# time luminosity u_luminosity radius u_radius
3.250000000000000000e+00 9.204906399623143327e+37 5.889483072589605488e+36 1.010928092587378924e+06 4.331696294460986678e+02
3.500000000000000000e+00 9.074786771016188402e+37 5.703328783857296116e+36 1.010895593999587116e+06 4.265396543545812165e+02
3.750000000000000000e+00 8.940438379743781429e+37 5.567223807917332521e+36 1.010861838823787868e+06 4.179197856201449781e+02
4.000000000000000000e+00 8.807852319873865979e+37 5.507392848208203324e+36 1.010827753614752437e+06 4.068728260771036389e+02
4.250000000000000000e+00 8.689850852716288475e+37 5.357821366803422830e+36 1.010798194451009273e+06 3.994855137675132255e+02
4.500000000000000000e+00 8.568373190564992500e+37 5.137743753154865204e+36 1.010768242175302585e+06 3.939251663490694000e+02
4.750000000000000000e+00 8.445009542672679071e+37 4.877869376925394454e+36 1.010737046215351089e+06 3.850063602853374505e+02
5.000000000000000000e+00 8.336013458866498791e+37 4.764283505175910931e+36 1.010710033853244386e+06 3.789434773435863235e+02
5.250000000000000000e+00 8.225763072390373100e+37 4.689910845730874010e+36 1.010682699575116974e+06 3.736349084340423587e+02
5.500000000000000000e+00 8.105393599617878925e+37 4.419068779982826112e+36 1.010653015380588127e+06 3.670615810563967329e+02
5.750000000000000000e+00 7.994377042653030128e+37 4.359759179180348061e+36 1.010625929346602177e+06 3.628491029610771648e+02
6.000000000000000000e+00 7.894027227563901360e+37 4.354756693595298125e+36 1.010600565425370471e+06 3.558398359140771845e+02
6.250000000000000000e+00 7.797197145067687812e+37 4.274081769190501225e+36 1.010576303669895278e+06 3.494153205186688638e+02
6.500000000000000000e+00 7.707022387883333178e+37 4.228972642278242245e+36 1.010553530256533646e+06 3.426076104127548092e+02
6.750000000000000000e+00 7.615732364464339871e+37 4.109696106327593520e+36 1.010531242365229176e+06 3.397064525983954013e+02
7.000000000000000000e+00 7.524788357032918779e+37 3.932710298933752027e+36 1.010509124709283933e+06 3.370784675354590831e+02
7.250000000000000000e+00 7.430806324120559424e+37 4.000485690922888189e+36 1.010485020395404776e+06 3.292695513289870064e+02
7.500000000000000000e+00 7.342527770074720244e+37 3.916017470643310678e+36 1.010462790178424562e+06 3.237957908515410850e+02
7.750000000000000000e+00 7.271041724284872740e+37 3.818090292382163789e+36 1.010445364689299837e+06 3.220170201233607372e+02
8.000000000000000000e+00 7.188137739960921420e+37 3.716970176610164638e+36 1.010424991060898872e+06 3.200417184675174553e+02
8.250000000000000000e+00 7.118358104065673281e+37 3.750710539709543362e+36 1.010406383968253038e+06 3.118577271043980659e+02
8.500000000000000000e+00 7.047724804620262773e+37 3.706879314304439723e+36 1.010388637513859081e+06 3.091300159099437224e+02
8.750000000000000000e+00 6.976880294970831843e+37 3.687259125199314418e+36 1.010370480282609351e+06 3.055008256715014454e+02
9.250000000000000000e+00 6.858601493433927682e+37 3.568828068491389287e+36 1.010340048026633449e+06 2.990057451404015865e+02
9.750000000000000000e+00 6.735718844916065365e+37 3.360763181520719859e+36 1.010308765982097364e+06 2.950286881189155110e+02
1.000000000000000000e+01 6.673962862273304442e+37 3.325240273111704911e+36 1.010292763687574654e+06 2.921719685340095793e+02
1.050000000000000000e+01 6.567778321996775582e+37 3.343357169155013563e+36 1.010264232557875337e+06 2.839871032355348461e+02
1.125000000000000000e+01 6.420719637388459718e+37 3.192008073831152007e+36 1.010225702472362667e+06 2.789988297211285158e+02
1.175000000000000000e+01 6.328506460364092852e+37 3.152619730654466188e+36 1.010200904845964978e+06 2.742977383447816351e+02
1.225000000000000000e+01 6.237742382722689531e+37 3.030718298319910346e+36 1.010176932311535580e+06 2.716020992205552602e+02
1.300000000000000000e+01 6.125363481434438689e+37 2.992954037053473404e+36 1.010146514990402735e+06 2.659805119293587268e+02
1.350000000000000000e+01 6.044059553654993312e+37 2.974659136947218032e+36 1.010124416596245603e+06 2.622585342167130307e+02
1.425000000000000000e+01 5.938634394746110460e+37 2.892981458375163220e+36 1.010095074097062112e+06 2.557701440601628349e+02
1.500000000000000000e+01 5.840819837576811442e+37 2.825939852961354214e+36 1.010067905866293353e+06 2.520008918123003241e+02
1.575000000000000000e+01 5.743616930318740325e+37 2.790529094116960016e+36 1.010040281621800154e+06 2.475864641342924131e+02
1.650000000000000000e+01 5.635934956494668477e+37 2.550917853687376077e+36 1.010094386908977409e+06 2.934579194379703040e+02
1.700000000000000000e+01 5.580609773222289832e+37 2.529043227038998165e+36 1.010088251079388545e+06 3.156109892768301393e+02
1.750000000000000000e+01 5.530891039081793513e+37 2.512502338036180963e+36 1.010074512524761492e+06 3.177521995218583584e+02
1.800000000000000000e+01 5.476886955962169191e+37 2.483162497821178241e+36 1.010058373479531263e+06 3.162533135096815045e+02
1.850000000000000000e+01 5.425696831346380504e+37 2.481232971039434212e+36 1.010042849863432930e+06 3.146294772224420626e+02
1.875000000000000000e+01 5.398479267382077986e+37 2.477483956142478410e+36 1.010034042958629201e+06 3.111136789858992984e+02
1.900000000000000000e+01 5.371576910159251893e+37 2.472953392814332125e+36 1.010025701739752898e+06 3.097203867602395917e+02
1.950000000000000000e+01 5.318880277626348036e+37 2.416570348339271968e+36 1.010009312728015706e+06 3.058703516996488361e+02
1.975000000000000000e+01 5.293786028149459950e+37 2.398684798195672951e+36 1.010001118612723658e+06 3.031138633276027576e+02
2.000000000000000000e+01 5.271968664777560041e+37 2.392822944719506659e+36 1.009993928699780954e+06 3.004617797444829534e+02
2.025000000000000000e+01 5.248558012813027824e+37 2.384430287419733119e+36 1.009986441906356602e+06 2.984244928446860854e+02
2.050000000000000000e+01 5.221310123206104597e+37 2.387159549044357028e+36 1.009978029194887960e+06 2.973714774919015440e+02
2.075000000000000000e+01 5.196476870420104414e+37 2.356071814113581510e+36 1.009970116886016098e+06 2.957714138102181778e+02
2.100000000000000000e+01 5.175286488730406954e+37 2.335008746233090723e+36 1.009963292954877019e+06 2.935258399356002883e+02
2.125000000000000000e+01 5.151643387859256128e+37 2.296122024216045802e+36 1.009956007718150504e+06 2.912730933603653511e+02
2.175000000000000000e+01 5.100920905041133051e+37 2.215679181497887511e+36 1.009940097786380094e+06 2.875472255981655394e+02
2.200000000000000000e+01 5.077594738416788806e+37 2.204853385008283257e+36 1.009932857477779267e+06 2.857947004005052349e+02
2.250000000000000000e+01 5.031146519237366258e+37 2.161728715640129822e+36 1.009918066338272183e+06 2.805131919814548382e+02
2.325000000000000000e+01 4.967365011728455225e+37 2.131039860693145908e+36 1.009898141994193429e+06 2.759865313108970213e+02
2.425000000000000000e+01 4.877834331013584382e+37 2.028813074884650735e+36 1.009869452294189250e+06 2.678381970906885385e+02
2.500000000000000000e+01 4.813581315645201980e+37 1.982851924735369926e+36 1.009849051994740614e+06 2.626480407388483513e+02
2.550000000000000000e+01 4.775310266527583584e+37 1.963126541477260571e+36 1.009836787495495169e+06 2.596623355035026748e+02
2.625000000000000000e+01 4.715336146134453987e+37 1.859525783159338208e+36 1.009817726666557835e+06 2.536019940792401428e+02
2.675000000000000000e+01 4.672748899254575006e+37 1.829485817212443551e+36 1.009804436168650165e+06 2.503944421819724653e+02
2.725000000000000000e+01 4.631587244549949948e+37 1.810235701740955948e+36 1.009791523611733108e+06 2.473467242186257522e+02
2.775000000000000000e+01 4.591470175417262462e+37 1.768757641235372255e+36 1.009778862420363585e+06 2.436670923371279969e+02
2.825000000000000000e+01 4.552396063270792390e+37 1.733745550813024241e+36 1.009766737275323248e+06 2.404724652608642543e+02
2.850000000000000000e+01 4.532760911020385803e+37 1.711185971314083167e+36 1.009760706339724711e+06 2.398302409074099444e+02
2.900000000000000000e+01 4.488605270574547979e+37 1.716894549372593808e+36 1.009769328285915544e+06 2.249646681222235145e+02
2.925000000000000000e+01 4.467479414324672863e+37 1.737743000551700341e+36 1.009785188849664992e+06 2.380612241476539452e+02
2.950000000000000000e+01 4.443811481411607043e+37 1.744067700950004478e+36 1.009800337350665475e+06 2.737144860740946797e+02
2.975000000000000000e+01 4.421717546642076165e+37 1.728853058246510665e+36 1.009795670941866585e+06 2.769706685305292808e+02
3.025000000000000000e+01 4.388041486747536825e+37 1.690224790666783547e+36 1.009787952415245469e+06 2.818663109048126785e+02
3.075000000000000000e+01 4.351755395079532281e+37 1.644844309225434456e+36 1.009777008506709477e+06 2.816287653335575669e+02
3.125000000000000000e+01 4.316497341335393017e+37 1.604686183484032776e+36 1.009765289570533903e+06 2.794810513578386804e+02
3.200000000000000000e+01 4.262774520322501451e+37 1.565126407019972535e+36 1.009747584885138902e+06 2.760030264080290863e+02
3.275000000000000000e+01 4.202575441161634578e+37 1.572098800059378614e+36 1.009792424611606519e+06 2.988135948410667879e+02
3.325000000000000000e+01 4.167721678404080502e+37 1.558959516183224767e+36 1.009785629428956541e+06 3.053677660025117007e+02
3.400000000000000000e+01 4.122926886431484577e+37 1.526429520256080966e+36 1.009770940004046657e+06 3.051567536553999389e+02
3.450000000000000000e+01 4.090240700690075522e+37 1.520788045785025803e+36 1.009759156392424251e+06 3.019613631657554151e+02
3.500000000000000000e+01 4.057648723684059664e+37 1.509699687374779422e+36 1.009747567573330016e+06 2.992842652003543549e+02
3.550000000000000000e+01 4.025450722212835148e+37 1.476665112680809110e+36 1.009735980746110668e+06 2.972114341825125621e+02
3.575000000000000000e+01 4.008811773938000793e+37 1.471348207174143312e+36 1.009729927489909693e+06 2.954530272913036697e+02
3.625000000000000000e+01 3.977604170048018110e+37 1.464709583377731181e+36 1.009718358400279772e+06 2.913420257105692031e+02
3.650000000000000000e+01 3.962638735261871255e+37 1.465208326143942516e+36 1.009712910466152942e+06 2.899569108183920889e+02
3.700000000000000000e+01 3.934433522789898539e+37 1.440674450560455884e+36 1.009702664194076671e+06 2.875096278519342263e+02
3.750000000000000000e+01 3.904650860195702355e+37 1.410686029917047978e+36 1.009691761823159875e+06 2.838886118446799287e+02
3.800000000000000000e+01 3.875562197225374303e+37 1.382860893075906534e+36 1.009680943588846712e+06 2.804558282177608248e+02
3.850000000000000000e+01 3.846975413898413621e+37 1.365570366688484011e+36 1.009670229847528622e+06 2.777612451926510744e+02
3.925000000000000000e+01 3.804840633737463977e+37 1.336643407938008317e+36 1.009654511187468888e+06 2.730480867513610974e+02
4.100000000000000000e+01 3.711792974985019311e+37 1.278164356942014406e+36 1.009619979982841411e+06 2.644118496859184688e+02
4.275000000000000000e+01 3.621832782207706373e+37 1.233396577033661664e+36 1.009586565561899333e+06 2.570147369581784460e+02
4.425000000000000000e+01 3.541059588387173499e+37 1.170774003947434732e+36 1.009618207219556090e+06 2.755493372641294059e+02
4.575000000000000000e+01 3.471797888737181577e+37 1.145372149903932956e+36 1.009592678177903290e+06 2.734474306995703614e+02
4.700000000000000000e+01 3.403840489094620554e+37 1.198789498299701232e+36 1.009628858438834781e+06 2.807993952676947629e+02
4.825000000000000000e+01 3.348648678611419239e+37 1.199025454952219285e+36 1.009606556921908748e+06 2.776937732293906151e+02
4.925000000000000000e+01 3.304278439072017434e+37 1.218792433617321908e+36 1.009588098887551692e+06 2.730522816044867227e+02
5.000000000000000000e+01 3.271341886646079481e+37 1.195701943331976248e+36 1.009574016258318676e+06 2.687438767383724780e+02
5.100000000000000000e+01 3.226502494256028180e+37 1.201276585305826902e+36 1.009555338679259643e+06 2.635950840478574833e+02
5.175000000000000000e+01 3.196296193068690626e+37 1.221395793330068672e+36 1.009542549438059330e+06 2.606511886955598243e+02
5.250000000000000000e+01 3.166483298931437933e+37 1.222353174519934492e+36 1.009529765553013771e+06 2.573214229767120855e+02
5.300000000000000000e+01 3.145606217052979490e+37 1.220401945074854623e+36 1.009520631330550066e+06 2.545419012645364205e+02
5.375000000000000000e+01 3.116460806005002968e+37 1.231655713042512158e+36 1.009507878212818992e+06 2.510416497001107814e+02
5.425000000000000000e+01 3.097865448694392009e+37 1.218055887036319114e+36 1.009499759311008849e+06 2.490185307080075177e+02
5.475000000000000000e+01 3.077890172621130740e+37 1.207000369613681653e+36 1.009491056834263145e+06 2.468181602645177293e+02
5.525000000000000000e+01 3.058935579248633460e+37 1.214109635070932941e+36 1.009482675675508799e+06 2.441972790431273097e+02
5.600000000000000000e+01 3.024686683003123314e+37 1.161824171412798473e+36 1.009523195445133606e+06 2.459388960135899538e+02
5.650000000000000000e+01 3.005560811121509382e+37 1.158194811703069936e+36 1.009518813773290021e+06 2.504463759114531456e+02
5.700000000000000000e+01 2.988306649815232046e+37 1.162328937596539981e+36 1.009512037362583913e+06 2.509089875275134318e+02
5.775000000000000000e+01 2.961662623427743231e+37 1.162275525622230241e+36 1.009500273473269073e+06 2.490962988608322917e+02
5.900000000000000000e+01 2.916938719202745598e+37 1.181503573703862508e+36 1.009480397098379559e+06 2.452728047330865877e+02
6.000000000000000000e+01 2.880439500644590226e+37 1.180930675700104206e+36 1.009463922491819365e+06 2.408359945433039400e+02
6.200000000000000000e+01 2.808861817706804134e+37 1.160337211935782858e+36 1.009431927695529419e+06 2.321447072767857378e+02
6.425000000000000000e+01 2.738836046144864616e+37 1.145748155841267389e+36 1.009399016684839153e+06 2.239869721823651503e+02
6.600000000000000000e+01 2.686409347950768191e+37 1.143333864790798463e+36 1.009373990000966936e+06 2.173978841805800073e+02
6.775000000000000000e+01 2.634137789212295973e+37 1.110865324070780592e+36 1.009349439978278242e+06 2.105641918509880384e+02
6.950000000000000000e+01 2.578780163588101999e+37 1.099272202421887264e+36 1.009377296908458462e+06 2.194148056118958721e+02
7.075000000000000000e+01 2.544517318676520836e+37 1.097757383732067272e+36 1.009361895236728131e+06 2.182601712419376270e+02
7.200000000000000000e+01 2.510072125679028407e+37 1.105132150893005221e+36 1.009345442617501481e+06 2.154019618065309203e+02
7.300000000000000000e+01 2.482197670549666931e+37 1.107302815843595094e+36 1.009331704403625568e+06 2.121309080999870389e+02
7.400000000000000000e+01 2.457256435879357188e+37 1.115759310526756026e+36 1.009318951489231898e+06 2.094136542861247676e+02
7.500000000000000000e+01 2.432977505838955040e+37 1.122372825127504851e+36 1.009306433697306202e+06 2.057801167310749690e+02
7.600000000000000000e+01 2.406984401357113976e+37 1.136472893630665565e+36 1.009309437436412089e+06 1.891641896593619663e+02
7.675000000000000000e+01 2.384215209358701444e+37 1.169011175434080177e+36 1.009331964663562365e+06 2.093160897195044186e+02
7.750000000000000000e+01 2.364604879971423092e+37 1.175292973135639845e+36 1.009323422376070288e+06 2.101022842465898464e+02
7.825000000000000000e+01 2.346234928232891114e+37 1.181573291048179276e+36 1.009314341069484362e+06 2.091401932233581249e+02
7.900000000000000000e+01 2.328585916901944797e+37 1.191398636695225915e+36 1.009305155426041922e+06 2.073742759487538478e+02
7.975000000000000000e+01 2.310953573354704138e+37 1.184716311447314623e+36 1.009295729196459753e+06 2.054553524608869566e+02
8.050000000000000000e+01 2.293046958208109679e+37 1.177133460973273908e+36 1.009286254554473213e+06 2.033295026500448728e+02
8.125000000000000000e+01 2.275018804910042238e+37 1.172797854918964838e+36 1.009276806244124542e+06 2.010855506449369727e+02
8.200000000000000000e+01 2.257762139124897963e+37 1.170144855173637232e+36 1.009267632010434056e+06 1.989801946231005729e+02
8.300000000000000000e+01 2.236439672236125938e+37 1.170310157890666861e+36 1.009256333477249718e+06 1.968233804761936199e+02
8.400000000000000000e+01 2.215042625356047112e+37 1.166498749356636121e+36 1.009244610936139128e+06 1.937554275750928525e+02
8.550000000000000000e+01 2.181731327682421052e+37 1.170902509905476079e+36 1.009226844022018835e+06 1.896642552943118289e+02
8.825000000000000000e+01 2.124040737955224214e+37 1.181562927336727195e+36 1.009196347638448700e+06 1.826454406908518138e+02
9.050000000000000000e+01 2.079152670131056391e+37 1.205733038657562017e+36 1.009172132695065928e+06 1.773072235368524048e+02
9.250000000000000000e+01 2.040852199929830585e+37 1.224702725580825968e+36 1.009151239326428855e+06 1.723308768043266070e+02
9.425000000000000000e+01 2.009870274231499177e+37 1.227337384912664220e+36 1.009133920650374959e+06 1.689805932787376435e+02
9.600000000000000000e+01 1.979942230453800069e+37 1.223785918637517828e+36 1.009117062593061826e+06 1.653032770763719839e+02
9.750000000000000000e+01 1.954597545794055377e+37 1.216481800224771559e+36 1.009103030536124483e+06 1.623811361991012632e+02
9.875000000000000000e+01 1.931385462854432535e+37 1.207953048108532436e+36 1.009109708269862225e+06 1.407426058779981020e+02
1.000000000000000000e+02 1.908356130864504364e+37 1.210108848026263416e+36 1.009123008018781198e+06 1.610444192573625912e+02
1.012500000000000000e+02 1.889204422108103517e+37 1.200807171266479029e+36 1.009112497344097355e+06 1.608644090375682367e+02
1.022500000000000000e+02 1.873335031051080787e+37 1.196664900926918531e+36 1.009103162582455552e+06 1.593262323173100583e+02
1.032500000000000000e+02 1.857837794080269252e+37 1.194224121367700649e+36 1.009093960487197270e+06 1.575840661322252458e+02
1.042500000000000000e+02 1.842990727183551968e+37 1.188117914482605523e+36 1.009084775236002053e+06 1.552478280129088546e+02
1.052500000000000000e+02 1.828309962712714357e+37 1.185845462572962757e+36 1.009075973261272535e+06 1.538247643940376292e+02
1.062500000000000000e+02 1.813283734625159901e+37 1.186003001802610707e+36 1.009066882225711714e+06 1.521452164979970973e+02
1.072500000000000000e+02 1.798596589243015688e+37 1.187457718363638781e+36 1.009057956433028798e+06 1.501972963388352298e+02
1.082500000000000000e+02 1.784217075925722630e+37 1.195397378703850071e+36 1.009049278070663917e+06 1.486194480450069477e+02
1.092500000000000000e+02 1.769681203682042925e+37 1.201066734711906752e+36 1.009040556798949023e+06 1.469277899191363872e+02
1.102500000000000000e+02 1.755423709390823915e+37 1.199890539005559254e+36 1.009032084540144890e+06 1.452857516186083160e+02
1.115000000000000000e+02 1.737155204006680796e+37 1.200793191544100597e+36 1.009021202697807807e+06 1.428896158710094255e+02
1.125000000000000000e+02 1.721961832659350525e+37 1.202042501246335739e+36 1.009012491644022404e+06 1.413432280941068200e+02
1.145000000000000000e+02 1.692190060313521068e+37 1.215858283788902843e+36 1.008995986934470944e+06 1.384296306074037375e+02
1.172500000000000000e+02 1.653216376640337598e+37 1.204789404810758525e+36 1.008973565240177093e+06 1.340637679624725820e+02
1.197500000000000000e+02 1.618243646585133001e+37 1.199695924945489658e+36 1.008990840062282747e+06 1.296596965391895822e+02
1.220000000000000000e+02 1.590035750347213790e+37 1.173058935142669651e+36 1.008978160859090160e+06 1.369493986641923300e+02
1.242500000000000000e+02 1.560238326786119530e+37 1.143548035823285215e+36 1.008981620292380569e+06 1.426963285847000691e+02
1.260000000000000000e+02 1.539499615893274486e+37 1.135909784136400460e+36 1.008990237291452475e+06 1.871287926170391529e+02
1.277500000000000000e+02 1.520180744683698497e+37 1.146315462144509816e+36 1.008977045630109613e+06 1.858517715243050930e+02
1.295000000000000000e+02 1.501141078765882426e+37 1.157069106727505411e+36 1.008963651172244688e+06 1.830430108762508610e+02
1.310000000000000000e+02 1.484774982607547872e+37 1.171628479548331968e+36 1.008952311219790950e+06 1.806538986413966370e+02
1.322500000000000000e+02 1.470756838424970779e+37 1.182114842521873201e+36 1.008942701303939335e+06 1.785988505010218148e+02
1.337500000000000000e+02 1.453937164721722077e+37 1.191144254742710276e+36 1.008931213866844657e+06 1.757676522460282342e+02
1.350000000000000000e+02 1.439853961107034541e+37 1.197954478380804968e+36 1.008921820969072985e+06 1.736014424216431564e+02
1.362500000000000000e+02 1.425876369211539720e+37 1.204347185609668619e+36 1.008912516660601832e+06 1.715314831135452494e+02
1.375000000000000000e+02 1.412368284467909448e+37 1.206989943511526474e+36 1.008903334615911590e+06 1.692946101692897400e+02
1.387500000000000000e+02 1.395937814744670540e+37 1.181241626027978583e+36 1.008933942864698591e+06 1.972711416183288691e+02
