# time luminosity radius
-2.278531211474910378e+01 4.548677238065889645e+35 1.008194016122009954e+06
-1.992315784853417426e+01 4.753258160325649751e+35 1.008196849058549968e+06
-1.944696899421978742e+01 4.790729228084180335e+35 1.008197368729420006e+06
-1.849935317406198010e+01 4.869108035897409786e+35 1.008198573294530041e+06
-1.661359769199043512e+01 5.060009940599160078e+35 1.008201871874039993e+06
-1.627481546933995560e+01 5.096987099006629700e+35 1.008202508942650049e+06
-1.560063884628470987e+01 5.174449264346609646e+35 1.008203937492429977e+06
-1.425902736635180190e+01 5.361004578864630153e+35 1.008207628728809999e+06
-1.406146601570071653e+01 5.390308650988009688e+35 1.008208201602849993e+06
-1.366831892792833969e+01 5.450573425229980109e+35 1.008209441154589993e+06
-1.288595622323919088e+01 5.588033724738349675e+35 1.008212394307199982e+06
-1.275497187423752621e+01 5.612205720780930181e+35 1.008212908972069970e+06
-1.249431301973527297e+01 5.661746239483040158e+35 1.008214004707589978e+06
-1.197560189932119101e+01 5.771367857041630161e+35 1.008216514027229976e+06
-1.188122832216322422e+01 5.792125112295169960e+35 1.008216985229569953e+06
-1.169342490361304954e+01 5.834551757303989658e+35 1.008217978436460020e+06
-1.131969610071973875e+01 5.926653062111560186e+35 1.008220201349709998e+06
-1.060121130786137655e+01 6.146779743605579845e+35 1.008225869186789962e+06
-1.010616541915806010e+01 6.328737245186670227e+35 1.008230898579610046e+06
-9.722527879348490387e+00 6.493636131662240265e+35 1.008235793081179960e+06
-9.438810292631387711e+00 6.632820859746049709e+35 1.008240103442110005e+06
-9.232976786093786359e+00 6.744522425594990652e+35 1.008243706753300037e+06
-9.073234716022852808e+00 6.839677031435179300e+35 1.008246838388339966e+06
-8.937270941096358001e+00 6.927486336754410659e+35 1.008249780342840008e+06
-8.807385691325180233e+00 7.018503579013189979e+35 1.008252892292730045e+06
-8.658275001507718116e+00 7.135300087495809379e+35 1.008256976434660028e+06
-8.533579493407160044e+00 7.243490412950979854e+35 1.008260883420660044e+06
-8.441035136755090207e+00 7.330765382857189943e+35 1.008264112284539966e+06
-8.361345638113562018e+00 7.410550333337030204e+35 1.008267213319809991e+06
-8.304781004844699055e+00 7.469342755401530567e+35 1.008269613060979987e+06
-8.245793737412896007e+00 7.535106871902259391e+35 1.008272394277630025e+06
-8.195131241052877158e+00 7.594318047266189866e+35 1.008275040619960055e+06
-8.150800098257604986e+00 7.648826825246730332e+35 1.008277615851260023e+06
-8.111708594951778650e+00 7.698330908865640429e+35 1.008280150531310006e+06
-8.079284082923550159e+00 7.742750092259009880e+35 1.008282472162649967e+06
-8.054978177882730961e+00 7.774442884434580074e+35 1.008284356265090057e+06
-8.039420407090801746e+00 7.797696002825040656e+35 1.008285633595720050e+06
-8.021743950317613780e+00 7.825437338479709552e+35 1.008287202070600004e+06
-8.007070417865179479e+00 7.845819722216250030e+35 1.008288594011669978e+06
-7.993165643536485732e+00 7.862572236793680133e+35 1.008290074685379979e+06
-7.977710641571320593e+00 7.886655763553980463e+35 1.008291996897740057e+06
-7.956409756792709231e+00 7.921235371072330507e+35 1.008294949403129984e+06
-7.936770252243150026e+00 7.952141908408569987e+35 1.008297926979469950e+06
-7.917710614332463592e+00 7.993264705777920673e+35 1.008301019577819970e+06
-7.908130474970676005e+00 7.989729496420639621e+35 1.008302597604040056e+06
-7.889065997616853565e+00 8.024909967711470170e+35 1.008305990037290030e+06
-7.872838995535857975e+00 8.050179868019509907e+35 1.008308982589759980e+06
-7.857603253622073680e+00 8.078902758605790442e+35 1.008311888535919948e+06
-7.842100407986436039e+00 8.095599064703939330e+35 1.008314923712039948e+06
-7.826968286186456680e+00 7.975552422784909469e+35 1.008317940763480030e+06
-7.810513465781696141e+00 8.168639116113929985e+35 1.008321299487999990e+06
-7.792724089056719095e+00 8.205468264593759525e+35 1.008325085732250009e+06
-7.775208014587406069e+00 8.255560922223900292e+35 1.008328901160100009e+06
-7.756719487311784178e+00 8.319045268870580565e+35 1.008333010341829970e+06
-7.737439526361413300e+00 8.418186173629040550e+35 1.008337406215009978e+06
-7.717473890224937350e+00 8.562685158167110542e+35 1.008342144173159963e+06
-7.696803987142629921e+00 8.893846404496899804e+35 1.008347412100350019e+06
-7.675245222519151866e+00 9.833218592130710446e+35 1.008353126527150045e+06
-7.652724095387384295e+00 1.129945473865800061e+36 1.008359806936590001e+06
-7.629184745834209025e+00 1.452662348046699974e+36 1.008366987475230009e+06
-7.604620841564610600e+00 3.458929817104800263e+36 1.008375267760689952e+06
-7.586313935928046703e+00 3.805269909026910109e+36 1.008381536881519947e+06
-7.560130515659693629e+00 4.093787135437899966e+36 1.008390785605109995e+06
-7.533579106209799647e+00 4.654861643206479790e+36 1.008400551015409990e+06
-7.507694391359109432e+00 5.035160693673740212e+36 1.008410411700729979e+06
-7.482304133707657456e+00 5.638731392586769939e+36 1.008420559198940056e+06
-7.457033686456270516e+00 6.061573289308539562e+36 1.008431069281509961e+06
-7.432368129317183048e+00 6.468131661417629514e+36 1.008441743329860037e+06
-7.408269311825279146e+00 6.887437184941230378e+36 1.008452623674810049e+06
-7.384905598824843764e+00 7.573915769481690128e+36 1.008463773420209996e+06
-7.362133771297521889e+00 8.006481043893619826e+36 1.008475093646400026e+06
-7.340110218967311084e+00 8.424094952761830169e+36 1.008486490441289963e+06
-7.318629127636086196e+00 8.833575926963999957e+36 1.008498053792300052e+06
-7.297402550349943340e+00 9.256717595712840172e+36 1.008510028161759954e+06
-7.276624110236298293e+00 1.038608946912850006e+37 1.008522744964970043e+06
