# time luminosity radius
-2.103276027880929178e+01 4.839425275426530294e+35 1.008166211626149947e+06
-1.836200536487012869e+01 5.047563967146740334e+35 1.008169417748489999e+06
-1.561048198620119365e+01 5.346629699441890044e+35 1.008174782351700007e+06
-1.534211139853869099e+01 5.378756623834300352e+35 1.008175350236700033e+06
-1.480805392908223439e+01 5.443853729026609694e+35 1.008176596444159979e+06
-1.374527956486417679e+01 5.596903900687889730e+35 1.008179652309139958e+06
-1.355198325525998371e+01 5.626443655238919645e+35 1.008180235189249972e+06
-1.316732359915476991e+01 5.687858497308709947e+35 1.008181495832880028e+06
-1.240185088349971920e+01 5.829425367615229733e+35 1.008184499429399963e+06
-1.227304861887387233e+01 5.854476993419280349e+35 1.008185024787000031e+06
-1.201673211227171123e+01 5.906029788376250136e+35 1.008186143701369991e+06
-1.150666226413159166e+01 6.020809151842200202e+35 1.008188707135339966e+06
-1.055497680904954905e+01 6.304304782008520155e+35 1.008195439678029972e+06
-9.916340461008076090e+00 6.544562800069959777e+35 1.008201593430389999e+06
-9.434788816070067696e+00 6.766092685447779384e+35 1.008207712892799987e+06
-9.063349742180434987e+00 6.971254040270149591e+35 1.008213793169280048e+06
-8.753536712843924761e+00 7.176623201609799408e+35 1.008220116860519978e+06
-8.480920153277111240e+00 7.395188554346410557e+35 1.008227412468860042e+06
-8.393081766393152066e+00 7.470844809481779676e+35 1.008229986814460019e+06
-8.329230251983972266e+00 7.529047839512729818e+35 1.008231996560220025e+06
-8.281955572667357046e+00 7.572792011955129620e+35 1.008233567822539946e+06
-8.244142493342224043e+00 7.610162094365720344e+35 1.008234880316970055e+06
-8.206998480643960647e+00 7.646740821744520011e+35 1.008236229242090019e+06
-8.148743342819216195e+00 7.708305629038369643e+35 1.008238524786159978e+06
-8.078914172161603346e+00 7.787731979414629685e+35 1.008241600862920051e+06
-8.023069594164553564e+00 7.855162603585289743e+35 1.008244310935499961e+06
-7.973347256302076858e+00 7.917907530404119487e+35 1.008246971834789962e+06
-7.928854834484809544e+00 7.976464180051840067e+35 1.008249590461879969e+06
-7.889062384805583861e+00 8.032718277769119668e+35 1.008252156247840030e+06
-7.851158037650748156e+00 8.088655049078649981e+35 1.008254909560870030e+06
-7.823229894122050609e+00 8.135032181050200115e+35 1.008257238082580036e+06
-7.821165610555908643e+00 8.131905210723079757e+35 1.008257425879759947e+06
