# time luminosity radius
-2.087529808082035743e+01 4.805796779585139915e+35 1.008202299195850035e+06
-1.900697349826805294e+01 4.941485514323400260e+35 1.008204069907129975e+06
-1.700735806545708328e+01 5.118996740126359740e+35 1.008206758574550040e+06
-1.491239722876343876e+01 5.360962842876649734e+35 1.008210958404290024e+06
-1.281245861537172459e+01 5.711369574044040144e+35 1.008217943534589955e+06
-1.266741328168427572e+01 5.739163409995670362e+35 1.008218463583359960e+06
-1.237877306764130481e+01 5.792061585499090126e+35 1.008219581725990050e+06
-1.180437904168502428e+01 5.910237091400169678e+35 1.008222170793780009e+06
-1.075687517490587197e+01 6.200030329610790140e+35 1.008228939081090037e+06
-1.008816794861922972e+01 6.433984778798900120e+35 1.008234835476689972e+06
-9.596078449802007526e+00 6.643904659092819848e+35 1.008240536916760029e+06
-9.217090105288662016e+00 6.836769195230859804e+35 1.008246148139399942e+06
-8.909521985449828207e+00 7.021922831446049280e+35 1.008251736284479965e+06
-8.629380213242257014e+00 7.224369194527409527e+35 1.008258211740619969e+06
-8.470713249786058441e+00 7.353243113826269538e+35 1.008262501343360054e+06
-8.392033249809173867e+00 7.421273341413099924e+35 1.008264762757970020e+06
-8.326387075474485755e+00 7.481310061434020069e+35 1.008266791769830044e+06
-8.278085432539228350e+00 7.526850283047070684e+35 1.008268367776260013e+06
-8.234796604694565758e+00 7.569948838678400539e+35 1.008269854931190028e+06
-8.165543810406234115e+00 7.642008191482449768e+35 1.008272460490750032e+06
-8.091887777205556631e+00 7.722680777694429706e+35 1.008275557271589991e+06
-8.032488049793755636e+00 7.796258489860290314e+35 1.008278289956490044e+06
-7.978010516439098865e+00 7.865406277256740247e+35 1.008281060267489986e+06
-7.931413805781630799e+00 7.928829850588180108e+35 1.008283650326980045e+06
-7.888498187821824104e+00 7.987870527508340613e+35 1.008286312291190028e+06
-7.851248863473301753e+00 8.043168689412279408e+35 1.008288945360859972e+06
-7.847962017724057660e+00 8.046111258129239486e+35 1.008289194396679988e+06
-7.841421194694703445e+00 8.058127223509650286e+35 1.008289758592749946e+06
-7.835268755356082693e+00 8.048224274460660487e+35 1.008290410531289992e+06
-7.832533366483403370e+00 8.069163793228839611e+35 1.008290733708690037e+06
-7.832514045905554667e+00 8.069198856778049856e+35 1.008290742560170009e+06
-7.832497830153442919e+00 8.069222552858029758e+35 1.008290753936370020e+06
-7.832484538201242685e+00 8.069241463561430580e+35 1.008290764388700016e+06
-7.832470082561485469e+00 8.069262207890570264e+35 1.008290775623420021e+06
-7.832452025904785842e+00 8.069288834332529350e+35 1.008290789660410024e+06
-7.832428807625547051e+00 8.069323091003250139e+35 1.008290808426880045e+06
-7.832398424536222592e+00 8.069367813332430538e+35 1.008290835118270013e+06
-7.832364378176862374e+00 8.069417915244339708e+35 1.008290870717040030e+06
-7.832337582018226385e+00 8.069457434581619926e+35 1.008290906088849995e+06
-7.832318218832369894e+00 8.069485424294810070e+35 1.008290934467380052e+06
-7.832301224494585767e+00 8.069509776625480163e+35 1.008290960122789955e+06
-7.832284977484960109e+00 8.069533427896119858e+35 1.008290985428899992e+06
