# time luminosity radius
-2.005663605652807746e+01 4.789992776844589893e+35 1.008234529684260022e+06
-1.751135284412885085e+01 4.996298937983669998e+35 1.008236907646010048e+06
-1.489735703000042122e+01 5.289165127570329640e+35 1.008241774854260031e+06
-1.465947191460873000e+01 5.326389008861759889e+35 1.008242266887219972e+06
-1.418608053497155197e+01 5.387032617689400255e+35 1.008243367403759970e+06
-1.324403168947901577e+01 5.528730136441989903e+35 1.008246146969979978e+06
-1.309767004079185426e+01 5.552012754328449722e+35 1.008246600374169997e+06
-1.280641035990265664e+01 5.599699066120619867e+35 1.008247577561239945e+06
-1.222680359492369462e+01 5.706454870503879841e+35 1.008249874998859945e+06
-1.212329015741124749e+01 5.726368372315529695e+35 1.008250300649850047e+06
-1.191729841675260104e+01 5.767096115388699724e+35 1.008251205122470041e+06
-1.150737485285208095e+01 5.856132865000260051e+35 1.008253261673570029e+06
-1.071756649184681010e+01 6.073157498210649873e+35 1.008258708451110055e+06
-1.017154893961560447e+01 6.255453984108630022e+35 1.008263721783370012e+06
-9.753839116776362062e+00 6.420541341854869767e+35 1.008268672290730057e+06
-9.419352643802994862e+00 6.575152305707510058e+35 1.008273517971219961e+06
-9.109438846775447018e+00 6.729814873795010474e+35 1.008279223313819966e+06
-8.860842915193643421e+00 6.906088928166880673e+35 1.008284909387310036e+06
-8.685270052970736288e+00 7.035141544649660032e+35 1.008289576403990039e+06
-8.580936110374750569e+00 7.118638802158570567e+35 1.008292702751370030e+06
-8.521998461510520428e+00 7.167860577435989777e+35 1.008294575436530053e+06
-8.473838667778181843e+00 7.210177247154139603e+35 1.008296197056220029e+06
-8.433818115809117444e+00 7.246252353942900192e+35 1.008297608261930058e+06
-8.386139739130157977e+00 7.291313573281359309e+35 1.008299410921470029e+06
-8.310438596294261515e+00 7.368135034800570175e+35 1.008302625806140015e+06
-8.249947234988212585e+00 7.433738903151749452e+35 1.008305486245310050e+06
-8.199172912267385982e+00 7.493202148698600036e+35 1.008308123027740046e+06
-8.153171605634270236e+00 7.547191055359310310e+35 1.008310764697229955e+06
-8.112932403862942010e+00 7.598959583704089673e+35 1.008313312692529988e+06
-8.076228733683819883e+00 7.645421932812190079e+35 1.008315868139900034e+06
-8.072796000749804080e+00 7.649936375345860467e+35 1.008316107769150054e+06
-8.065964862224063836e+00 7.659713704981070480e+35 1.008316604881169973e+06
-8.052370896548382007e+00 7.684214020217200618e+35 1.008317653634359944e+06
-8.049665697384625673e+00 7.681209595469669547e+35 1.008317866880340036e+06
-8.044282351038418710e+00 7.699704099186669697e+35 1.008318314933600021e+06
-8.033569491817615926e+00 7.706725111120309752e+35 1.008319506454300019e+06
-8.030949833701015450e+00 7.722542246016929302e+35 1.008319835165770026e+06
-8.030799598578596488e+00 7.705852579269449393e+35 1.008319878986940021e+06
-8.030790696735493839e+00 7.705864110625340461e+35 1.008319880840740050e+06
-8.030772982077905908e+00 7.705889182011449276e+35 1.008319885064700036e+06
-8.030737729903194122e+00 7.705937316989549496e+35 1.008319894190569990e+06
-8.030667578073916957e+00 7.706033245651940541e+35 1.008319913397750002e+06
-8.030527975934091955e+00 7.706224138880370008e+35 1.008319955374100013e+06
-8.030339219840243459e+00 7.706481886558090453e+35 1.008320033361379988e+06
-8.030244819397921674e+00 7.706610434979650329e+35 1.008320100552069955e+06
-8.030212638986995444e+00 7.706654094427219489e+35 1.008320125669570058e+06
-8.030183563969330862e+00 7.706693212545389988e+35 1.008320145272140042e+06
-8.030149360783980228e+00 7.706739928390079994e+35 1.008320166792699951e+06
-8.030111976288026199e+00 7.706790880543409625e+35 1.008320189564379980e+06
-8.030072857814957388e+00 7.706844158293990384e+35 1.008320212578149978e+06
-8.030032217982807197e+00 7.706899519909680194e+35 1.008320235077689984e+06
-8.029985701359692030e+00 7.706962951374989972e+35 1.008320258449919987e+06
-8.029935900296550244e+00 7.707030944432750226e+35 1.008320280446829973e+06
-8.029892115941038355e+00 7.707090790083470565e+35 1.008320297220070031e+06
-8.029849327445845120e+00 7.707149339265399684e+35 1.008320311278759968e+06
-8.029802997334627435e+00 7.707212799752070236e+35 1.008320324278039974e+06
-8.029746370215434581e+00 7.707290414538460018e+35 1.008320337981260032e+06
-8.029665576978004538e+00 7.707401196074699751e+35 1.008320355272009969e+06
-8.029520501746446826e+00 7.707600158130799564e+35 1.008320383844499942e+06
-8.029231802021968178e+00 7.707996179965130043e+35 1.008320440917260014e+06
-8.028657289571128786e+00 7.708784763325410140e+35 1.008320553358100005e+06
-8.027514009809237905e+00 7.711796211008039878e+35 1.008320771780770039e+06
-8.025275083695305511e+00 7.716119092659170551e+35 1.008321147158229956e+06
-8.021561450994340703e+00 7.721584441509399703e+35 1.008321633079870022e+06
-8.016468284025904723e+00 7.728432755498130499e+35 1.008322271860469948e+06
-8.010063463341793977e+00 7.737357728019930323e+35 1.008323083552069962e+06
