# time luminosity radius
-2.212517338980978820e+01 4.765940608014009681e+35 1.008450871405659942e+06
-1.995395576385453751e+01 4.876170355592150272e+35 1.008441968706939952e+06
-1.660781277269597922e+01 5.212935473039619693e+35 1.008431225589010050e+06
-1.627820739631715696e+01 5.242313928680560274e+35 1.008430369775049970e+06
-1.562229269732415560e+01 5.318881570240399974e+35 1.008428942261690041e+06
-1.431702244632651855e+01 5.503033600428460299e+35 1.008427456550649949e+06
-1.405727366637802334e+01 5.541483913386559964e+35 1.008427262434080010e+06
-1.354037359428002674e+01 5.624241514511289696e+35 1.008427177214369993e+06
-1.251174245080619585e+01 5.820616813060659990e+35 1.008428567575830035e+06
-1.234155741590075195e+01 5.854484757828350201e+35 1.008428879767740029e+06
-1.200288919643935515e+01 5.926218883824159739e+35 1.008429748625110020e+06
-1.132893943971066619e+01 6.091065801456550251e+35 1.008432721713409992e+06
-1.121393808405809978e+01 6.120167709422899994e+35 1.008433292886920040e+06
-1.098508538630812836e+01 6.181263978202140081e+35 1.008434631734000053e+06
-1.052966851778546697e+01 6.318334460921729830e+35 1.008438305486229947e+06
-9.872565479156037327e+00 6.572179647789270099e+35 1.008448120032690000e+06
-9.821405402775781113e+00 6.591455688932400180e+35 1.008448937018080032e+06
-9.719596850780362729e+00 6.633417541174580096e+35 1.008450741911479970e+06
-9.516997832308334182e+00 6.724244938228469503e+35 1.008455184745279956e+06
-9.278576081254868768e+00 6.845055835883009318e+35 1.008462735283059999e+06
-9.083488095824577613e+00 6.953318222539100735e+35 1.008472499503629981e+06
-8.987440471599256853e+00 7.011348917908470499e+35 1.008478496957520023e+06
-8.979965217975404812e+00 7.015146995914920403e+35 1.008478954407979967e+06
-8.965089463265030645e+00 7.026762087745179549e+35 1.008479931364250020e+06
-8.935486711390694836e+00 7.043385993862979339e+35 1.008482070351090049e+06
-8.876577235159857082e+00 7.085809992556959967e+35 1.008487682120020036e+06
-8.830484858068302856e+00 7.113901038739380705e+35 1.008493294030210003e+06
-8.792949331646013889e+00 7.141191969785379506e+35 1.008499188717389945e+06
-8.763138395519490587e+00 7.196114052578700349e+35 1.008505325219410006e+06
-8.740093973337934585e+00 7.202308416104790582e+35 1.008511574192460044e+06
-8.718824365058026160e+00 7.196351206827860496e+35 1.008520523108460009e+06
-8.717233360021054978e+00 7.191295008167719468e+35 1.008521115102160024e+06
-8.714067259998046211e+00 7.201395599331070244e+35 1.008522472225170000e+06
-8.707766720952349715e+00 7.199811917614130172e+35 1.008525586822710000e+06
-8.695228648251941195e+00 7.215926063663380210e+35 1.008535584228980006e+06
-8.687876497713659774e+00 7.223570523403360680e+35 1.008542326064969995e+06
-8.682576655524826492e+00 7.408679666031310231e+35 1.008547566099980031e+06
-8.678283629917132203e+00 7.323470428199470011e+35 1.008551965995430015e+06
-8.673975201498251408e+00 7.268867987362909989e+35 1.008556515205190051e+06
-8.669824624710599892e+00 7.280435047030820100e+35 1.008560923914019950e+06
-8.665665261765752803e+00 7.276440023817289406e+35 1.008565491558750044e+06
-8.663169376084624673e+00 7.412787496595190737e+35 1.008568599299840047e+06
-8.662063947942442610e+00 7.351701015271649686e+35 1.008571130564110004e+06
-8.661776675993678509e+00 7.232159145155339781e+35 1.008571696534999995e+06
-8.661601123420041404e+00 7.232289525670440150e+35 1.008572016037859954e+06
-8.661251773799449438e+00 7.232549600551259825e+35 1.008572627185010002e+06
-8.660556568054744275e+00 7.233068070242209938e+35 1.008573814668469946e+06
-8.659173108624599990e+00 7.328060293348139718e+35 1.008576128294870025e+06
-8.656420024357430520e+00 7.359100009232630384e+35 1.008580629704809980e+06
-8.654878085417294642e+00 7.288462373718910425e+35 1.008583125022149994e+06
-8.653951293348654872e+00 7.304469938616489930e+35 1.008584573210470029e+06
-8.652106977131552412e+00 7.515873790008570052e+35 1.008587350211160025e+06
-8.648436787860191544e+00 7.368913711781460367e+35 1.008592655024779961e+06
-8.641133111208546325e+00 8.136159732689039452e+35 1.008602608944069943e+06
-8.637278799433261156e+00 1.035476520322280002e+36 1.008607409731360036e+06
-8.629608719002135331e+00 2.730145114032279989e+36 1.008616359715469996e+06
-8.618059582917339867e+00 7.407204244745670382e+36 1.008628877459609997e+06
-8.612217515605152585e+00 7.195134588433880406e+36 1.008634639467949979e+06
-8.600591801652626600e+00 7.609123228003479755e+36 1.008645237959780032e+06
-8.587477975712317857e+00 9.080617904354219633e+36 1.008656331023399951e+06
-8.573579669959144667e+00 1.166714529838260116e+37 1.008667675238720025e+06
-8.566683631484920625e+00 1.025219809999540023e+37 1.008672841245920048e+06
-8.552960514922233415e+00 1.000530225965949969e+37 1.008682622822750011e+06
-8.536994663027144270e+00 9.711831502234820337e+36 1.008693242000589962e+06
-8.519971209563664161e+00 9.289872028882120205e+36 1.008703735013019992e+06
-8.501744381521348259e+00 8.907815961061640240e+36 1.008714258161650039e+06
-8.482154247083599330e+00 8.654677482051869444e+36 1.008725051744260010e+06
-8.461043956343928585e+00 8.355697922469059737e+36 1.008736115936620045e+06
-8.438212547625880688e+00 8.055855968306119615e+36 1.008747574912250042e+06
-8.413415052467826172e+00 7.751073025477199651e+36 1.008759568469790043e+06
-8.387657386014325311e+00 7.430887277538789581e+36 1.008771624729300034e+06
-8.361408760269114282e+00 7.117006938380380052e+36 1.008783581859420054e+06
-8.336250339098114637e+00 6.817051766209550317e+36 1.008794774952779990e+06
-8.311660312863750733e+00 6.554404765902180008e+36 1.008805525615690043e+06
-8.287009456700616283e+00 6.350179921372010212e+36 1.008816165148089989e+06
-8.261723136009095469e+00 6.492309463677500259e+36 1.008827077741820016e+06
-8.235200228900794173e+00 6.786880911126669413e+36 1.008838445638129953e+06
-8.206395065650212928e+00 7.024437667141039933e+36 1.008850786886140006e+06
-8.174358136600858415e+00 7.256498832631470103e+36 1.008864524951659958e+06
-8.138291527848195983e+00 7.474231204918559644e+36 1.008880483720579999e+06
-8.096039035744979628e+00 7.769985651553879892e+36 1.008898574451960041e+06
-8.050083619811630342e+00 8.101016892253620516e+36 1.008918296015030006e+06
-7.986079939775663661e+00 8.559791531273810192e+36 1.008945647222529980e+06
-7.931237110948131885e+00 8.969877575873239428e+36 1.008968964007940027e+06
-7.867052506178879412e+00 9.467905041076499634e+36 1.008996044822260039e+06
-7.803324447004342801e+00 9.981369059397860074e+36 1.009022607209110050e+06
-7.739595091450610198e+00 1.051527278598429958e+37 1.009048760708580026e+06
-7.661971144443668891e+00 1.119398345663490019e+37 1.009080042026740033e+06
-7.573354021900740918e+00 1.201064534886080035e+37 1.009114981025189976e+06
-7.460268391570934909e+00 1.311796145450389895e+37 1.009158472980089951e+06
-7.325117288632100099e+00 1.452992354243869987e+37 1.009208891154829995e+06
-7.175080404213076690e+00 1.618345736117570089e+37 1.009262831342300051e+06
-7.011629226049990393e+00 1.804210523945239939e+37 1.009319012551669963e+06
-6.834933211337556713e+00 2.006803009462790016e+37 1.009376524775799946e+06
-6.645438867559278151e+00 2.221468200019570058e+37 1.009434386654500035e+06
-6.443637694774224656e+00 2.444295335803210105e+37 1.009491821156239952e+06
-6.230165789535021759e+00 2.672850709217160072e+37 1.009548359373410000e+06
-6.005661315775796538e+00 2.906519332710480208e+37 1.009603917117909994e+06
-5.770805079544516047e+00 3.146286081418470234e+37 1.009658742645430029e+06
-5.528996063563681673e+00 3.391723541305270093e+37 1.009712685223320033e+06
-5.275653634693298955e+00 3.650398541834700101e+37 1.009767388345120009e+06
-5.038567528168641729e+00 3.897413998875289911e+37 1.009817576551200007e+06
-4.824089992396693560e+00 4.125800448786159846e+37 1.009862446072489955e+06
-4.626453542008675868e+00 4.340178781662059556e+37 1.009903426213299972e+06
-4.439537963893599226e+00 4.545983926279000274e+37 1.009941830601040041e+06
-4.260005813925090479e+00 4.745777862539929607e+37 1.009978298139180057e+06
-4.084046218502408010e+00 4.942519142894629937e+37 1.010013505438570050e+06
-3.911063926474525942e+00 5.135841398144439582e+37 1.010047441033569979e+06
-3.736359380853173207e+00 5.329359884186219706e+37 1.010080849258710048e+06
-3.553777297869601171e+00 5.527941637576840287e+37 1.010114594735160004e+06
-3.365558519715705188e+00 5.727386081650980428e+37 1.010147883858270012e+06
-3.182948428000599961e+00 5.914929288115829899e+37 1.010178572443119949e+06
-3.002571927980170585e+00 6.092181190601440274e+37 1.010207172038530000e+06
-2.822215861684526317e+00 6.260305822209509528e+37 1.010233895188100054e+06
-2.639916916865331586e+00 6.419875207509269599e+37 1.010258870788809960e+06
-2.455233966911691823e+00 6.570108718207900271e+37 1.010281960310389986e+06
-2.267586324674994103e+00 6.710257675241480303e+37 1.010303068115690025e+06
-2.076354459208232583e+00 6.839684518316580084e+37 1.010322063346419949e+06
-1.880737164934544126e+00 6.957747407870149914e+37 1.010338850539879990e+06
-1.680679534892988158e+00 7.063607292694379538e+37 1.010353289952790015e+06
-1.476580166507119429e+00 7.156352414947989921e+37 1.010365225803100038e+06
