# time luminosity radius
-2.123115591440273420e+01 1.227528663790659987e+36 1.008062485550599988e+06
-1.986085990646188293e+01 1.257353846689890022e+36 1.008050222521789954e+06
-1.833059186812442931e+01 1.292006486597939929e+36 1.008038528078190051e+06
-1.662913532079346624e+01 1.334054111821790017e+36 1.008027447026089998e+06
-1.473526171352932579e+01 1.386999704500580076e+36 1.008017036446150043e+06
-1.261786483124524239e+01 1.453690495992990003e+36 1.008007287059769966e+06
-1.024019947456690716e+01 1.552087606668950028e+36 1.007998739305029972e+06
-7.526403486475828686e+00 1.720530541217799879e+36 1.007992462241729954e+06
-4.853874011280822742e+00 2.054677225005959992e+36 1.007992678618949954e+06
-4.839401324497885071e+00 2.083511935208400115e+36 1.008170202701490023e+06
-4.836950676066408050e+00 2.084012225047459972e+36 1.008183349166100030e+06
-4.836797387522892677e+00 2.084043959537319998e+36 1.008184186878070002e+06
-4.836492343321879162e+00 2.084098280019129942e+36 1.008186051710290019e+06
-4.835885305361443898e+00 2.084206523640280045e+36 1.008190819370080018e+06
-4.835765298347723729e+00 2.084230341174869928e+36 1.008191800639459980e+06
-4.835526484390356927e+00 2.084272953814490089e+36 1.008193977489080047e+06
-4.835051244614987809e+00 2.084357813757909940e+36 1.008199576387280016e+06
-4.834959270389845187e+00 2.084376140476890081e+36 1.008200709036370041e+06
-4.834776241681538522e+00 2.084408838589390048e+36 1.008203224698649952e+06
-4.834412014551162429e+00 2.084473933619089875e+36 1.008209687543209991e+06
-4.833713159948274551e+00 2.084598842518339853e+36 1.008244923441400053e+06
-4.833412243223392579e+00 2.084654988923409941e+36 1.008267534846300026e+06
-4.833171362061875698e+00 2.084698756537629875e+36 1.008290706211850047e+06
-4.832948291971661092e+00 2.084739092586530040e+36 1.008317037577189971e+06
-4.832760222450815490e+00 2.084773205971740042e+36 1.008338887163989944e+06
-4.832603820380427351e+00 2.084801585218129951e+36 1.008356956399279996e+06
-4.832473872213995492e+00 2.084825176118790041e+36 1.008370568360939971e+06
-4.832353526096994756e+00 2.084846972483209922e+36 1.008381470832490013e+06
-4.832235815553758584e+00 2.084868268184069872e+36 1.008391483149740030e+06
-4.832130183462140849e+00 2.084887430266509951e+36 1.008399181362850009e+06
-4.832025898039319145e+00 2.084906311165339910e+36 1.008405657843080000e+06
-4.831922432865212613e+00 2.084925050868050063e+36 1.008410968984210049e+06
-4.831817040787427686e+00 2.084944132225760104e+36 1.008415757872369955e+06
-4.831716900924220681e+00 2.084962300503079935e+36 1.008419453720169957e+06
-4.831614251218525169e+00 2.084980896021659889e+36 1.008422466005590046e+06
-4.831507877708645537e+00 2.085000166320680028e+36 1.008425088730750023e+06
-4.831403657343798841e+00 2.085019075983670021e+36 1.008427024001030019e+06
-4.831293642243508657e+00 2.085039005758980086e+36 1.008428594281460042e+06
-4.831181338005990256e+00 2.085059370124600000e+36 1.008429712068440043e+06
-4.831062497570201231e+00 2.085080905766069887e+36 1.008430503035760019e+06
-4.830938878817505611e+00 2.085103319646320108e+36 1.008430933330839965e+06
-4.830805951596630621e+00 2.085127404851840012e+36 1.008431055837910040e+06
