# time luminosity radius
-2.074378175953643222e+01 1.234383199355720054e+36 8.485360366121689367e+03
-1.939474866497039329e+01 1.264547374898720054e+36 8.486709399216260863e+03
-1.788548587926015898e+01 1.299711990751300050e+36 8.488218662001969278e+03
-1.620626528991488158e+01 1.342562542192420043e+36 8.489897882591309099e+03
-1.433605341700058489e+01 1.396620750626399919e+36 8.491768094464230671e+03
-1.224488998245578841e+01 1.465589835814069884e+36 8.493859257898770011e+03
-9.893787578421324724e+00 1.568550019398799960e+36 8.496210360302809931e+03
-7.204799045966865378e+00 1.748029581168749962e+36 8.498899348835260753e+03
-4.722062614917376777e+00 2.081064516747600123e+36 8.501382085266310241e+03
-4.585392563050845638e+00 2.127641588442759857e+36 8.501518755318180411e+03
-4.558195222729409579e+00 2.143959459784619963e+36 8.501545952658500028e+03
-4.553137406537643983e+00 2.145112307978000014e+36 8.501551010474689974e+03
-4.548781410823721671e+00 2.146026567175479912e+36 8.501555366470409353e+03
-4.545459976934580482e+00 2.146709822657289993e+36 8.501558687904289400e+03
-4.545251793828356313e+00 2.146766540422799859e+36 8.501558896087399262e+03
-4.544837509445642354e+00 2.146849890770279972e+36 8.501559310371780157e+03
-4.544013083523168461e+00 2.147014687745809948e+36 8.501560134797709907e+03
-4.543849022764334222e+00 2.147050830222439973e+36 8.501560298858470560e+03
-4.543522541855054442e+00 2.147115837255960027e+36 8.501560625339370745e+03
-4.542872844845987856e+00 2.147244501675750040e+36 8.501561275036379811e+03
-4.542747564995806897e+00 2.147271967964999962e+36 8.501561400316229992e+03
-4.542498258093473851e+00 2.147321177712579870e+36 8.501561649623139601e+03
-4.542002137357485481e+00 2.147418685199919916e+36 8.501562145743870133e+03
-4.541907906639607972e+00 2.147439240443830071e+36 8.501562239974589829e+03
-4.541720387513123569e+00 2.147475997728999939e+36 8.501562427493719952e+03
-4.541347224450873910e+00 2.147548888935539941e+36 8.501562800656780382e+03
-4.540651811588759301e+00 2.147683727691549937e+36 8.501563496069640678e+03
-4.540346898309508106e+00 2.147745040117460104e+36 8.501563800982919929e+03
-4.540105685575326788e+00 2.147792266514179877e+36 8.501564042195650472e+03
-4.539881953498479561e+00 2.147835726013249927e+36 8.501564265927729139e+03
-4.539692885722615756e+00 2.147872485202230036e+36 8.501564454995510459e+03
-4.539532845441499376e+00 2.147903546755079941e+36 8.501564615035789757e+03
-4.539404692006428377e+00 2.147928437611850145e+36 8.501564743189219371e+03
-4.539285501115955412e+00 2.147951482109710025e+36 8.501564862380109844e+03
-4.539167662695035688e+00 2.147974212156620136e+36 8.501564980218530764e+03
-4.539062009167537326e+00 2.147994628896790112e+36 8.501565085872060081e+03
-4.538958447015829734e+00 2.148014586197300142e+36 8.501565189434209969e+03
-4.538854085667480831e+00 2.148034671269219891e+36 8.501565293795560137e+03
-4.538752066067900159e+00 2.148054308700279885e+36 8.501565395815159718e+03
-4.538647156748993439e+00 2.148074462222349877e+36 8.501565500724480444e+03
-4.538545933182831504e+00 2.148093922181460006e+36 8.501565601948050244e+03
-4.538444076872110600e+00 2.148113470681370103e+36 8.501565703804359146e+03
-4.538338002643286018e+00 2.148133793921559934e+36 8.501565809878589789e+03
-4.538229329004025203e+00 2.148154602859349940e+36 8.501565918552230869e+03
-4.538116533702122979e+00 2.148176173590010095e+36 8.501566031347529133e+03
-4.537999456217221450e+00 2.148198538825880091e+36 8.501566148425010397e+03
-4.537874641688176780e+00 2.148222339681310036e+36 8.501566273239539441e+03
-4.537742971295301686e+00 2.148247419950209980e+36 8.501566404909930498e+03
-4.537599389752358547e+00 2.148274708599170067e+36 8.501566548491480717e+03
-4.537441362324898364e+00 2.148304686637799863e+36 8.501566706518900901e+03
-4.537262656240272918e+00 2.148338504104049969e+36 8.501566885224989164e+03
-4.537053728183309431e+00 2.148377920781289888e+36 8.501567094153049766e+03
-4.536802015883949935e+00 2.148425249359459958e+36 8.501567345865349125e+03
-4.536476885761658195e+00 2.148486060758239923e+36 8.501567670995469598e+03
-4.536014732149851625e+00 2.148571870592510075e+36 8.501568133149079586e+03
-4.535227724847572972e+00 2.148716127429050006e+36 8.501568920156380045e+03
-4.533661580317129847e+00 2.148996140850200072e+36 8.501570486300910488e+03
-4.531435501981832203e+00 2.149379897965749924e+36 8.501572712379249424e+03
-4.528232930608282913e+00 2.149878156444820093e+36 8.501575914950619335e+03
-4.523755488606184372e+00 2.150364818178309890e+36 8.501580392392619615e+03
-4.518880073843320133e+00 2.150447103622750016e+36 8.501585267807389755e+03
-4.513547890957852360e+00 2.149672813309150092e+36 8.501590599990269766e+03
-4.507574945098895114e+00 2.147266451289190128e+36 8.501596572936130542e+03
-4.500731023636035388e+00 2.141966213647690042e+36 8.501603416857589764e+03
-4.492722146504092962e+00 2.131931317191849909e+36 8.501611425734730801e+03
-4.483155823749257252e+00 2.114866877864730079e+36 8.501620992057480180e+03
-4.471489026102062780e+00 2.088620926286079862e+36 8.501632658855129193e+03
