# time luminosity radius
-2.068655856633176882e+01 1.237102735028159985e+36 1.008046220645130030e+06
-1.917042455975843041e+01 1.269738804330020048e+36 1.008034458051129943e+06
-1.748522000418233802e+01 1.308880667525590008e+36 1.008023283424469992e+06
-1.561120855320314149e+01 1.357802530444279880e+36 1.008012753174680052e+06
-1.351859478235019196e+01 1.418614052905859948e+36 1.008002837009520037e+06
-1.117320861033658730e+01 1.503747432233010020e+36 1.007993884636680014e+06
-8.514221914383597323e+00 1.641523418904579857e+36 1.007986704143039999e+06
-5.416810145087765704e+00 1.948775965761620027e+36 1.007984683448020020e+06
-5.399540457015064021e+00 1.980866855515940028e+36 1.008160207985489978e+06
-5.396613732506921224e+00 1.981369000437770092e+36 1.008174030588209978e+06
-5.396439548211674264e+00 1.981400833608050132e+36 1.008174868734269985e+06
-5.396092921464514802e+00 1.981451869125420062e+36 1.008176742401430034e+06
-5.395403134237312770e+00 1.981553381177859960e+36 1.008181594790989999e+06
-5.395268566247978015e+00 1.981575775670349879e+36 1.008182581990699982e+06
-5.395000775949483796e+00 1.981615180894790020e+36 1.008184781701609958e+06
-5.394467873255962331e+00 1.981693559661319946e+36 1.008190521142060054e+06
-5.394366399232239928e+00 1.981710490864480033e+36 1.008191665826300043e+06
-5.394164465924404794e+00 1.981740188157930117e+36 1.008194219959120033e+06
-5.393762618641630979e+00 1.981799253124379975e+36 1.008200877648939961e+06
-5.393022026255493984e+00 1.981908032246899855e+36 1.008238338508810033e+06
-5.392722012305966928e+00 1.981954465409849999e+36 1.008260800037730020e+06
-5.392479516346611490e+00 1.981990723720110012e+36 1.008283791266169981e+06
-5.392252490573810064e+00 1.982024469554279930e+36 1.008310046811699984e+06
-5.392064630118511559e+00 1.982052509272849896e+36 1.008330969847840024e+06
-5.391904473747672455e+00 1.982076382673629995e+36 1.008348135874880012e+06
-5.391766369230936107e+00 1.982096958432969989e+36 1.008362511910149944e+06
-5.391647726860355760e+00 1.982114638762760046e+36 1.008373119522430003e+06
-5.391530946359125664e+00 1.982131970722680068e+36 1.008382680825790041e+06
-5.391423289838712662e+00 1.982147981515650059e+36 1.008390235130010056e+06
-5.391317070508193865e+00 1.982163748816889984e+36 1.008396572518290021e+06
-5.391211537057643000e+00 1.982179411887999858e+36 1.008401996578959981e+06
-5.391108341985273000e+00 1.982194735877049900e+36 1.008406312519380008e+06
-5.391002233513972897e+00 1.982210469616250010e+36 1.008410148996139993e+06
