# time luminosity radius
-2.178693837987520965e+01 1.263704773917559989e+36 1.007980137511180015e+06
-1.889132690761471167e+01 1.310047928434060066e+36 1.007970311986170011e+06
-1.888808723018155433e+01 1.343206172784600036e+36 1.008103104557440034e+06
-1.888695154194647330e+01 1.343206769405489918e+36 1.008103174538459978e+06
-1.888469152235484216e+01 1.343215259536319907e+36 1.008103316937510041e+06
-1.888019408336913330e+01 1.343282753431579906e+36 1.008103617758190027e+06
-1.887124417978702695e+01 1.343470205379890106e+36 1.008104274002259946e+06
-1.885421744546329137e+01 1.343798602884990033e+36 1.008105676586410031e+06
-1.883618737530923681e+01 1.344010889243179965e+36 1.008107295119069982e+06
-1.881758993519906653e+01 1.343967883096050054e+36 1.008109087507199962e+06
-1.879881662648767815e+01 1.343589526478220012e+36 1.008111026622490026e+06
-1.878019211713763070e+01 1.342849318022459949e+36 1.008113108770449995e+06
-1.876199124517734163e+01 1.341768952428660016e+36 1.008115359331979998e+06
-1.874446972650548560e+01 1.340405430347430092e+36 1.008117838737100014e+06
-1.872790423204423860e+01 1.338839888246840016e+36 1.008120657615870005e+06
-1.871261629969012574e+01 1.337170664836849961e+36 1.008124023604999995e+06
-1.869902547363017220e+01 1.335515133199549909e+36 1.008128358043369954e+06
-1.868767738247697707e+01 1.334014008554429979e+36 1.008134794697499950e+06
-1.868684225360266282e+01 1.333932460409450015e+36 1.008135279809889966e+06
-1.868518034714725218e+01 1.333705132602739929e+36 1.008136345605580020e+06
-1.868187315329851117e+01 1.333242657394260061e+36 1.008139015749630053e+06
-1.868121502172289183e+01 1.333158730469139925e+36 1.008139571967229946e+06
-1.867990533988631796e+01 1.332973109295430082e+36 1.008140801517370041e+06
-1.867729907303146319e+01 1.332597319858339937e+36 1.008143971781620057e+06
-1.867678042592888232e+01 1.332528996146540005e+36 1.008144635797900031e+06
-1.867574831819001702e+01 1.332378607500439907e+36 1.008146123522370006e+06
-1.867369442379276734e+01 1.332075288491539990e+36 1.008150126072039944e+06
-1.867329585004699766e+01 1.332021587601280117e+36 1.008150948842289974e+06
-1.867250268829229753e+01 1.331903509788520051e+36 1.008152823288809974e+06
-1.867092429639887996e+01 1.331666120876340131e+36 1.008158162866240018e+06
-1.867064813563047210e+01 1.331628642167370008e+36 1.008159154993440025e+06
-1.867009857569792075e+01 1.331545535645320086e+36 1.008161435773430043e+06
-1.866900495143272565e+01 1.331379003895399972e+36 1.008168112787680002e+06
-1.866883692484043422e+01 1.331356289485829935e+36 1.008169195415870054e+06
-1.866850255192548502e+01 1.331305207777350052e+36 1.008171656863690005e+06
-1.866783714982375386e+01 1.331203160171189994e+36 1.008178501409130055e+06
-1.866772937882342376e+01 1.331188374613790076e+36 1.008179663729100022e+06
-1.866751491453032941e+01 1.331155420096940132e+36 1.008182271060219966e+06
-1.866708813058721717e+01 1.331089701915980120e+36 1.008189159109530039e+06
-1.866701368965732399e+01 1.331079348355260106e+36 1.008190411545580020e+06
-1.866686555220803712e+01 1.331056510874949919e+36 1.008193187654510024e+06
-1.866657075867988169e+01 1.331011016398429951e+36 1.008200226256499998e+06
-1.866602364469144959e+01 1.330926739260010011e+36 1.008230424279310042e+06
-1.866574099250283325e+01 1.330884393795059955e+36 1.008251720041809953e+06
-1.866549684091660311e+01 1.330847316502549902e+36 1.008274626776079996e+06
-1.866526508282186114e+01 1.330812061641150119e+36 1.008298805159650045e+06
-1.866508809427250526e+01 1.330785224664609907e+36 1.008316673118129955e+06
-1.866493754431576235e+01 1.330762298258639869e+36 1.008331202887819964e+06
-1.866480636352207512e+01 1.330742266003299917e+36 1.008342636138929985e+06
-1.866468422006801120e+01 1.330723545832790139e+36 1.008352217215880053e+06
-1.866456977439520415e+01 1.330705961407819976e+36 1.008359990172559978e+06
-1.866445809514698340e+01 1.330688752432420021e+36 1.008366639786090003e+06
-1.866435056166301365e+01 1.330672149661680009e+36 1.008371976242210018e+06
-1.866424194476348930e+01 1.330655334252930066e+36 1.008376706948640058e+06
-1.866413789901343989e+01 1.330639214057319894e+36 1.008380407465709955e+06
-1.866403172901482321e+01 1.330622714847800002e+36 1.008383503668430028e+06
-1.866392451531282859e+01 1.330606031255359994e+36 1.008386020046639955e+06
-1.866381553475730470e+01 1.330589043772140017e+36 1.008388022568369983e+06
-1.866370365968032274e+01 1.330571577268819859e+36 1.008389587272839970e+06
-1.866358837983716512e+01 1.330553553110009994e+36 1.008390734728730051e+06
-1.866346732537931530e+01 1.330534593015750014e+36 1.008391545401570038e+06
-1.866334096158607281e+01 1.330514778871999876e+36 1.008392000882970053e+06
-1.866320486387485289e+01 1.330493398724139980e+36 1.008392154677610029e+06
-1.866305869293137221e+01 1.330470405897939853e+36 1.008391990619819961e+06
-1.866289671449339949e+01 1.330444877026000048e+36 1.008391503371470026e+06
-1.866271373463314376e+01 1.330415985885250062e+36 1.008390658592900028e+06
-1.866249983571469784e+01 1.330382139314470044e+36 1.008389408811780042e+06
-1.866224682699248660e+01 1.330342020048320001e+36 1.008387647733910009e+06
-1.866191742910814355e+01 1.330289593753659980e+36 1.008385071362499963e+06
-1.866144133175112074e+01 1.330213445391849994e+36 1.008381086913509993e+06
-1.866063787014354602e+01 1.330083990409620029e+36 1.008374232316959999e+06
-1.865903898154283524e+01 1.329822976937990130e+36 1.008361313290989958e+06
-1.865675221452693222e+01 1.329443942596970144e+36 1.008344825858930009e+06
-1.865343455462789279e+01 1.328872603805790032e+36 1.008324679174439982e+06
-1.864906200918994728e+01 1.328050836890100004e+36 1.008303241777359974e+06
-1.864431629348473507e+01 1.327009741118449933e+36 1.008284502516609966e+06
-1.863910775211843429e+01 1.325557683142300021e+36 1.008267986176769948e+06
-1.863326407672866480e+01 1.323327759377440046e+36 1.008253164420229965e+06
-1.862657555919940933e+01 1.319677862596970029e+36 1.008239660840480006e+06
-1.861878011339285877e+01 1.313563021994469984e+36 1.008227208977560047e+06
-1.860953817031258950e+01 1.303454120664029997e+36 1.008215612655319972e+06
-1.859839686897248612e+01 1.287450939525959980e+36 1.008204725250190008e+06
-1.858473634203983238e+01 1.263809251611769954e+36 1.008194434916740051e+06
-1.856768445715351845e+01 1.232038054002839963e+36 1.008184655732030049e+06
-1.854597522378026042e+01 1.194368306778349980e+36 1.008175322068350040e+06
-1.851769533164770110e+01 1.156776719642990065e+36 1.008166382146170014e+06
-1.847980731640200247e+01 1.128396524104820041e+36 1.008157792312899954e+06
-1.842717295062902849e+01 1.118708961972639987e+36 1.008149508853990003e+06
-1.835033912407743628e+01 1.133430915949480043e+36 1.008141466596720042e+06
-1.822985176865768153e+01 1.171265957333880036e+36 1.008133525850650040e+06
-1.801857615644621546e+01 1.223601328547180045e+36 1.008125276030080044e+06
-1.759813768814274226e+01 1.277086380075460041e+36 1.008115706936239963e+06
-1.680618427595254616e+01 1.322179135725710027e+36 1.008103815977090038e+06
-1.572394296212951303e+01 1.361730056949770083e+36 1.008091230482029961e+06
-1.444158462480118033e+01 1.404802179844610081e+36 1.008078915759830037e+06
-1.299437042272256804e+01 1.456754490615260080e+36 1.008067299525690032e+06
-1.137576144477498019e+01 1.523205516389390011e+36 1.008056558510989998e+06
-9.560556709500815487e+00 1.614762170116929858e+36 1.008046966703500017e+06
-7.504276172869140282e+00 1.757735046238630115e+36 1.008039260921649984e+06
-5.127614707558677765e+00 2.054166767876260006e+36 1.008036477326159948e+06
-4.987726289709826233e+00 2.097881021185230112e+36 1.008036483031620039e+06
-4.709348338190466166e+00 2.158194532092709906e+36 1.008036744128299993e+06
-4.155376214665011503e+00 2.283002272002359901e+36 1.008037885610259953e+06
-3.153665013458521571e+00 2.624187378369769907e+36 1.008043246021830011e+06
-2.483155331101443153e+00 3.034396355157279942e+36 1.008050613143239985e+06
-2.003322252592624864e+00 3.525044076436219896e+36 1.008059641229560017e+06
-1.646505431941477582e+00 4.121705217679569748e+36 1.008070189561460051e+06
-1.372209117180318572e+00 4.864039162202510160e+36 1.008082370765140047e+06
-1.179865749443706591e+00 5.668635431485509958e+36 1.008094336054450017e+06
-1.178509168286836939e+00 5.530144522933139663e+36 1.008258577911110013e+06
-1.177999063780589495e+00 5.532358848410039792e+36 1.008260120427889982e+06
-1.177459196398558561e+00 5.534696358360849970e+36 1.008261923431599978e+06
-1.176896204931836110e+00 5.537140689353089881e+36 1.008264037483660039e+06
-1.176317488127097022e+00 5.539660409082580208e+36 1.008266529950749944e+06
-1.175732491643429967e+00 5.542214583983889534e+36 1.008269486825900036e+06
-1.175152271349361399e+00 5.544754827646799868e+36 1.008273022370749968e+06
-1.174589307665883098e+00 5.547225975682290141e+36 1.008277282326190034e+06
