# time luminosity radius
-2.081462514377199113e+01 1.256071355170160079e+35 1.219729906190709909e+06
-1.664688204484991729e+01 1.284674552260340066e+35 1.219734073933809996e+06
-1.581750116823241115e+01 1.291739155593199930e+35 1.219734903314690106e+06
-1.416703322366811335e+01 1.305215157188040068e+35 1.219736553782630013e+06
-1.088260201388038695e+01 1.340863939689009968e+35 1.219739838213840034e+06
-1.033732006885111332e+01 1.347814598464239967e+35 1.219740383495789953e+06
-9.252208997961133718e+00 1.361697913930040001e+35 1.219741468606859911e+06
-7.092837966978549957e+00 1.400216894396919995e+35 1.219743627977889962e+06
-6.921155627118423581e+00 1.403831082080390063e+35 1.219743799660230055e+06
-6.579507770715281367e+00 1.410508996472810080e+35 1.219744141308089951e+06
-5.899628536542877555e+00 1.425911386297599946e+35 1.219744821187319933e+06
-5.754362060222774744e+00 1.427307098632280064e+35 1.219744903953799978e+06
-5.652156772091984749e+00 1.431086352384779977e+35 1.219745068659089971e+06
-5.324393248884007335e+00 1.437183217822409947e+35 1.219745396422609920e+06
-5.215544489445164800e+00 1.441769709918069241e+35 1.219745504157898249e+06
-5.002264735754579306e+00 1.447387012347899989e+35 1.219745718551120022e+06
-4.911328187910839915e+00 1.449095756782578355e+35 1.219745784650403308e+06
-4.742127884877845645e+00 1.452712411299880040e+35 1.219745916187969968e+06
-4.617839173879474401e+00 1.463212932564490042e+35 1.219746102976680035e+06
-4.515715269837528467e+00 1.462520136152429686e+35 1.219746203026807401e+06
-4.390067565487697721e+00 2.697875434310312562e+37 1.219746330286136828e+06
-4.265053091337904334e+00 9.700846781905564972e+38 1.219746455727699213e+06
-4.139916262822225690e+00 4.563014554964673991e+38 1.219746580738502322e+06
-4.014595517423003912e+00 4.657947899148100776e+38 1.219746706072652945e+06
-3.888840107712894678e+00 4.752274951707128422e+38 1.219746831895968411e+06
-3.762536720372736454e+00 4.836062689255538602e+38 1.219746958148434293e+06
-3.635956774465739727e+00 4.896448130339413468e+38 1.219747085644070990e+06
-3.506202002987265587e+00 4.907783847304221312e+38 1.219747214739861200e+06
-3.374543918296694756e+00 4.929376312357357609e+38 1.219747343863949412e+06
-3.246900035068392754e+00 4.945801575342237475e+38 1.219747474768198328e+06
-3.112173784989863634e+00 4.958993082901158575e+38 1.219747605513653951e+06
-2.982592400629073381e+00 4.971351860001229653e+38 1.219747734117192216e+06
-2.854124671546742320e+00 4.983306920508702621e+38 1.219747864350076998e+06
-2.722861301619559526e+00 4.994359729255100519e+38 1.219747994897702010e+06
-2.593165497994050384e+00 5.004402914735545466e+38 1.219748126740639564e+06
-2.458784591406583786e+00 5.013459825228094919e+38 1.219748259781566681e+06
-2.326227922458201647e+00 5.021376559171135616e+38 1.219748390196799533e+06
-2.197090908419340849e+00 5.028227717974079120e+38 1.219748517316618934e+06
-2.070878541097044945e+00 5.034446387676326570e+38 1.219748648027920863e+06
-1.934540468268096447e+00 5.040267593192494225e+38 1.219748782860245090e+06
-1.803269940894097090e+00 5.044692310011155298e+38 1.219748908895363100e+06
-1.677589538972824812e+00 5.048726904309637245e+38 1.219749039312187349e+06
-1.540876603452488780e+00 5.052307840891067019e+38 1.219749169790096581e+06
-1.415219932328909636e+00 5.055307501424455439e+38 1.219749300357735483e+06
-1.277774444082751870e+00 5.058086922026320354e+38 1.219749442470959853e+06
-1.129124784376472235e+00 5.060376927431221954e+38 1.219749583647721913e+06
-9.929638316389173269e-01 5.062228008835854387e+38 1.219749723370372783e+06
-8.479090735781937838e-01 5.064175838190086515e+38 1.219749874415175291e+06
-6.960840157698839903e-01 5.064966765143908900e+38 1.219750009968074039e+06
-5.687804101034998894e-01 5.065751421603877630e+38 1.219750139423677232e+06
-4.357391253579407930e-01 5.066313552906630379e+38 1.219750274687711848e+06
-2.967694303952157497e-01 5.066639017455196840e+38 1.219750415956543991e+06
-1.516683364752680063e-01 5.066713767478866594e+38 1.219750563520417549e+06
0.000000000000000000e+00 5.067011924669561678e+38 1.219750713924784446e+06
1.401733614038676023e-01 5.066137372861490107e+38 1.219750859948546160e+06
3.040758585557341576e-01 5.065524146421122639e+38 1.219751005065095844e+06
4.321013963781297207e-01 5.064806614141552679e+38 1.219751134581011254e+06
5.645985377486795187e-01 5.063907892398984978e+38 1.219751268478712998e+06
7.012958168052136898e-01 5.063172870961513971e+38 1.219751415054331068e+06
8.459889132063835859e-01 5.061538078043918014e+38 1.219751551937539130e+06
9.888900704681873322e-01 5.060066796166141313e+38 1.219751695992199937e+06
1.135252488544210792e+00 5.058404479605210098e+38 1.219751843610679032e+06
1.285382841713726521e+00 5.056534079521711626e+38 1.219751995028850622e+06
1.439376808935776353e+00 5.054695652242446316e+38 1.219752159601706779e+06
1.602376054273918271e+00 5.052052114398291610e+38 1.219752315166696440e+06
1.765823819907382131e+00 5.049464272397074920e+38 1.219752480081842048e+06
1.933656648499891162e+00 5.047064383162427584e+38 1.219752626681841211e+06
2.058693151688203216e+00 5.045141894756224997e+38 1.219752761411747895e+06
2.188647638307884336e+00 5.041942245496194491e+38 1.219752908822203288e+06
2.374243848258629441e+00 5.038915339895086891e+38 1.219753065551512176e+06
2.506252149818465114e+00 5.036177498317327242e+38 1.219753199918739032e+06
2.647661057533696294e+00 5.033512445103477372e+38 1.219753360530327307e+06
2.774792226264253259e+00 5.030647567562397331e+38 1.219753469071485568e+06
2.918647174490615726e+00 5.027237912799560008e+38 1.219753614346328657e+06
3.068207896780222654e+00 5.023717407169855177e+38 1.219753766454790719e+06
3.227992827072739601e+00 5.019792440188902310e+38 1.219753930054987548e+06
3.403101039119064808e+00 5.015409929552894469e+38 1.219754106552529614e+06
3.583644781727343798e+00 5.011373173498937371e+38 1.219754274553461932e+06
3.712706961901858449e+00 5.007364539101793475e+38 1.219754441450048005e+06
3.878334599779918790e+00 5.003309602008082304e+38 1.219754571647719014e+06
4.021070313872769475e+00 4.998284605865247282e+38 1.219754729126787977e+06
4.220085684908553958e+00 4.991384222107495448e+38 1.219754932174149668e+06
4.435283112106844783e+00 4.984807783911351928e+38 1.219755103216031566e+06
4.560997323133051395e+00 4.977075389966355159e+38 1.219755289083934389e+06
4.713768110610544682e+00 4.968527845374768314e+38 1.219755444591232110e+06
4.918508330592885613e+00 4.954436133528209230e+38 1.219755636611497728e+06
5.158030132995918393e+00 4.937484381311500375e+38 1.219755816345989937e+06
