# time (s)    L (erg/s)   R_phot (cm)
2.836965790767201767E+01  4.63403260308834E+33  1.00770475486107E+06
3.191218200423805129E+01  4.47316063731816E+33  1.00770622329175E+06
3.587462143156221828E+01  4.31412888898097E+33  1.00770775770245E+06
4.037780253119534990E+01  4.15544752876814E+33  1.00770936050198E+06
4.559630946638375804E+01  3.99535454019325E+33  1.00771103195400E+06
5.179364817901578277E+01  3.83176066019671E+33  1.00771276887458E+06
5.938525661524921873E+01  3.66223294690405E+33  1.00771456201845E+06
6.906863087251575450E+01  3.48398443976270E+33  1.00771639151387E+06
8.211088483983741071E+01  3.29406250005703E+33  1.00771822025349E+06
1.010257214175589979E+02  3.09017191692147E+33  1.00771997015478E+06
1.316004169436511404E+02  2.89237150090975E+33  1.00772146291427E+06
1.913992445385773635E+02  2.63014773911165E+33  1.00772226570956E+06
3.103989114524805473E+02  2.39024792278560E+33  1.00772168391949E+06
4.986302913027598720E+02  2.18508067151533E+33  1.00772004579662E+06
7.622372969797812630E+02  2.01197685856829E+33  1.00771808938795E+06
1.129911510964042236E+03  1.85986412087800E+33  1.00771612230464E+06
1.651017913344466251E+03  1.72326848010786E+33  1.00771423225480E+06
2.402704295625570921E+03  1.60032489729195E+33  1.00771244255140E+06
3.513975838786919667E+03  1.48939481392466E+33  1.00771074511853E+06
5.194119881256177905E+03  1.38906318522932E+33  1.00770912937181E+06
7.792596101201500460E+03  1.29825616824678E+33  1.00770758678199E+06
1.190219669909246659E+04  1.21587037771439E+33  1.00770610922624E+06
1.854639709362701979E+04  1.14087875652180E+33  1.00770469091716E+06
2.757329768459177285E+04  1.08075083938132E+33  1.00770349919145E+06
3.886581196826143423E+04  1.03369556531616E+33  1.00770253439287E+06
5.264295267043748754E+04  9.96755373503328E+32  1.00770176378395E+06
6.903962980039132526E+04  9.69492129031064E+32  1.00770120092286E+06
8.817011902342886606E+04  9.53531227603424E+32  1.00770090226694E+06
1.101527662985467905E+05  9.52145266950265E+32  1.00770095802305E+06
1.350776141218382108E+05  9.69558085658705E+32  1.00770146836586E+06
1.629474900197535462E+05  1.00995536338586E+33  1.00770250689159E+06
1.936317726248382533E+05  1.07639740115391E+33  1.00770408599025E+06
2.268749250599039951E+05  1.17002073385306E+33  1.00770614583032E+06
2.621559955268596532E+05  1.28916005399595E+33  1.00770856090026E+06
2.987902406338722794E+05  1.42962108341549E+33  1.00771117804835E+06
3.360920933803051012E+05  1.58588567397270E+33  1.00771385957804E+06
3.743371337630521157E+05  1.75636300062322E+33  1.00771656456278E+06
4.143394186498484341E+05  1.94249756317805E+33  1.00771931191985E+06
4.568231690630867961E+05  2.14621139971649E+33  1.00772211433722E+06
5.024555139010181883E+05  2.36945407164943E+33  1.00772498434301E+06
5.518976367246403825E+05  2.61424245459021E+33  1.00772793417969E+06
6.058262864827420563E+05  2.88287010250675E+33  1.00773097423882E+06
6.649653801709966501E+05  3.17763715851102E+33  1.00773411510908E+06
7.301118956052686553E+05  3.50117809151995E+33  1.00773736793211E+06
8.021725478971329285E+05  3.85629035242758E+33  1.00774074155958E+06
8.821904034122481244E+05  4.24600818366711E+33  1.00774424690546E+06
9.713977686943799490E+05  4.67349542182462E+33  1.00774788772988E+06
1.071302957388906274E+06  5.14216871288528E+33  1.00775167029192E+06
1.183752020078939386E+06  5.65564548572542E+33  1.00775560254193E+06
1.311080000581232598E+06  6.21773198020307E+33  1.00775968779366E+06
1.456301111554852687E+06  6.83188377096052E+33  1.00776393082481E+06
1.623331482979079476E+06  7.50202530960546E+33  1.00776832956793E+06
1.817524238698761212E+06  8.23127105824477E+33  1.00777287907437E+06
2.046267609631004510E+06  9.02155752451189E+33  1.00777756880208E+06
2.320260175061593764E+06  9.87340914244065E+33  1.00778237356976E+06
2.655624799100819044E+06  1.07834804339670E+34  1.00778725856359E+06
3.078154303220149595E+06  1.17424848922395E+34  1.00779216231165E+06
3.632158896328179166E+06  1.27315148798251E+34  1.00779698611343E+06
4.401709031413737684E+06  1.37148375697170E+34  1.00780157285924E+06
5.569782289157558233E+06  1.46295046548705E+34  1.00780566602367E+06
7.621224725339773111E+06  1.53752105924622E+34  1.00780889059110E+06
1.170359517334238067E+07  1.58165121996594E+34  1.00781075460899E+06
1.982751236486756802E+07  1.59684483249769E+34  1.00781138899961E+06
3.599410757600269467E+07  1.59970235346010E+34  1.00781150789808E+06
6.816563204616159201E+07  1.59998519966286E+34  1.00781151965994E+06
1.321869657417778075E+08  1.59999962081142E+34  1.00781152025959E+06
2.595894197960540652E+08  1.59999999505512E+34  1.00781152027515E+06
5.131203033640637994E+08  1.59999999996740E+34  1.00781152027536E+06
1.017646761664403200E+09  1.59999999999989E+34  1.00781152027536E+06
2.021654413682078362E+09  1.60000000000000E+34  1.00781152027536E+06
4.019629641197252274E+09  1.60000000000000E+34  1.00781152027536E+06
7.995600343952447891E+09  1.60000000000000E+34  1.00781152027536E+06
1.590778204243528748E+10  1.60000000000000E+34  1.00781152027536E+06
3.165302362241613770E+10  1.60000000000000E+34  1.00781152027536E+06
6.298605436657803345E+10  1.60000000000000E+34  1.00781152027536E+06
1.253387855474602051E+11  1.60000000000000E+34  1.00781152027536E+06
2.494207205974157104E+11  1.60000000000000E+34  1.00781152027536E+06
4.963437713468271484E+11  1.60000000000000E+34  1.00781152027536E+06
9.877206423381558838E+11  1.60000000000000E+34  1.00781152027536E+06
1.965560615610899902E+12  1.60000000000000E+34  1.00781152027536E+06
3.911462162423660645E+12  1.60000000000000E+34  1.00781152027536E+06
7.783806240581054688E+12  1.60000000000000E+34  1.00781152027536E+06
1.548977095611426758E+13  1.60000000000000E+34  1.00781152027536E+06
3.082464074002535938E+13  1.60000000000000E+34  1.00781152027536E+06
6.134103161000843750E+13  1.60000000000000E+34  1.00781152027536E+06
1.220686494412747656E+14  1.60000000000000E+34  1.00781152027536E+06
2.429166089254947500E+14  1.60000000000000E+34  1.00781152027536E+06
4.834040482990925625E+14  1.60000000000000E+34  1.00781152027536E+06
9.619740526525522500E+14  1.60000000000000E+34  1.00781152027536E+06
1.914328361315937000E+15  1.60000000000000E+34  1.00781152027536E+06
1.914328361315937000E+15  1.60000007270689E+34  1.00781152017028E+06
1.914328361315937000E+15  1.60000021500014E+34  1.00781151996100E+06
1.914328361315937000E+15  1.60000049964236E+34  1.00781151954452E+06
1.914328361315937000E+15  1.60000106752182E+34  1.00781151871570E+06
1.914328361315937000E+15  1.60000219612468E+34  1.00781151706617E+06
1.914328361315937000E+15  1.60000444351199E+34  1.00781151378292E+06
1.914328361315937000E+15  1.60000891988302E+34  1.00781150724658E+06
1.914328361315937000E+15  1.60001784439769E+34  1.00781149422871E+06
1.914328361315937000E+15  1.60003567378549E+34  1.00781146828195E+06
1.914328361315937000E+15  1.60007140193349E+34  1.00781141648885E+06
1.914328361315937250E+15  1.60014308608497E+34  1.00781131282157E+06
1.914328361315937500E+15  1.60028419101958E+34  1.00781110436575E+06
1.914328361315937750E+15  1.60054092000392E+34  1.00781068237540E+06
1.914328361315938500E+15  1.60094990806394E+34  1.00780982211145E+06
1.914328361315940000E+15  1.60157719102835E+34  1.00780806538191E+06
1.914328361315943000E+15  1.60277579959184E+34  1.00780452099195E+06
1.914328361315949250E+15  1.60580640911612E+34  1.00779760647871E+06
1.914328361315961250E+15  1.61376870323174E+34  1.00778493416605E+06
1.914328361315974250E+15  1.62348835785928E+34  1.00777292215689E+06
1.914328361315988500E+15  1.63443841591421E+34  1.00776138768418E+06
1.914328361316004250E+15  1.64623125383831E+34  1.00775024306324E+06
1.914328361316021500E+15  1.65866938006993E+34  1.00773942804126E+06
1.914328361316041000E+15  1.67171796607079E+34  1.00772889007003E+06
1.914328361316062750E+15  1.68543349879009E+34  1.00771858874231E+06
1.914328361316087000E+15  1.69989966573214E+34  1.00770847992541E+06
1.914328361316114000E+15  1.71533233735499E+34  1.00769852618003E+06
1.914328361316144250E+15  1.73195099525550E+34  1.00768869797724E+06
1.914328361316178000E+15  1.69482086637174E+34  1.00778274746555E+06
1.914328361316191000E+15  1.69117854413246E+34  1.00777410279194E+06
1.914328361316209250E+15  1.69536747279886E+34  1.00776212915820E+06
1.914328361316228000E+15  1.70450984499020E+34  1.00775109365897E+06
1.914328361316248250E+15  1.71637563262738E+34  1.00774032926562E+06
1.914328361316270250E+15  1.72968961588924E+34  1.00772979328209E+06
1.914328361316295000E+15  1.74390103570256E+34  1.00771943689018E+06
1.914328361316322250E+15  1.75890499466076E+34  1.00770922097359E+06
1.914328361316352500E+15  1.74209408213791E+34  1.00779848581941E+06
1.914328361316364250E+15  1.73631451565793E+34  1.00778985471491E+06
1.914328361316381250E+15  1.73788354987817E+34  1.00777772227713E+06
1.914328361316398750E+15  1.74468814380968E+34  1.00776646303448E+06
1.914328361316418000E+15  1.75439327998601E+34  1.00775546634362E+06
1.914328361316439000E+15  1.76571578533008E+34  1.00774468466434E+06
1.914328361316462500E+15  1.77802138223969E+34  1.00773408117997E+06
1.914328361316488500E+15  1.79114073706481E+34  1.00772361204595E+06
1.914328361316517500E+15  1.77876641483509E+34  1.00781080928156E+06
1.914328361316528500E+15  1.77191890765482E+34  1.00780213620458E+06
1.914328361316545000E+15  1.77214455483743E+34  1.00778988500224E+06
1.914328361316562000E+15  1.77762668194802E+34  1.00777847714402E+06
1.914328361316580750E+15  1.78602468414399E+34  1.00776732761240E+06
1.914328361316601500E+15  1.79610116167449E+34  1.00775638283545E+06
1.914328361316624250E+15  1.80726383829756E+34  1.00774560523710E+06
1.914328361316649750E+15  1.81933396285465E+34  1.00773495621246E+06
1.914328361316678250E+15  1.83234924767357E+34  1.00772440468150E+06
1.914328361316709750E+15  1.79775993246340E+34  1.00781613631195E+06
1.914328361316722250E+15  1.78998254434874E+34  1.00780697066115E+06
1.914328361316739750E+15  1.79045763375624E+34  1.00779474804302E+06
1.914328361316757500E+15  1.79663185555291E+34  1.00778339461753E+06
1.914328361316777000E+15  1.80593660022843E+34  1.00777226741708E+06
1.914328361316798500E+15  1.81695031951281E+34  1.00776130963879E+06
1.914328361316822500E+15  1.82901095862464E+34  1.00775048668532E+06
1.914328361316849000E+15  1.84193540777919E+34  1.00773975832624E+06
1.914328361316878500E+15  1.82859692750399E+34  1.00782791985217E+06
1.914328361316889750E+15  1.82064260326368E+34  1.00781891825840E+06
1.914328361316906250E+15  1.82345282838703E+34  1.00780655759425E+06
1.914328361316923500E+15  1.83223877154521E+34  1.00779505038723E+06
1.914328361316942250E+15  1.84356192674425E+34  1.00778378140867E+06
1.914328361316963250E+15  1.85593039720725E+34  1.00777268744149E+06
1.914328361316986250E+15  1.86880853312675E+34  1.00776172719200E+06
1.914328361317012000E+15  1.88213197871850E+34  1.00775086539111E+06
1.914328361317040500E+15  1.89605296559604E+34  1.00774007101249E+06
1.914328361317072250E+15  1.85123925466657E+34  1.00783241159465E+06
1.914328361317085000E+15  1.83901673735663E+34  1.00782296727445E+06
1.914328361317102500E+15  1.84413056908719E+34  1.00781063927350E+06
1.914328361317120250E+15  1.85695988127940E+34  1.00779918807472E+06
1.914328361317139750E+15  1.87226383317228E+34  1.00778795403238E+06
1.914328361317161250E+15  1.88806642388230E+34  1.00777686577987E+06
1.914328361317185250E+15  1.90375349651113E+34  1.00776588461094E+06
1.914328361317211750E+15  1.91938077305961E+34  1.00775497205021E+06
1.914328361317241500E+15  1.88120278098879E+34  1.00784338843122E+06
1.914328361317253000E+15  1.87029781300148E+34  1.00783419621996E+06
1.914328361317269500E+15  1.87545465876473E+34  1.00782172666425E+06
1.914328361317286500E+15  1.88875891108672E+34  1.00781012295502E+06
1.914328361317305250E+15  1.90467604202449E+34  1.00779875516792E+06
1.914328361317326250E+15  1.92103278678191E+34  1.00778754812962E+06
1.914328361317349250E+15  1.93719041798033E+34  1.00777645337410E+06
1.914328361317375000E+15  1.95310500125514E+34  1.00776543731155E+06
1.914328361317403500E+15  1.96905786090464E+34  1.00775446622856E+06
1.914328361317435500E+15  1.90313303944213E+34  1.00784706894381E+06
1.914328361317448250E+15  1.88614815902942E+34  1.00783744295186E+06
1.914328361317465500E+15  1.89204300088936E+34  1.00782500958065E+06
1.914328361317483250E+15  1.90841906529043E+34  1.00781346675974E+06
1.914328361317502750E+15  1.92784528409267E+34  1.00780214238396E+06
1.914328361317524250E+15  1.94748287944625E+34  1.00779095373351E+06
1.914328361317548250E+15  1.96646254253715E+34  1.00777985453342E+06
1.914328361317574750E+15  1.98480171627218E+34  1.00776880639171E+06
1.914328361317604250E+15  1.93110258347037E+34  1.00785733838725E+06
1.914328361317616000E+15  1.91727083291636E+34  1.00784801853521E+06
1.914328361317632250E+15  1.92260415730704E+34  1.00783544965996E+06
1.914328361317649500E+15  1.93825158114701E+34  1.00782376026086E+06
1.914328361317668250E+15  1.95727380198755E+34  1.00781230833841E+06
1.914328361317689000E+15  1.97674942162071E+34  1.00780101117014E+06
1.914328361317712000E+15  1.99575764777809E+34  1.00778981369406E+06
1.914328361317737750E+15  2.01415143851558E+34  1.00777868147411E+06
1.914328361317766250E+15  2.03221823380982E+34  1.00776757693934E+06
1.914328361317798000E+15  1.95244611569517E+34  1.00786035873925E+06
1.914328361317811000E+15  1.93158337937792E+34  1.00785060403862E+06
1.914328361317828000E+15  1.93670438196134E+34  1.00783807361736E+06
1.914328361317845750E+15  1.95475973385342E+34  1.00782644789446E+06
1.914328361317865250E+15  1.97685387929051E+34  1.00781504557972E+06
1.914328361317886750E+15  1.99937301342571E+34  1.00780377556999E+06
1.914328361317910500E+15  2.02112782133862E+34  1.00779258392218E+06
1.914328361317937000E+15  2.04196410035374E+34  1.00778143189623E+06
1.914328361317966750E+15  1.97801196421937E+34  1.00787004966339E+06
1.914328361317978250E+15  1.96179848820997E+34  1.00786063790748E+06
1.914328361317994500E+15  1.96650200910351E+34  1.00784798053317E+06
1.914328361318011500E+15  1.98330525418491E+34  1.00783621415769E+06
1.914328361318030250E+15  2.00434498145018E+34  1.00782469010128E+06
1.914328361318051000E+15  2.02616301130015E+34  1.00781331845673E+06
1.914328361318074000E+15  2.04752184653277E+34  1.00780203912078E+06
1.914328361318099750E+15  2.06814914046068E+34  1.00779081518228E+06
1.914328361318128250E+15  2.08824059262501E+34  1.00777960669352E+06
1.914328361318160000E+15  1.99905070497788E+34  1.00787253640050E+06
1.914328361318172750E+15  1.97516371303698E+34  1.00786268604997E+06
1.914328361318190000E+15  1.97900394505738E+34  1.00785006844630E+06
1.914328361318207750E+15  1.99769988519626E+34  1.00783836820833E+06
1.914328361318227000E+15  2.02144723439527E+34  1.00782689767308E+06
1.914328361318248500E+15  2.04609901243418E+34  1.00781555810159E+06
1.914328361318272250E+15  2.07010927835423E+34  1.00780429093954E+06
1.914328361318298750E+15  2.09313370440977E+34  1.00779305558270E+06
1.914328361318328250E+15  2.02213546298844E+34  1.00788175483542E+06
1.914328361318339750E+15  2.00411363312434E+34  1.00787227273282E+06
1.914328361318356250E+15  2.00792707663255E+34  1.00785953803872E+06
1.914328361318373000E+15  2.02520054411526E+34  1.00784770305751E+06
1.914328361318391750E+15  2.04752497989541E+34  1.00783611531636E+06
1.914328361318412500E+15  2.07107965590923E+34  1.00782467965127E+06
1.914328361318435500E+15  2.09438906591279E+34  1.00781333168054E+06
1.914328361318461000E+15  2.11693926777656E+34  1.00780203366670E+06
1.914328361318489500E+15  2.13889835548099E+34  1.00779074048679E+06
1.914328361318521250E+15  2.04306252543907E+34  1.00788380616738E+06
1.914328361318534000E+15  2.01690058243564E+34  1.00787388272958E+06
1.914328361318551250E+15  2.01938014736953E+34  1.00786118795916E+06
1.914328361318568750E+15  2.03815239786421E+34  1.00784942055341E+06
1.914328361318588000E+15  2.06291712701537E+34  1.00783788779223E+06
1.914328361318609500E+15  2.08910639285134E+34  1.00782648776952E+06
1.914328361318633250E+15  2.11493071231586E+34  1.00781515648416E+06
1.914328361318659750E+15  2.13982576017005E+34  1.00780385197278E+06
1.914328361318689250E+15  2.06381654175157E+34  1.00789263224519E+06
1.914328361318700750E+15  2.04443380028502E+34  1.00788309455160E+06
1.914328361318717000E+15  2.04737863454981E+34  1.00787029097010E+06
1.914328361318734000E+15  2.06471610397730E+34  1.00785839557054E+06
1.914328361318752500E+15  2.08787283133863E+34  1.00784674944923E+06
1.914328361318773000E+15  2.11270406150719E+34  1.00783525797414E+06
1.914328361318796000E+15  2.13756106924758E+34  1.00782385123760E+06
1.914328361318821500E+15  2.16178174083777E+34  1.00781249060938E+06
1.914328361318850000E+15  2.18541507740991E+34  1.00780112730725E+06
1.914328361318881750E+15  2.08474646189135E+34  1.00789432052564E+06
1.914328361318894500E+15  2.05689259083602E+34  1.00788433932145E+06
1.914328361318911750E+15  2.05815826415376E+34  1.00787157515232E+06
1.914328361318929250E+15  2.07670523696637E+34  1.00785974786858E+06
1.914328361318948500E+15  2.10206059563971E+34  1.00784815822148E+06
1.914328361318969750E+15  2.12935764844560E+34  1.00783670403441E+06
1.914328361318993500E+15  2.15661655624533E+34  1.00782531659662E+06
1.914328361319020000E+15  2.18309524734815E+34  1.00781395356301E+06
1.914328361319049500E+15  2.10340904408447E+34  1.00790281495046E+06
1.914328361319060750E+15  2.08297075097254E+34  1.00789323247243E+06
1.914328361319077000E+15  2.08513951090041E+34  1.00788036708722E+06
1.914328361319094000E+15  2.10244335661846E+34  1.00786841575076E+06
1.914328361319112500E+15  2.12607758910868E+34  1.00785671816468E+06
1.914328361319133250E+15  2.15183725559757E+34  1.00784517619635E+06
1.914328361319156000E+15  2.17793056941737E+34  1.00783371799399E+06
1.914328361319181500E+15  2.20356613060742E+34  1.00782230281691E+06
1.914328361319210000E+15  2.22870619769789E+34  1.00781088017753E+06
1.914328361319241750E+15  2.12439031646519E+34  1.00790419686035E+06
1.914328361319254500E+15  2.09530463113043E+34  1.00789416892224E+06
1.914328361319271500E+15  2.09554188554822E+34  1.00788134261932E+06
1.914328361319289000E+15  2.11377858061509E+34  1.00786946014251E+06
1.914328361319308250E+15  2.13943273736677E+34  1.00785781923968E+06
1.914328361319329500E+15  2.16749765064822E+34  1.00784631607698E+06
1.914328361319353250E+15  2.19587375639161E+34  1.00783487876767E+06
1.914328361319379500E+15  2.22369220862683E+34  1.00782346390588E+06
1.914328361319409000E+15  2.25085612332540E+34  1.00781202444968E+06
1.914328361319441750E+15  2.13560994570701E+34  1.00790717393574E+06
1.914328361319455000E+15  2.10370178092280E+34  1.00789698335924E+06
1.914328361319472250E+15  2.10393748432708E+34  1.00788418355674E+06
1.914328361319490000E+15  2.12325113129666E+34  1.00787233022335E+06
1.914328361319509500E+15  2.15040228744941E+34  1.00786071191001E+06
1.914328361319531250E+15  2.18017408149455E+34  1.00784922147486E+06
1.914328361319555250E+15  2.21030989636823E+34  1.00783778810106E+06
1.914328361319582000E+15  2.23986823876097E+34  1.00782636633231E+06
1.914328361319611750E+15  2.15352220423255E+34  1.00791613219075E+06
1.914328361319623500E+15  2.13085115529391E+34  1.00790643569697E+06
1.914328361319640000E+15  2.13216376293637E+34  1.00789351151523E+06
1.914328361319656750E+15  2.14974103415582E+34  1.00788151724250E+06
1.914328361319675500E+15  2.17453602073861E+34  1.00786977436000E+06
1.914328361319696250E+15  2.20204683021309E+34  1.00785818613136E+06
1.914328361319719250E+15  2.23027916051947E+34  1.00784667720903E+06
1.914328361319744750E+15  2.25834216063974E+34  1.00783520309411E+06
1.914328361319773500E+15  2.17917077952791E+34  1.00792279019268E+06
1.914328361319784500E+15  2.16006248100421E+34  1.00791326255211E+06
1.914328361319800250E+15  2.16158488968899E+34  1.00790026738867E+06
1.914328361319817000E+15  2.17799785642510E+34  1.00788818290166E+06
1.914328361319835250E+15  2.20125151822699E+34  1.00787635799510E+06
1.914328361319855500E+15  2.22724850310256E+34  1.00786470115699E+06
1.914328361319878000E+15  2.25419270926071E+34  1.00785313544411E+06
1.914328361319903000E+15  2.28123365659379E+34  1.00784161344203E+06
1.914328361319931000E+15  2.30810660088064E+34  1.00783008836818E+06
1.914328361319962250E+15  2.20172784564807E+34  1.00792301250638E+06
1.914328361319974750E+15  2.17198452881590E+34  1.00791296172385E+06
1.914328361319991750E+15  2.17061358249748E+34  1.00790000894299E+06
1.914328361320009000E+15  2.18771499314158E+34  1.00788801092389E+06
1.914328361320028000E+15  2.21293809138678E+34  1.00787626161507E+06
1.914328361320049000E+15  2.24136321276143E+34  1.00786465778405E+06
1.914328361320072500E+15  2.27078623146815E+34  1.00785312373883E+06
1.914328361320098750E+15  2.30015105056559E+34  1.00784161472916E+06
1.914328361320127750E+15  2.32923497823862E+34  1.00783007769738E+06
1.914328361320160500E+15  2.21069254899605E+34  1.00792520256001E+06
1.914328361320173500E+15  2.17763427776153E+34  1.00791496111227E+06
1.914328361320190750E+15  2.17628507091929E+34  1.00790204668847E+06
1.914328361320208500E+15  2.19457688984430E+34  1.00789009078000E+06
1.914328361320227750E+15  2.22145177266342E+34  1.00787837534262E+06
1.914328361320249250E+15  2.25169219148052E+34  1.00786679458225E+06
1.914328361320273000E+15  2.28297953586394E+34  1.00785527284212E+06
1.914328361320299750E+15  2.31419184097772E+34  1.00784376427885E+06
1.914328361320329500E+15  2.22460031715137E+34  1.00793357976479E+06
1.914328361320341000E+15  2.20129986935402E+34  1.00792383498534E+06
1.914328361320357250E+15  2.20176757901920E+34  1.00791081334928E+06
1.914328361320374250E+15  2.21886606552474E+34  1.00789872911587E+06
1.914328361320392750E+15  2.24366581202148E+34  1.00788690006217E+06
1.914328361320413250E+15  2.27173947378777E+34  1.00787523001932E+06
1.914328361320436250E+15  2.30108489769773E+34  1.00786364137826E+06
1.914328361320461750E+15  2.33073726822090E+34  1.00785208542701E+06
1.914328361320490250E+15  2.36031956875625E+34  1.00784051299060E+06
1.914328361320522000E+15  2.24709088697344E+34  1.00793452274810E+06
1.914328361320534750E+15  2.21548498221066E+34  1.00792436011433E+06
1.914328361320551500E+15  2.21367411468338E+34  1.00791137007322E+06
1.914328361320569000E+15  2.23108173497648E+34  1.00789934241873E+06
1.914328361320588250E+15  2.25709903312315E+34  1.00788756167784E+06
1.914328361320609500E+15  2.28675788712474E+34  1.00787592321595E+06
1.914328361320633000E+15  2.31780623675301E+34  1.00786435005999E+06
1.914328361320659250E+15  2.34908412980273E+34  1.00785279716194E+06
1.914328361320688500E+15  2.26000086493936E+34  1.00794217203090E+06
1.914328361320700000E+15  2.23730364022699E+34  1.00793244565508E+06
1.914328361320716250E+15  2.23757619077644E+34  1.00791937009204E+06
1.914328361320733000E+15  2.25421894875865E+34  1.00790723209640E+06
1.914328361320751500E+15  2.27860597901503E+34  1.00789535142905E+06
1.914328361320771750E+15  2.30643839444467E+34  1.00788363445213E+06
1.914328361320794500E+15  2.33578811497500E+34  1.00787200213747E+06
1.914328361320820000E+15  2.36567579726024E+34  1.00786040486538E+06
1.914328361320848250E+15  2.39571863553424E+34  1.00784879350248E+06
1.914328361320879750E+15  2.28214608361043E+34  1.00794267542038E+06
1.914328361320892500E+15  2.25056459599555E+34  1.00793250654631E+06
1.914328361320909250E+15  2.24834839903028E+34  1.00791946712266E+06
1.914328361320926750E+15  2.26534052676561E+34  1.00790739334458E+06
1.914328361320945750E+15  2.29103757982594E+34  1.00789556862456E+06
1.914328361320967000E+15  2.32057865816884E+34  1.00788388936173E+06
1.914328361320990500E+15  2.35175423519398E+34  1.00787227757727E+06
1.914328361321016500E+15  2.38340267827816E+34  1.00786068680927E+06
1.914328361321045750E+15  2.29342365841445E+34  1.00795003949666E+06
1.914328361321057250E+15  2.27067756177041E+34  1.00794029968626E+06
1.914328361321073250E+15  2.27074599813417E+34  1.00792718197111E+06
1.914328361321090000E+15  2.28720916152831E+34  1.00791500403975E+06
1.914328361321108500E+15  2.31145943503206E+34  1.00790308561815E+06
1.914328361321128750E+15  2.33931945260928E+34  1.00789133202335E+06
1.914328361321151500E+15  2.36887935210777E+34  1.00787966500680E+06
1.914328361321176750E+15  2.39919621324386E+34  1.00786803287248E+06
1.914328361321205000E+15  2.42983356773267E+34  1.00785638774301E+06
1.914328361321236500E+15  2.31522242399345E+34  1.00795032403899E+06
1.914328361321249000E+15  2.28349254326251E+34  1.00794013759675E+06
1.914328361321266000E+15  2.28106114734391E+34  1.00792705676690E+06
1.914328361321283250E+15  2.29782509440477E+34  1.00791494613378E+06
1.914328361321302250E+15  2.32337845938329E+34  1.00790308487805E+06
1.914328361321323500E+15  2.35292760335790E+34  1.00789137105869E+06
1.914328361321347000E+15  2.38430241500410E+34  1.00787972633053E+06
1.914328361321373000E+15  2.41638461922598E+34  1.00786810190314E+06
1.914328361321402250E+15  2.44874789026175E+34  1.00785644496699E+06
1.914328361321434750E+15  2.32372374409728E+34  1.00795226122003E+06
1.914328361321448000E+15  2.28923462513111E+34  1.00794191316199E+06
1.914328361321465000E+15  2.28681053924837E+34  1.00792886445309E+06
1.914328361321482750E+15  2.30445537279132E+34  1.00791678883255E+06
1.914328361321502000E+15  2.33127125558928E+34  1.00790495471050E+06
1.914328361321523500E+15  2.36223002853560E+34  1.00789325938575E+06
