# time (s)    L (erg/s)   R_phot (cm)
3.185334096787172530E+04  4.76251451885174E+35  1.00816215455070E+06
3.185394730180605620E+04  4.80411416695282E+35  1.00816269213065E+06
3.185455262042844697E+04  4.84710418434930E+35  1.00816327301615E+06
3.185525488130099257E+04  4.89949277289709E+35  1.00816401212138E+06
3.185605580567505604E+04  4.96283746568809E+35  1.00816495151200E+06
3.185695631274248080E+04  5.03934356623583E+35  1.00816615050661E+06
3.185795618688582908E+04  5.13210467003902E+35  1.00816769661002E+06
3.185905004330585143E+04  5.24624605953922E+35  1.00816971577682E+06
3.186022829528141301E+04  5.38915728673189E+35  1.00817239042780E+06
3.186147338976414176E+04  5.57258763160414E+35  1.00817605107140E+06
3.186274695924167827E+04  5.81502966027863E+35  1.00818127981737E+06
3.186285693370856097E+04  5.83741945338425E+35  1.00818175718411E+06
3.186307578289766025E+04  5.88233442331254E+35  1.00818277224327E+06
3.186351129278396911E+04  5.98065176991739E+35  1.00818507038583E+06
3.186434912292761874E+04  6.22344527351960E+35  1.00819114389679E+06
3.186491851059938563E+04  6.42678329723816E+35  1.00819665385314E+06
3.186535704456136955E+04  6.61488349974957E+35  1.00820217022942E+06
3.186570443188758873E+04  6.79184321754036E+35  1.00820763202068E+06
3.186601191835582358E+04  6.97944520933546E+35  1.00821377046929E+06
3.186616703349813179E+04  7.08213665094233E+35  1.00821728858899E+06
3.186626058998460212E+04  7.15113283659877E+35  1.00821960355020E+06
3.186633705481561265E+04  7.20908789382236E+35  1.00822164086778E+06
3.186645809973377982E+04  7.31062465415061E+35  1.00822532464853E+06
3.186656382438384753E+04  7.40725868848590E+35  1.00822900310677E+06
3.186664431198940292E+04  7.47779102563629E+35  1.00823208919805E+06
3.186671938446646527E+04  7.56676008896026E+35  1.00823534711437E+06
3.186677855130464741E+04  7.63161115971427E+35  1.00823819379511E+06
3.186678393069997401E+04  7.63840751689247E+35  1.00823845622157E+06
3.186679463569667496E+04  7.65155613134407E+35  1.00823900214248E+06
3.186681242075868795E+04  7.67662226570795E+35  1.00824000570923E+06
3.186682706554530523E+04  7.69006461661321E+35  1.00824102185880E+06
3.186683021234659827E+04  7.69548546840543E+35  1.00824124920091E+06
3.186683256406509827E+04  7.69631146012739E+35  1.00824141962213E+06
3.186683258786070292E+04  7.69486144764621E+35  1.00824142452032E+06
3.186683262203607228E+04  7.69490152124344E+35  1.00824143459327E+06
3.186683264988959854E+04  7.69493442606741E+35  1.00824144614625E+06
3.186683267521236121E+04  7.69496403582393E+35  1.00824145804060E+06
3.186683270271761648E+04  7.69499624372924E+35  1.00824147145383E+06
3.186683272838397170E+04  7.69502644521290E+35  1.00824148497026E+06
3.186683275182265425E+04  7.69505391480685E+35  1.00824149782480E+06
3.186683277483489655E+04  7.69508088533097E+35  1.00824151068893E+06
3.186683279835988287E+04  7.69510849925759E+35  1.00824152422295E+06
3.186683282210959442E+04  7.69513630447294E+35  1.00824153781718E+06
3.186683284925070984E+04  7.69516813528627E+35  1.00824155307315E+06
3.186683288185270430E+04  7.69520637880481E+35  1.00824157058990E+06
3.186683292738308955E+04  7.69525985258564E+35  1.00824159249926E+06
3.186683296160298414E+04  7.69530011234623E+35  1.00824160739734E+06
3.186683299106472987E+04  7.69533477191360E+35  1.00824161848173E+06
3.186683302040778290E+04  7.69536937199598E+35  1.00824162780627E+06
3.186683305242347706E+04  7.69540718783897E+35  1.00824163628757E+06
3.186683309010387893E+04  7.69545173753317E+35  1.00824164460801E+06
3.186683313758974327E+04  7.69550790380981E+35  1.00824165328662E+06
3.186683320602985623E+04  7.69558888775741E+35  1.00824166361298E+06
3.186683333674416644E+04  7.69574359683440E+35  1.00824168075367E+06
3.186683359686564290E+04  7.69605151180268E+35  1.00824171464150E+06
3.186683411450738276E+04  7.69666467038727E+35  1.00824177655171E+06
3.186683514461444429E+04  7.69146647761505E+35  1.00824188681964E+06
3.186683700838320510E+04  7.70047363518588E+35  1.00824205854894E+06
3.186683930574692567E+04  7.70375404655471E+35  1.00824224357551E+06
3.186684194839125485E+04  7.70724302084893E+35  1.00824244331394E+06
3.186684529201703845E+04  7.71132760275579E+35  1.00824268720018E+06
3.186684962282151901E+04  7.71625002386928E+35  1.00824299989038E+06
3.186685522519269580E+04  7.72440567020460E+35  1.00824340606154E+06
3.186686253352565473E+04  7.73226063118966E+35  1.00824394270623E+06
3.186687236142023539E+04  7.74759257556729E+35  1.00824468261876E+06
3.186688553459432660E+04  7.76160942891919E+35  1.00824571401400E+06
3.186690301646295120E+04  7.78369622742403E+35  1.00824717355702E+06
3.186692254063242217E+04  7.81225717157005E+35  1.00824893764348E+06
3.186693751024536687E+04  7.83056429896453E+35  1.00825037626248E+06
3.186695084961535758E+04  7.85011128892941E+35  1.00825174260481E+06
3.186696255525354718E+04  7.86399475332587E+35  1.00825302104415E+06
3.186697419925718714E+04  7.88845961744362E+35  1.00825438356546E+06
3.186698826182265839E+04  7.90293061611691E+35  1.00825623578273E+06
3.186700544508776511E+04  7.83507783133112E+35  1.00825895225061E+06
3.186702089219361369E+04  7.94934807580014E+35  1.00826172174213E+06
3.186703575863685910E+04  7.98510579397989E+35  1.00826467413170E+06
3.186704915564223120E+04  7.98553178012813E+35  1.00826758590772E+06
3.186706068462978510E+04  8.00834683941805E+35  1.00827022881350E+06
3.186707122911766419E+04  8.03023917199256E+35  1.00827273515516E+06
3.186708161633067721E+04  8.04312080252979E+35  1.00827531432307E+06
3.186709221911150598E+04  8.04387188125510E+35  1.00827809225205E+06
3.186710310548413327E+04  8.06031968572408E+35  1.00828094429641E+06
3.186711456395114510E+04  8.09215359341893E+35  1.00828396870649E+06
3.186712674046553002E+04  8.11654362266828E+35  1.00828735575484E+06
3.186713924243037400E+04  8.14774814006259E+35  1.00829083966829E+06
3.186715340369800106E+04  8.17301221728715E+35  1.00829483100943E+06
3.186716885065194219E+04  8.23181434067630E+35  1.00829925541501E+06
3.186718581285589607E+04  8.34441980943653E+35  1.00830419630059E+06
3.186720433030598360E+04  8.71974995988627E+35  1.00830976630566E+06
3.186722428140668853E+04  9.40264865024559E+35  1.00831594726268E+06
3.186724545552560085E+04  1.22700345471261E+36  1.00832311001133E+06
3.186726449325941212E+04  1.86720366619658E+36  1.00832968903528E+06
3.186728721565154046E+04  2.85548935728397E+36  1.00833780907638E+06
3.186731014256699564E+04  3.34032579343363E+36  1.00834623308088E+06
3.186733306548037581E+04  4.12990788638377E+36  1.00835497359508E+06
3.186735587452162144E+04  4.65002607960791E+36  1.00836395646211E+06
3.186737853781498779E+04  5.44663231542992E+36  1.00837327248843E+06
3.186740103419951993E+04  6.22459297288441E+36  1.00838296181646E+06
3.186742337277873230E+04  6.64844721339932E+36  1.00839291322528E+06
3.186744555231697814E+04  7.13266262716747E+36  1.00840315819613E+06
3.186746753803610409E+04  7.95683629549374E+36  1.00841387396037E+06
3.186748932474928370E+04  8.38778311131900E+36  1.00842488194855E+06
3.186751090853012647E+04  9.21752949033830E+36  1.00843647504876E+06
3.186753224348014191E+04  9.64508289756561E+36  1.00844840696870E+06
3.186755302100408153E+04  1.00560639861913E+37  1.00846050984646E+06
3.186757339060121376E+04  1.04557001504654E+37  1.00847285126844E+06
3.186759294796683025E+04  1.08475695050064E+37  1.00848518192051E+06
3.186761122919877016E+04  1.12792855255036E+37  1.00849721311416E+06
3.186762885086003007E+04  1.23936069604683E+37  1.00850978837652E+06
3.186764572904316810E+04  1.26839293195996E+37  1.00852220186374E+06
3.186766197069996269E+04  1.29647453271115E+37  1.00853452511494E+06
3.186767765166233221E+04  1.32487189460327E+37  1.00854679071546E+06
3.186769299209211385E+04  1.35306338882754E+37  1.00855915051437E+06
3.186770830414714146E+04  1.38295887211524E+37  1.00857187869301E+06
3.186772394441430879E+04  1.41450490153797E+37  1.00858529878200E+06
3.186773885248911029E+04  1.44644120437205E+37  1.00859844255715E+06
3.186775294509669038E+04  1.47818789862175E+37  1.00861115930348E+06
3.186776633197363844E+04  1.51058484365230E+37  1.00862348758539E+06
3.186777866686064954E+04  1.54234502937550E+37  1.00863505357188E+06
3.186779100411446780E+04  1.57546986084178E+37  1.00864682653920E+06
3.186780276418230278E+04  1.60778301011930E+37  1.00865822400055E+06
3.186781447188945822E+04  1.64093611230337E+37  1.00866974385979E+06
3.186782616402558051E+04  1.67461065248150E+37  1.00868141295358E+06
3.186783794421274797E+04  1.70891058659365E+37  1.00869332853623E+06
3.186785020810977949E+04  1.74504406267754E+37  1.00870589591577E+06
3.186786305900694788E+04  1.78299953220955E+37  1.00871923022231E+06
3.186787655947892927E+04  1.82365286012590E+37  1.00873342069120E+06
3.186788977286204317E+04  1.86062362818627E+37  1.00874745605863E+06
3.186790277282774332E+04  1.89645852939053E+37  1.00876139970483E+06
3.186791547768397140E+04  1.92987686139231E+37  1.00877516017269E+06
3.186792778552239906E+04  1.96120020106583E+37  1.00878860076434E+06
3.186793978389654512E+04  1.99080653988964E+37  1.00880178984994E+06
3.186795142064090396E+04  2.01930665051723E+37  1.00881465018940E+06
3.186796270122229907E+04  2.04779994602705E+37  1.00882718750122E+06
3.186797371283873872E+04  2.07346860751666E+37  1.00883946753626E+06
3.186798454814417710E+04  2.09782152178072E+37  1.00885158699541E+06
3.186799520696533000E+04  2.12086132554528E+37  1.00886353227841E+06
3.186800576108858149E+04  2.14416571774442E+37  1.00887538174957E+06
3.186801635949610863E+04  2.17004163594543E+37  1.00888729703203E+06
3.186802695724507066E+04  2.19454520838239E+37  1.00889920664320E+06
3.186803760453131690E+04  2.21790098212826E+37  1.00891116584977E+06
3.186804834491977090E+04  2.24276807765302E+37  1.00892322012476E+06
3.186805920058779884E+04  2.27263055418700E+37  1.00893539094245E+06
3.186806996285035348E+04  2.29862787679757E+37  1.00894743538893E+06
3.186808102146691090E+04  2.32724389158423E+37  1.00895978722396E+06
3.186809215103582392E+04  2.36136245345962E+37  1.00897219358134E+06
3.186810419864000505E+04  2.40278694455476E+37  1.00898559112853E+06
3.186811694478305071E+04  2.44942437487228E+37  1.00899972173958E+06
3.186813034666646490E+04  2.51194851079386E+37  1.00901453783329E+06
3.186814334228974258E+04  2.60554952620761E+37  1.00902885280080E+06
3.186815552823269900E+04  2.64308040196916E+37  1.00904223984944E+06
3.186816751316921000E+04  2.69867951698807E+37  1.00905534329228E+06
3.186817986593824025E+04  2.77826835476761E+37  1.00906879901553E+06
3.186819341441813958E+04  2.84988810979214E+37  1.00908348266705E+06
3.186820707373576806E+04  2.94308930498683E+37  1.00909821777932E+06
3.186821992250810581E+04  2.99641086487201E+37  1.00911200481397E+06
3.186823308045181329E+04  3.06204794997277E+37  1.00912603937237E+06
3.186824747326048964E+04  3.13241848525518E+37  1.00914128821626E+06
3.186826354463814278E+04  3.21469546600870E+37  1.00915819860163E+06
3.186828240988613834E+04  3.31507126730785E+37  1.00917788347850E+06
3.186830388815938932E+04  3.42956151884071E+37  1.00920008767348E+06
3.186832793154716637E+04  3.55655549799122E+37  1.00922467244433E+06
3.186835167645271576E+04  3.68491652246177E+37  1.00924866542462E+06
3.186837574202039832E+04  3.81813116646384E+37  1.00927271533786E+06
3.186839854449498307E+04  3.94645478245976E+37  1.00929524500631E+06
3.186842244784872673E+04  4.08213971731853E+37  1.00931861145555E+06
3.186844553518203247E+04  4.21415742060665E+37  1.00934091792347E+06
3.186847003680328635E+04  4.35435482363113E+37  1.00936432531130E+06
3.186849435083130811E+04  4.49354628571131E+37  1.00938726425937E+06
3.186851915488698069E+04  4.63494746014620E+37  1.00941037122290E+06
3.186854547764738163E+04  4.78385073333004E+37  1.00943456231689E+06
3.186857245529227293E+04  4.93511998886332E+37  1.00945898371819E+06
3.186859788257609034E+04  5.07648027219062E+37  1.00948164309900E+06
3.186862315289912294E+04  5.21504793116935E+37  1.00950382005053E+06
3.186864923919468129E+04  5.35585503683221E+37  1.00952633019995E+06
3.186867708734919142E+04  5.50343771144586E+37  1.00954991926709E+06
3.186870711464412307E+04  5.65936749159610E+37  1.00957482512757E+06
3.186873318895995544E+04  5.79317427089698E+37  1.00959601008150E+06
3.186875609214994620E+04  5.90867474916682E+37  1.00961429050429E+06
3.186877703474068403E+04  6.01242066657939E+37  1.00963071982751E+06
3.186880235918120161E+04  6.13422048695491E+37  1.00965017306224E+06
3.186882850714646338E+04  6.25771888950303E+37  1.00966980330085E+06
3.186885620580272007E+04  6.38528876391488E+37  1.00969010415067E+06
3.186888799576984820E+04  6.52706359851332E+37  1.00971276308768E+06
3.186892285672657454E+04  6.67767541613050E+37  1.00973682944077E+06
3.186896219534326519E+04  6.84084385941614E+37  1.00976300826683E+06
3.186900279835247784E+04  7.00286786951090E+37  1.00978897270334E+06
3.186904031063158982E+04  7.14689724092545E+37  1.00981205657525E+06
3.186907663348305141E+04  7.28027666996621E+37  1.00983360075925E+06
3.186911285164841684E+04  7.40738155722179E+37  1.00985428827494E+06
3.186914985260878166E+04  7.53125733640784E+37  1.00987462286204E+06
3.186918844801445084E+04  7.65422656455101E+37  1.00989498096467E+06
3.186922956217551473E+04  7.77824255136572E+37  1.00991572153970E+06
3.186927431172465731E+04  7.90532013204432E+37  1.00993720389463E+06
3.186932417577789602E+04  8.03758603445202E+37  1.00995984828817E+06
3.186938122067657241E+04  8.17785409215447E+37  1.00998248991569E+06
3.186944211610081402E+04  8.31630635566165E+37  1.01000513543151E+06
3.186949819089384255E+04  8.43559672831725E+37  1.01002497269110E+06
3.186955237107827998E+04  8.54247391206665E+37  1.01004327879204E+06
3.186960620193328941E+04  8.64271693586399E+37  1.01006011705668E+06
3.186966085351920628E+04  8.73773990006751E+37  1.01007627627695E+06
3.186971737279311492E+04  8.82897688802275E+37  1.01009205480423E+06
3.186977681539152400E+04  8.91791019433073E+37  1.01010768067024E+06
3.186984042702644729E+04  9.00636792929411E+37  1.01012338768342E+06
3.186990976413665703E+04  9.09612004384885E+37  1.01013943976124E+06
3.186998689980025301E+04  9.18950882145576E+37  1.01015613145025E+06
3.187007474538261522E+04  9.28964240641076E+37  1.01017391717487E+06
3.187017751569073880E+04  9.40106900609779E+37  1.01019344702404E+06
3.187027517542297210E+04  9.50853978950298E+37  1.01021116921964E+06
3.187036790653359640E+04  9.61037854588166E+37  1.01022756149223E+06
3.187045894082968516E+04  9.71116226937121E+37  1.01024344131457E+06
3.187055032809263503E+04  9.81415636857875E+37  1.01025936286535E+06
3.187064365643883866E+04  9.92300735701733E+37  1.01027573949416E+06
3.187074038147714236E+04  1.00401533897620E+38  1.01029302116087E+06
3.187084203879338384E+04  1.01681694886497E+38  1.01031161405842E+06
3.187095029277917638E+04  1.03109858390256E+38  1.01033206309188E+06
3.187106725128679318E+04  1.04735194667093E+38  1.01035501848703E+06
3.187119557588861062E+04  1.06618798442218E+38  1.01038135397846E+06
3.187133878269791967E+04  1.08831621969594E+38  1.01041211960637E+06
3.187150166075003654E+04  1.11468423268332E+38  1.01044880387741E+06
3.187168086984799083E+04  1.14516062411833E+38  1.01049097739627E+06
3.187184510105416484E+04  1.17487334308489E+38  1.01053099993126E+06
3.187200252494315282E+04  1.20370379657446E+38  1.01057031847372E+06
3.187215710580625819E+04  1.23219291361025E+38  1.01060950036731E+06
3.187231157587020425E+04  1.26030441141138E+38  1.01064867370415E+06
3.187246807578817243E+04  1.28845520686473E+38  1.01068349868765E+06
3.187262847409862297E+04  1.31657254172569E+38  1.01072091624738E+06
3.187279463951534126E+04  1.34510671320889E+38  1.01075448241972E+06
3.187296873775477798E+04  1.37257376922257E+38  1.01079062246128E+06
3.187314805579313179E+04  1.39884423558593E+38  1.01082663188518E+06
3.187331446776380835E+04  1.42189520601656E+38  1.01085795360687E+06
3.187346854678938689E+04  1.44147201479381E+38  1.01088474673911E+06
3.187360826172768793E+04  1.45775251961064E+38  1.01090694508273E+06
3.187373381191115914E+04  1.47109369609210E+38  1.01092511098865E+06
3.187384689161429196E+04  1.48197520064447E+38  1.01093991209770E+06
3.187394892889147741E+04  1.49085497821042E+38  1.01095194815132E+06
3.187404066887009321E+04  1.49808593135697E+38  1.01096167666989E+06
3.187412350735312066E+04  1.50397284521654E+38  1.01096955114459E+06
3.187419777644090573E+04  1.50876309104288E+38  1.01097586604153E+06
3.187426444763206382E+04  1.51265153166387E+38  1.01098093125469E+06
3.187432398755005852E+04  1.51581016745130E+38  1.01098496707005E+06
3.187437697293710517E+04  1.51837098341602E+38  1.01098817103518E+06
3.187442396303252099E+04  1.52044649172895E+38  1.01099070700487E+06
3.187446556414434235E+04  1.52212968674571E+38  1.01099270665388E+06
3.187450243617890374E+04  1.52408603462920E+38  1.01099435436163E+06
3.187453533252200941E+04  1.52508484438790E+38  1.01099543498077E+06
3.187456521629272538E+04  1.52585610231055E+38  1.01099579204520E+06
3.187459325559030913E+04  1.52651347152449E+38  1.01099605492259E+06
3.187462172128826205E+04  1.52704455095983E+38  1.01099632237049E+06
3.187466141838429394E+04  1.52730212568936E+38  1.01099668339366E+06
3.187472890427908351E+04  1.52709120230543E+38  1.01099688135640E+06
3.187480412385712407E+04  1.52715442285731E+38  1.01099627300498E+06
3.187489140849360410E+04  1.52645617540402E+38  1.01099461474842E+06
3.187499636866894434E+04  1.52454045665516E+38  1.01099117254623E+06
3.187512454812989745E+04  1.52077908939319E+38  1.01098475683559E+06
3.187528516007796861E+04  1.51400193905104E+38  1.01097341211295E+06
3.187549325231541661E+04  1.50219132804610E+38  1.01095364141826E+06
3.187572465967190146E+04  1.48700576508765E+38  1.01092629029411E+06
3.187596977623931525E+04  1.46843665986279E+38  1.01089233719034E+06
3.187619197470277868E+04  1.45061999966836E+38  1.01085815996984E+06
3.187639345024042268E+04  1.43297282236109E+38  1.01082486876298E+06
3.187657604692937457E+04  1.41589935141798E+38  1.01079305739357E+06
3.187674042576302600E+04  1.39978874077730E+38  1.01076326920763E+06
3.187688938251356740E+04  1.38459827691448E+38  1.01073547795482E+06
3.187702311802246550E+04  1.37059351890087E+38  1.01070997748236E+06
3.187714380550795249E+04  1.35765548191603E+38  1.01068659620139E+06
3.187725203188186424E+04  1.34587346381015E+38  1.01066538038072E+06
3.187734907110116183E+04  1.33517252523708E+38  1.01064619529501E+06
3.187743567292815715E+04  1.32553636150802E+38  1.01062896939747E+06
3.187751263835574355E+04  1.31691442552833E+38  1.01061359610049E+06
3.187758080428816902E+04  1.30923910067421E+38  1.01059994234126E+06
3.187764107456471902E+04  1.30242483802582E+38  1.01058784799195E+06
3.187769448204655055E+04  1.29636296913902E+38  1.01057711846790E+06
3.187774230603864635E+04  1.29090887798471E+38  1.01056750317689E+06
3.187778643662417744E+04  1.28583578466434E+38  1.01055862475284E+06
3.187783019262633388E+04  1.28073073850032E+38  1.01054981217644E+06
3.187788797055038958E+04  1.27368598167455E+38  1.01053814450287E+06
3.187797581328750312E+04  1.26276249493998E+38  1.01052034728921E+06
3.187807979962640093E+04  1.25014745462482E+38  1.01049921703295E+06
3.187820128868159372E+04  1.23539125134104E+38  1.01047460558892E+06
3.187835061297004722E+04  1.21718883913076E+38  1.01044458289107E+06
3.187853807727932508E+04  1.19454737844557E+38  1.01040743222497E+06
3.187875997090020974E+04  1.16854237390969E+38  1.01036451943923E+06
3.187900527887621502E+04  1.14099120072456E+38  1.01031872332020E+06
3.187928440026087264E+04  1.11091648826573E+38  1.01026902553279E+06
3.187960914181360204E+04  1.07784496190182E+38  1.01021464468983E+06
3.188000044475875620E+04  1.04083987180772E+38  1.01015427539427E+06
3.188048368908700650E+04  1.00031583082723E+38  1.01008738958658E+06
3.188099455506758022E+04  9.63621621113488E+37  1.01002444064247E+06
3.188154415635193800E+04  9.28527691109507E+37  1.00996444513153E+06
3.188214398161397185E+04  8.95632476898718E+37  1.00990711503554E+06
3.188280903662396668E+04  8.64686783700151E+37  1.00985226996416E+06
3.188355584164551328E+04  8.35949939940284E+37  1.00979954628498E+06
3.188422247778827295E+04  8.15995840683039E+37  1.00975842977045E+06
3.188481509444502080E+04  8.00677575834442E+37  1.00972567318806E+06
3.188534031133426470E+04  7.88603394941417E+37  1.00969905957827E+06
3.188580560924407109E+04  7.78907685364459E+37  1.00967707733586E+06
3.188621746126175640E+04  7.70917872364314E+37  1.00965862019849E+06
3.188658215280389413E+04  7.64245534888964E+37  1.00964297437073E+06
3.188690540753250752E+04  7.58585795823837E+37  1.00962955503064E+06
3.188719242058171221E+04  7.53737256129204E+37  1.00961796384197E+06
3.188744790837642358E+04  7.49508331500526E+37  1.00960786226745E+06
3.188767601335933068E+04  7.45809030930590E+37  1.00959899754152E+06
3.188788008647940296E+04  7.42542898339584E+37  1.00959117453150E+06
3.188806326517892012E+04  7.39635756686889E+37  1.00958422794512E+06
3.188822743749270739E+04  7.37051294776302E+37  1.00957805479479E+06
3.188837492274731267E+04  7.34739142344781E+37  1.00957254770779E+06
3.188850712706178820E+04  7.32675914768648E+37  1.00956763827383E+06
3.188862545335802133E+04  7.30835571637625E+37  1.00956326468498E+06
3.188873124472114796E+04  7.29194033524205E+37  1.00955936930293E+06
3.188882571753572120E+04  7.27730215844228E+37  1.00955589992396E+06
3.188891143466821813E+04  7.26390910570669E+37  1.00955275731237E+06
3.188899226095962877E+04  7.25097134044111E+37  1.00954979023678E+06
3.188908079021963931E+04  7.23556220571350E+37  1.00954650246056E+06
3.188925696344706012E+04  7.19563500551754E+37  1.00953976533040E+06
3.188943630127956203E+04  7.15946418017064E+37  1.00953273663223E+06
3.188963561919584754E+04  7.11926421624716E+37  1.00952494985383E+06
3.188981207974830977E+04  7.08773071867682E+37  1.00951810544589E+06
3.188997162986890544E+04  7.06011392496217E+37  1.00951201175109E+06
3.189011490382940974E+04  7.03577714712307E+37  1.00950660295032E+06
3.189024342666082521E+04  7.01412528692206E+37  1.00950179621333E+06
3.189035860077395046E+04  6.99480409792156E+37  1.00949751972508E+06
3.189046163101333514E+04  6.97756622450427E+37  1.00949371395353E+06
3.189055519203576114E+04  6.96180627284881E+37  1.00949026995300E+06
3.189064313041910282E+04  6.94668830346435E+37  1.00948703467812E+06
3.189073771891789147E+04  6.92920090238522E+37  1.00948352112387E+06
3.189092595003047609E+04  6.88458127789965E+37  1.00947632782629E+06
3.189110947980731726E+04  6.84696229810118E+37  1.00946918885977E+06
3.189129183593893322E+04  6.81093371568706E+37  1.00946215775919E+06
3.189145639464906344E+04  6.78054448396265E+37  1.00945588349236E+06
3.189160437469870158E+04  6.75394653766936E+37  1.00945031638045E+06
3.189173732981936701E+04  6.73036275946211E+37  1.00944536884563E+06
3.189185671317936431E+04  6.70933818170721E+37  1.00944096471098E+06
3.189196402366574694E+04  6.69050524778777E+37  1.00943703237723E+06
3.189206227730145838E+04  6.67314385343419E+37  1.00943344754743E+06
3.189215670302461876E+04  6.65602694398958E+37  1.00943000426280E+06
3.189226872306775840E+04  6.63352915065590E+37  1.00942586638246E+06
3.189245865769027660E+04  6.58862823499389E+37  1.00941868716544E+06
3.189265218114645540E+04  6.54802322717316E+37  1.00941130336720E+06
3.189286534650604881E+04  6.50374256301912E+37  1.00940326781719E+06
3.189305518924236458E+04  6.46868332664862E+37  1.00939622582030E+06
3.189322588604673001E+04  6.43824306733461E+37  1.00939002085336E+06
3.189337998681426325E+04  6.41116863240119E+37  1.00938450418567E+06
3.189351927863455057E+04  6.38688935427769E+37  1.00937957577762E+06
3.189364470342993809E+04  6.36519401141097E+37  1.00937517692635E+06
3.189375806704619754E+04  6.34563825575059E+37  1.00937122825416E+06
3.189386291376555164E+04  6.32738388647747E+37  1.00936759071078E+06
3.189396694229201239E+04  6.30858379350507E+37  1.00936397408494E+06
3.189411378559088189E+04  6.27750859409533E+37  1.00935877137409E+06
3.189430904423325410E+04  6.23470342423170E+37  1.00935172782473E+06
3.189450238982353403E+04  6.19661050544588E+37  1.00934476445384E+06
3.189467624222956147E+04  6.16509925886595E+37  1.00933860011012E+06
3.189483326298049724E+04  6.13745148132273E+37  1.00933312687607E+06
3.189497491644126421E+04  6.11289558553032E+37  1.00932825734928E+06
3.189510253264840139E+04  6.09099403286327E+37  1.00932391648136E+06
3.189521913245016913E+04  6.07097093927330E+37  1.00931998218190E+06
3.189532924287728747E+04  6.05178947994479E+37  1.00931628238066E+06
3.189544675323896081E+04  6.02998538306608E+37  1.00931230708221E+06
3.189568059885869297E+04  5.97586290558876E+37  1.00930418434266E+06
3.189588063061071080E+04  5.93995038671636E+37  1.00929725382926E+06
3.189611539720332075E+04  5.89438453771003E+37  1.00928929438122E+06
3.189637492065390325E+04  5.84596059434624E+37  1.00928065704943E+06
3.189660770450012205E+04  5.80807634251961E+37  1.00927312279329E+06
3.189681698894002693E+04  5.77538829669389E+37  1.00926652783561E+06
3.189700740269304879E+04  5.74600518526747E+37  1.00926064294143E+06
3.189717985521073570E+04  5.71974424226241E+37  1.00925538761839E+06
3.189733597111719064E+04  5.69620044596467E+37  1.00925068225349E+06
3.189747715462895576E+04  5.67507662927092E+37  1.00924646376031E+06
3.189760675447434187E+04  5.65562441716019E+37  1.00924261405064E+06
3.189772967985177456E+04  5.63684094365707E+37  1.00923896978061E+06
3.189786161885784168E+04  5.61512987548130E+37  1.00923501715481E+06
3.189812417747991276E+04  5.56059120011614E+37  1.00922688630701E+06
3.189833499306753220E+04  5.52917118929647E+37  1.00922041839595E+06
3.189856477944392827E+04  5.49130415451060E+37  1.00921352915115E+06
3.189877196726564580E+04  5.46049608459283E+37  1.00920742411024E+06
3.189896006431247588E+04  5.43319376599037E+37  1.00920198497632E+06
3.189913073824681487E+04  5.40876662784170E+37  1.00919711956436E+06
3.189928584364238122E+04  5.38675558260362E+37  1.00919274582923E+06
3.189942785156517857E+04  5.36664790182593E+37  1.00918877368036E+06
3.189956152260089220E+04  5.34747142205492E+37  1.00918505011647E+06
3.189969985932374766E+04  5.32642986654213E+37  1.00918117073212E+06
3.189996541414868625E+04  5.27497554914451E+37  1.00917346740689E+06
3.190018032874177516E+04  5.24520155679113E+37  1.00916730891921E+06
3.190043786023745633E+04  5.20383519090261E+37  1.00916007860039E+06
3.190071400158842152E+04  5.16213040799996E+37  1.00915246322828E+06
3.190096275992539086E+04  5.12927834219566E+37  1.00914579426142E+06
3.190118883392748467E+04  5.10024497955682E+37  1.00913988093896E+06
3.190139416754299964E+04  5.07424122377873E+37  1.00913459925819E+06
3.190158107251468027E+04  5.05074307221080E+37  1.00912984920556E+06
3.190175153323646009E+04  5.02942078093512E+37  1.00912555486079E+06
3.190190820430761596E+04  5.00980996556473E+37  1.00912163074703E+06
3.190205626810822287E+04  4.99095339849891E+37  1.00911793047140E+06
3.190220972854203137E+04  4.97009040650326E+37  1.00911405769460E+06
3.190250214307486385E+04  4.91891384550579E+37  1.00910637779244E+06
3.190272853729467897E+04  4.89242448401293E+37  1.00910054168655E+06
3.190300510246392878E+04  4.85230843483639E+37  1.00909353095835E+06
3.190326592658376467E+04  4.81935902337425E+37  1.00908704111932E+06
3.190350266299276336E+04  4.79109638487192E+37  1.00908128204607E+06
3.190371832949695090E+04  4.76566758842509E+37  1.00907611903592E+06
3.190391526552685173E+04  4.74255566678900E+37  1.00907145550693E+06
3.190409504359044513E+04  4.72153377837310E+37  1.00906722851008E+06
3.190426229133917150E+04  4.70175508979113E+37  1.00906331078538E+06
3.190442328451872527E+04  4.68220827446675E+37  1.00905953455215E+06
3.190460099309114230E+04  4.65841744547997E+37  1.00905528795544E+06
3.190487435936684778E+04  4.61556655779223E+37  1.00904855755964E+06
3.190511983623568085E+04  4.58556954970121E+37  1.00904259501895E+06
3.190534360134354574E+04  4.55906070614861E+37  1.00903727923960E+06
3.190554830254638728E+04  4.53497351652480E+37  1.00903248676438E+06
3.190573582570614963E+04  4.51295915575524E+37  1.00902813627552E+06
3.190591125495437518E+04  4.49211348569319E+37  1.00902408738374E+06
3.190608156901610710E+04  4.47132693029762E+37  1.00902015211534E+06
