# time (s)    L (erg/s)   R_phot (cm)
3.332967088701412194E+03  3.55991502473616E+35  1.00824225474168E+06
3.333167285324765089E+03  3.57578219074753E+35  1.00838848367636E+06
3.333255724569080030E+03  3.57110165641203E+35  1.00838879381776E+06
3.333431718665266544E+03  3.55444540021894E+35  1.00838883697381E+06
3.333781946916677953E+03  3.51779017435608E+35  1.00838653073658E+06
3.334478901136986678E+03  3.47546156414189E+35  1.00837788571307E+06
3.335428878828659435E+03  3.46126939671939E+35  1.00836446955334E+06
3.336452612320135358E+03  3.47156873312177E+35  1.00835051438665E+06
3.337638529579351143E+03  3.49668764022386E+35  1.00833572432182E+06
3.338901111099101399E+03  3.52798485580623E+35  1.00832162642114E+06
3.340162152937529299E+03  3.55970712173106E+35  1.00830905561371E+06
3.341437173886100936E+03  3.59080018567646E+35  1.00829763345780E+06
3.342736585462755102E+03  3.62125051367707E+35  1.00828710009750E+06
3.344118946865291946E+03  3.65230044249095E+35  1.00827692778973E+06
3.345606035712014091E+03  3.68451435740938E+35  1.00826698141809E+06
3.347250994989154606E+03  3.71912349333173E+35  1.00825698913630E+06
3.349102616712280906E+03  3.75741184867668E+35  1.00824679943466E+06
3.349335985952279771E+03  3.76782616089275E+35  1.00839677179709E+06
3.349433972615219318E+03  3.76049879643822E+35  1.00839728781496E+06
3.349628966074468735E+03  3.73811998896876E+35  1.00839747090044E+06
3.350017003058374939E+03  3.69510038597930E+35  1.00839489994821E+06
3.350761410520814024E+03  3.65403753374319E+35  1.00838570793200E+06
3.351753968865580191E+03  3.64724666433378E+35  1.00837196653074E+06
3.352844378115079508E+03  3.66661799378709E+35  1.00835753588212E+06
3.354048367482917911E+03  3.70005417149356E+35  1.00834305566116E+06
3.355218996946893640E+03  3.73613022935590E+35  1.00833043033729E+06
3.356395785481872736E+03  3.77282455467323E+35  1.00831900434637E+06
3.357576000409291282E+03  3.80898490589065E+35  1.00830865049719E+06
3.358826168795082140E+03  3.84626238233821E+35  1.00829871304221E+06
3.360157889689719923E+03  3.88509685396931E+35  1.00828911552398E+06
3.361619281777360357E+03  3.92709245140489E+35  1.00827958221546E+06
3.363264882754521295E+03  3.97426053405577E+35  1.00826991010609E+06
3.365234129967124318E+03  4.03146012344110E+35  1.00825959694405E+06
3.365480562761819328E+03  4.03859031519641E+35  1.00841177814199E+06
3.365586280911556969E+03  4.02968392933427E+35  1.00841244479354E+06
3.365796660029534905E+03  4.00369941663740E+35  1.00841264892017E+06
3.366215314474310617E+03  3.95877820609560E+35  1.00840968602011E+06
3.367015331626234001E+03  3.92589909965837E+35  1.00839965858999E+06
3.367978675929884503E+03  3.93247952352951E+35  1.00838654807986E+06
3.369059439186744385E+03  3.96586342885618E+35  1.00837261113426E+06
3.370109980870669006E+03  4.00838933617585E+35  1.00836031655446E+06
3.371142589332493117E+03  4.05366140561914E+35  1.00834942282260E+06
3.372173226155719021E+03  4.09998908845260E+35  1.00833961733836E+06
3.373245923006714747E+03  4.14869174316537E+35  1.00833040255746E+06
3.374375895810468137E+03  4.20032168293565E+35  1.00832168717269E+06
3.375595838752201416E+03  4.25687238257467E+35  1.00831328202335E+06
3.376949046615030511E+03  4.32149569309567E+35  1.00830504743041E+06
3.378505660256165356E+03  4.39976516902034E+35  1.00829688115776E+06
3.380491583400440504E+03  4.51004782879319E+35  1.00828847736478E+06
3.380731310495094021E+03  4.51778129103379E+35  1.00844185997055E+06
3.380846075866178126E+03  4.50943534895355E+35  1.00844272554431E+06
3.381074458954635247E+03  4.48366479490897E+35  1.00844294970311E+06
3.381528941300665338E+03  4.44725304788817E+35  1.00843966042736E+06
3.382342283934257466E+03  4.44450951923986E+35  1.00843011870755E+06
3.383194715713888399E+03  4.48301943154746E+35  1.00841984925564E+06
3.384048611670718401E+03  4.54373911404417E+35  1.00841046989609E+06
3.384866200804870914E+03  4.61339104088160E+35  1.00840269340442E+06
3.385667217133880058E+03  4.68928662137804E+35  1.00839634558056E+06
3.386492682619230891E+03  4.77476485231728E+35  1.00839129142489E+06
3.387346418611608442E+03  4.87223506542615E+35  1.00838795585725E+06
3.388249082210146753E+03  4.99103025466878E+35  1.00838737938676E+06
3.389208293675325876E+03  5.13833735833631E+35  1.00839424643223E+06
3.389648438158564204E+03  5.21177114687511E+35  1.00840189274265E+06
3.389875265642251179E+03  5.25976344441997E+35  1.00840724862688E+06
3.390039854166757777E+03  5.28741661803674E+35  1.00841195923253E+06
3.390180491818055543E+03  5.31812631229459E+35  1.00841661234175E+06
3.390305112063260367E+03  5.34803019569738E+35  1.00842129953283E+06
3.390406321125328759E+03  5.37094724758257E+35  1.00842555235125E+06
3.390494973414763535E+03  5.39316590709516E+35  1.00842967508637E+06
3.390572676632459661E+03  5.41414089663677E+35  1.00843363762626E+06
3.390641126139269090E+03  5.43389169882324E+35  1.00843744251549E+06
3.390702459554167490E+03  5.45118366616214E+35  1.00844121041873E+06
3.390758035193113301E+03  5.47204357411835E+35  1.00844501605600E+06
3.390808999224495892E+03  5.49114215702901E+35  1.00844907783010E+06
3.390856141482796374E+03  5.50779979477327E+35  1.00845300214631E+06
3.390899966536098873E+03  5.52477353054968E+35  1.00845676850716E+06
3.390940820372962207E+03  5.54372616512762E+35  1.00846042003514E+06
3.390979030596693519E+03  5.56249466065829E+35  1.00846397946229E+06
3.391014912292510417E+03  5.58380024185240E+35  1.00846746841876E+06
3.391048751799735783E+03  5.60162873974388E+35  1.00847091579889E+06
3.391080805018894807E+03  5.62431876192494E+35  1.00847434076992E+06
3.391109874496102748E+03  5.65147355979311E+35  1.00847758495472E+06
3.391137851039631641E+03  5.67645308903983E+35  1.00848096626923E+06
3.391162159929741847E+03  5.70448663533443E+35  1.00848399160516E+06
3.391185186836205048E+03  5.72515405797040E+35  1.00848694193666E+06
3.391207343679291625E+03  5.75070042282710E+35  1.00848986879407E+06
3.391228741378031373E+03  5.78027265881944E+35  1.00849278612015E+06
3.391249448859763106E+03  5.81430289838984E+35  1.00849574342910E+06
3.391269527625073351E+03  5.84483121470914E+35  1.00849873346172E+06
3.391289047836261034E+03  5.88182788214733E+35  1.00850173843890E+06
3.391307108072084247E+03  5.91894801889738E+35  1.00850460387908E+06
3.391324631540393057E+03  5.95842330084873E+35  1.00850747185474E+06
3.391340942130348139E+03  6.00433701356550E+35  1.00851021693599E+06
3.391356860717043219E+03  6.04616582890634E+35  1.00851297302539E+06
3.391371760554661705E+03  6.09140001276699E+35  1.00851562349763E+06
3.391386365709338861E+03  6.14404170932329E+35  1.00851830653179E+06
3.391400830171245616E+03  6.20306390629093E+35  1.00852123149560E+06
3.391414040823945925E+03  6.25475451636539E+35  1.00852409017392E+06
3.391426967921368487E+03  6.31549643030681E+35  1.00852693573878E+06
3.391439771715496590E+03  6.38107778551292E+35  1.00852979384238E+06
3.391452519884256617E+03  6.46106726329214E+35  1.00853268456264E+06
3.391465200735490725E+03  6.55452321203851E+35  1.00853562107029E+06
3.391477833204178296E+03  6.66428993559164E+35  1.00853860082934E+06
3.391490443066743410E+03  6.79635095892268E+35  1.00854163279722E+06
3.391503336565933296E+03  6.95165993868183E+35  1.00854479997288E+06
3.391516265666023173E+03  7.13657169920825E+35  1.00854804782741E+06
3.391529213312976481E+03  7.35839652889882E+35  1.00855139454023E+06
3.391542206105144942E+03  7.61650767883396E+35  1.00855483123612E+06
3.391555282398309373E+03  7.90142222750069E+35  1.00855837092298E+06
3.391568765625748256E+03  8.21133492312109E+35  1.00856211012815E+06
3.391582464491898463E+03  8.54746534757512E+35  1.00856600629344E+06
3.391596391711301749E+03  8.92957234588175E+35  1.00857007855944E+06
3.391610253169764746E+03  9.33472076281303E+35  1.00857424277861E+06
3.391623560036895924E+03  9.73506576248947E+35  1.00857834833562E+06
3.391636372487875178E+03  1.01190122506577E+36  1.00858240128114E+06
3.391649028301780618E+03  1.04980578889983E+36  1.00858650418895E+06
3.391661300301602296E+03  1.08959565140041E+36  1.00859058282918E+06
3.391673207215775619E+03  1.21790817686824E+36  1.00859468841875E+06
3.391684796722385272E+03  1.28728735319461E+36  1.00859877768398E+06
3.391696108051153260E+03  1.33725413556042E+36  1.00860286083192E+06
3.391707157550543798E+03  1.37970739904195E+36  1.00860694025939E+06
3.391717987805243865E+03  1.42001430365654E+36  1.00861102691727E+06
3.391728649600204335E+03  1.46003344996679E+36  1.00861513470645E+06
3.391739404308906614E+03  1.50144179906224E+36  1.00861936637314E+06
3.391750034565720398E+03  1.54385740145276E+36  1.00862363885734E+06
3.391760554546806816E+03  1.61707849545896E+36  1.00862796223566E+06
3.391770991256063553E+03  1.69860180013181E+36  1.00863234946749E+06
3.391781352657168100E+03  1.74046854139993E+36  1.00863679824411E+06
3.391791666859562611E+03  1.78655246751812E+36  1.00864132122032E+06
3.391801959163765787E+03  1.83466553611673E+36  1.00864593154981E+06
3.391812255437309432E+03  1.88513856890446E+36  1.00865063843758E+06
3.391822789683550127E+03  1.95465047395599E+36  1.00865568588640E+06
3.391832996348475262E+03  2.30467630776882E+36  1.00866104907465E+06
3.391842164050899100E+03  2.66065904618019E+36  1.00866600366167E+06
3.391851243095101381E+03  2.64162718176863E+36  1.00867096503334E+06
3.391860390335174998E+03  2.70314060346010E+36  1.00867604323337E+06
3.391869628063977416E+03  2.74345412863410E+36  1.00868125138022E+06
3.391878958747575780E+03  2.78577846626680E+36  1.00868659900121E+06
3.391888396794521213E+03  2.83114781183512E+36  1.00869209930983E+06
3.391897990420946826E+03  2.87980748999857E+36  1.00869779089610E+06
3.391907416009227290E+03  2.92968600526179E+36  1.00870348884168E+06
3.391916631959020833E+03  2.97877851198032E+36  1.00870916366615E+06
3.391925860699749592E+03  3.02986303389805E+36  1.00871495410955E+06
3.391934915526950135E+03  3.08297857094019E+36  1.00872074386089E+06
3.391943994191920410E+03  3.13842438168752E+36  1.00872666080254E+06
3.391952905415405894E+03  3.19490642298243E+36  1.00873258303770E+06
3.391961632446968451E+03  3.24964029703516E+36  1.00873849376660E+06
3.391970387349911107E+03  3.30745900098238E+36  1.00874453838609E+06
3.391978998516775391E+03  3.37024135180269E+36  1.00875059729276E+06
3.391987647537160228E+03  3.43454328536409E+36  1.00875680042355E+06
3.391996159824024744E+03  3.50015152544197E+36  1.00876302128545E+06
3.392004713212547358E+03  3.56731919250072E+36  1.00876939184324E+06
3.392013137156319772E+03  3.63571738260397E+36  1.00877578396039E+06
3.392021605986929899E+03  3.70671224214289E+36  1.00878232924897E+06
3.392030153096868162E+03  3.77999399730956E+36  1.00878905901261E+06
3.392038576414691306E+03  3.85513339764840E+36  1.00879581335482E+06
3.392047046285837951E+03  3.93209099621945E+36  1.00880272704500E+06
3.392055597303053219E+03  4.02031527651967E+36  1.00880984590342E+06
3.392064031811181394E+03  4.10799202140763E+36  1.00881699491969E+06
3.392072519083649240E+03  4.19629877098099E+36  1.00882431466767E+06
3.392081095143055336E+03  4.28631136572425E+36  1.00883183861489E+06
3.392089767725526599E+03  4.37853338832562E+36  1.00883957656575E+06
3.392098539314341906E+03  4.47314176777024E+36  1.00884753430109E+06
3.392107412018572631E+03  4.56985195458560E+36  1.00885571675450E+06
3.392116388536800059E+03  4.66972401560256E+36  1.00886412965387E+06
3.392125477053648865E+03  4.77171701420368E+36  1.00887278303821E+06
3.392134545617898766E+03  4.87474742334154E+36  1.00888155200831E+06
3.392143552966975221E+03  4.97879766306180E+36  1.00889039251397E+06
3.392152510597478340E+03  5.08306086389165E+36  1.00889931097864E+06
3.392161431308370084E+03  5.18816363513653E+36  1.00890831009975E+06
3.392170504057533435E+03  5.29344592481240E+36  1.00891758218536E+06
3.392179560577317261E+03  5.40023107494352E+36  1.00892695564841E+06
3.392188587204559099E+03  5.50625736398276E+36  1.00893640961826E+06
3.392197354404562702E+03  5.61003391170168E+36  1.00894569676145E+06
3.392206128008049291E+03  5.71365612786182E+36  1.00895509025304E+06
3.392214671248290870E+03  5.81562259497186E+36  1.00896433044415E+06
3.392223105617335023E+03  5.91772326156584E+36  1.00897354441499E+06
3.392231481526215248E+03  6.01465347781599E+36  1.00898277081735E+06
3.392239748973000587E+03  6.09310145103769E+36  1.00899191729744E+06
3.392247989990343285E+03  6.16946931432664E+36  1.00900107580865E+06
3.392256213223067789E+03  6.25096871429962E+36  1.00901025471788E+06
3.392264536405104081E+03  6.35690479104977E+36  1.00901959188959E+06
3.392272888262888046E+03  6.49709877173331E+36  1.00902900764354E+06
3.392281289075178847E+03  6.65288860232626E+36  1.00903851680706E+06
3.392289856270746441E+03  6.81013527418810E+36  1.00904826589981E+06
3.392298600171255202E+03  7.00001155787793E+36  1.00905826650115E+06
3.392307328265576416E+03  7.14141104861357E+36  1.00906829251004E+06
3.392316217853855051E+03  7.31561122712751E+36  1.00907854772541E+06
3.392325299982762772E+03  7.48378497248713E+36  1.00908906953887E+06
3.392334607830650384E+03  7.66188808748093E+36  1.00909989615187E+06
3.392344157766113767E+03  7.84881974917941E+36  1.00911104032714E+06
3.392353967491616004E+03  8.04407981134003E+36  1.00912252812551E+06
3.392364371771546757E+03  8.25363810828488E+36  1.00913475547010E+06
3.392375064779703280E+03  8.47138438701013E+36  1.00914736779015E+06
3.392386102138292699E+03  8.70022023081892E+36  1.00916043272119E+06
3.392397929711388770E+03  8.95089251852215E+36  1.00917445699150E+06
3.392410478836824495E+03  9.22322100479542E+36  1.00918936282449E+06
3.392423876932750773E+03  9.52173247256908E+36  1.00920529360698E+06
3.392438382050936070E+03  9.85371892247386E+36  1.00922254410590E+06
3.392454051065473777E+03  1.02209380293487E+37  1.00924115492046E+06
3.392471433766404971E+03  1.06414317657139E+37  1.00926177806025E+06
3.392485186570974747E+03  1.09832347201614E+37  1.00927794774530E+06
3.392498319460965376E+03  1.13158373880975E+37  1.00929330559211E+06
3.392510993982650234E+03  1.16430987711591E+37  1.00930804280600E+06
3.392523773469624302E+03  1.19795166210105E+37  1.00932283524529E+06
3.392537013118998857E+03  1.23351372152665E+37  1.00933808486241E+06
3.392552481160239950E+03  1.27605407434017E+37  1.00935584905559E+06
3.392571895983056038E+03  1.33100814786817E+37  1.00937809910528E+06
3.392601524333921589E+03  1.41849229953517E+37  1.00941206044441E+06
3.392639509867847664E+03  1.53663574424179E+37  1.00945551355718E+06
3.392683594282253580E+03  1.68212119367444E+37  1.00950569105626E+06
3.392730390413337318E+03  1.84576893366600E+37  1.00955845992124E+06
3.392780768272217301E+03  2.03175308264836E+37  1.00961456698887E+06
3.392834855209598118E+03  2.24172459323824E+37  1.00967384473313E+06
3.392893987736364579E+03  2.48177542905499E+37  1.00973734504124E+06
3.392957877087616453E+03  2.75121645753903E+37  1.00980420592188E+06
3.393028036770290782E+03  3.05595400742916E+37  1.00987529998172E+06
3.393097834410720679E+03  3.36482107270565E+37  1.00994341494996E+06
3.393165326613209345E+03  3.66582140842171E+37  1.01000672376556E+06
3.393230357651731083E+03  3.95488787753901E+37  1.01006530195090E+06
3.393294306532096471E+03  4.23590723171765E+37  1.01012059887609E+06
3.393358134211113338E+03  4.51140578172727E+37  1.01017351073062E+06
3.393422679569494903E+03  4.78327449001340E+37  1.01022476397819E+06
3.393488650068969037E+03  5.05326351118642E+37  1.01027486493442E+06
3.393556812474736034E+03  5.32347639099053E+37  1.01032425305497E+06
3.393627984097760873E+03  5.59641373562328E+37  1.01037317655692E+06
3.393703126240705387E+03  5.87350034330656E+37  1.01042216956084E+06
3.393783409168090202E+03  6.15659703294778E+37  1.01047181380768E+06
3.393870291871658537E+03  6.44827525536658E+37  1.01052275483407E+06
3.393965656908886558E+03  6.75180725554931E+37  1.01057577620992E+06
3.394071959363197493E+03  7.07164649594060E+37  1.01063187423599E+06
3.394170021150368939E+03  7.35484013646199E+37  1.01068147627150E+06
3.394262268389925339E+03  7.61093223952221E+37  1.01072667962028E+06
3.394351261724536471E+03  7.84981323530427E+37  1.01076920819514E+06
3.394438601132128952E+03  8.08213172661737E+37  1.01080896947691E+06
3.394525385281370291E+03  8.30640681258507E+37  1.01084837672367E+06
3.394612443646823976E+03  8.52720546644214E+37  1.01088766763297E+06
3.394700443198630182E+03  8.74752810806283E+37  1.01092715963876E+06
3.394789970394358079E+03  8.96969887192391E+37  1.01096726335427E+06
3.394881592720082153E+03  9.19587877978698E+37  1.01100835359527E+06
3.394975884246129681E+03  9.42932962866269E+37  1.01105071629160E+06
3.395073467434651320E+03  9.67306613681535E+37  1.01109445233528E+06
3.395073569031480019E+03  9.66410651332306E+37  1.01188705002290E+06
3.395073597573115876E+03  9.96571276207026E+37  1.01188890213247E+06
3.395073644972374495E+03  1.05246560416336E+38  1.01188981718140E+06
3.395073701172132132E+03  8.74213371574190E+37  1.01189120161150E+06
3.395073768574953192E+03  1.36703244033580E+38  1.01189279853573E+06
3.395073849591392445E+03  9.66501559818145E+37  1.01189461768074E+06
3.395073947814887106E+03  9.66531142864957E+37  1.01189668319247E+06
3.395074068870873361E+03  9.66566942873354E+37  1.01189901660051E+06
3.395074221529007445E+03  9.66611178808668E+37  1.01190168418384E+06
3.395074416818954887E+03  9.66666671776970E+37  1.01190471406676E+06
3.395074635591315200E+03  9.66728133328880E+37  1.01190767062671E+06
3.395074865874059924E+03  9.66792216001325E+37  1.01191041424373E+06
3.395075106712198249E+03  9.66858666420215E+37  1.01191292113998E+06
3.395075366454228970E+03  9.66929757319697E+37  1.01191531307417E+06
3.395075646154349215E+03  9.67005865209270E+37  1.01191758774455E+06
3.395075956377774219E+03  9.67089679681383E+37  1.01191983285475E+06
3.395076307721627472E+03  9.67183814095126E+37  1.01192211399489E+06
3.395076718258609617E+03  9.67292445382167E+37  1.01192454467172E+06
3.395077209276503254E+03  9.67419919572975E+37  1.01192719881429E+06
3.395077864064447567E+03  9.67583646610562E+37  1.01193051442114E+06
3.395078812024488343E+03  9.67804389344331E+37  1.01193511989630E+06
3.395080518094938270E+03  9.68134224633768E+37  1.01194343243706E+06
3.395083913175134057E+03  9.68505052877978E+37  1.01196086410410E+06
3.395090669384723242E+03  9.68331958820672E+37  1.01199774433987E+06
3.395104114241805746E+03  9.66369264415473E+37  1.01207145441464E+06
3.395130869507399893E+03  9.62669317154328E+37  1.01220415643313E+06
3.395161601367204639E+03  9.61222559868650E+37  1.01233731274057E+06
3.395199178151304750E+03  9.63097947389265E+37  1.01247724468696E+06
3.395246798523310645E+03  9.69346237136019E+37  1.01262792567936E+06
3.395308585319142367E+03  9.81072414315251E+37  1.01279282672972E+06
3.395390260289354046E+03  9.99636287264456E+37  1.01297622512465E+06
3.395499840924263935E+03  1.02690899366208E+38  1.01318427541164E+06
3.395626872164914857E+03  1.06003901112578E+38  1.01339464931008E+06
3.395764478988239716E+03  1.09664707896447E+38  1.01360115704234E+06
3.395897788978524204E+03  1.13254217653922E+38  1.01378891084184E+06
3.396022853558230508E+03  1.16633476199206E+38  1.01395829510572E+06
3.396143040288013708E+03  1.19872857213435E+38  1.01411706707805E+06
3.396260411673044473E+03  1.23018542922678E+38  1.01426955355801E+06
3.396376455773191083E+03  1.26104546700863E+38  1.01441850163279E+06
3.396492257834711836E+03  1.29152093355979E+38  1.01456563209839E+06
3.396608698158385323E+03  1.32175597685390E+38  1.01471213026541E+06
3.396726548216116498E+03  1.35186824866611E+38  1.01485877716616E+06
3.396846492498521911E+03  1.38190868152834E+38  1.01500602310218E+06
3.396969181248247423E+03  1.41192119200303E+38  1.01515407924695E+06
3.397095275910065993E+03  1.44192871009343E+38  1.01530291423167E+06
3.397225497235376679E+03  1.47193960817069E+38  1.01545227114444E+06
3.397360666156588195E+03  1.50195105878410E+38  1.01560166187396E+06
3.397501719326940929E+03  1.53194450913430E+38  1.01575029187166E+06
3.397649853471944880E+03  1.56190966930663E+38  1.01589705251090E+06
3.397806496190918097E+03  1.59180693693613E+38  1.01604027892652E+06
3.397973530392596786E+03  1.62160034935073E+38  1.01617762039143E+06
3.398153360995689127E+03  1.65120345388406E+38  1.01630568470029E+06
3.398349208804040700E+03  1.68047707812801E+38  1.01641945844345E+06
3.398536065901580059E+03  1.70620014041224E+38  1.01650343331165E+06
3.398715490150967526E+03  1.72846657860283E+38  1.01656060686923E+06
3.398890969735247381E+03  1.74791419466232E+38  1.01659365463280E+06
3.399064925996063266E+03  1.76494108554083E+38  1.01660379980036E+06
3.399239226750479247E+03  1.77976936429792E+38  1.01659151236065E+06
3.399415561209884345E+03  1.79254405837946E+38  1.01655672683832E+06
3.399595035748712235E+03  1.80328353592602E+38  1.01649925242231E+06
3.399778951673665233E+03  1.81199665760604E+38  1.01641878235985E+06
3.399968476748500052E+03  1.81859951358299E+38  1.01631508699824E+06
3.400164751742913722E+03  1.82298100160446E+38  1.01618819763336E+06
3.400368984045965590E+03  1.82499377506310E+38  1.01603841707418E+06
3.400582492123139673E+03  1.82444304942210E+38  1.01586639350834E+06
3.400806714011763233E+03  1.82107448053197E+38  1.01567314552287E+06
3.401043295287543515E+03  1.81460623340555E+38  1.01545991615526E+06
3.401294164864787490E+03  1.80468841867654E+38  1.01522807177694E+06
3.401561723058223379E+03  1.79089468545480E+38  1.01497884770169E+06
3.401838839610732975E+03  1.77362337894162E+38  1.01472291542603E+06
3.402115832109771418E+03  1.75367306908670E+38  1.01447258561087E+06
3.402396904885932599E+03  1.73080261633354E+38  1.01422615218603E+06
3.402684629170125390E+03  1.70503520699600E+38  1.01398327241480E+06
3.402981190429928120E+03  1.67637991158735E+38  1.01374405437220E+06
3.403288756017053856E+03  1.64488312079524E+38  1.01350889948273E+06
3.403609693447917380E+03  1.61053130374947E+38  1.01327820754544E+06
3.403939934337185150E+03  1.57414630244591E+38  1.01305672069773E+06
3.404276189809010248E+03  1.53655924206216E+38  1.01284775522681E+06
3.404621290318044430E+03  1.49775273656277E+38  1.01264995719763E+06
3.404977804926507361E+03  1.45875537623664E+38  1.01245554811788E+06
3.405348258668788731E+03  1.41891420637900E+38  1.01227107846823E+06
3.405735469374904824E+03  1.37820175126425E+38  1.01209674685335E+06
3.406142692369687666E+03  1.33686518615434E+38  1.01193174987381E+06
3.406572891417767096E+03  1.29526558216706E+38  1.01177569752861E+06
3.407029729933263752E+03  1.25373035119783E+38  1.01162803816688E+06
3.407517509839680315E+03  1.21377182861765E+38  1.01148525042771E+06
3.408041033482775219E+03  1.17399587277229E+38  1.01134957903259E+06
3.408606039639878418E+03  1.13500466543759E+38  1.01122197416442E+06
3.409219514666076975E+03  1.09784179507224E+38  1.01110035799597E+06
3.409890065533046254E+03  1.06219042554355E+38  1.01098345849984E+06
3.410622027412223360E+03  1.02858524560608E+38  1.01087346248073E+06
3.411349396726509440E+03  1.00043487363012E+38  1.01077490005415E+06
3.411349470183217363E+03  1.67502209345106E+38  1.01160121286340E+06
3.411349489080797866E+03  1.00651416238368E+38  1.01160391026143E+06
3.411349526686983154E+03  9.27382936076620E+37  1.01160406926989E+06
3.411349573584616792E+03  1.09268632527913E+38  1.01160525520385E+06
3.411349629449785425E+03  1.11091604025650E+38  1.01160663817678E+06
3.411349696338937065E+03  1.07402465633463E+38  1.01160821716735E+06
3.411349776828870745E+03  1.00951963559250E+38  1.01161000571079E+06
3.411349875188197075E+03  1.00950722551472E+38  1.01161204755057E+06
3.411349996466593893E+03  1.00949437641747E+38  1.01161436527479E+06
3.411350148481802080E+03  1.00948057531192E+38  1.01161699142425E+06
3.411350343202033400E+03  1.00946445458201E+38  1.01161996798976E+06
3.411350559257064106E+03  1.00944648853446E+38  1.01162283360195E+06
3.411350787098053388E+03  1.00942547051558E+38  1.01162549104111E+06
3.411351025319406290E+03  1.00939971410404E+38  1.01162790968701E+06
3.411351282363179962E+03  1.00936628264613E+38  1.01163020930367E+06
3.411351559448481567E+03  1.00932291674638E+38  1.01163238911032E+06
3.411351867036649764E+03  1.00926515846062E+38  1.01163453248902E+06
3.411352215892801723E+03  1.00918719210707E+38  1.01163670372892E+06
3.411352623986992057E+03  1.00907942970044E+38  1.01163900851819E+06
3.411353114363259465E+03  1.00892763466249E+38  1.01164153135875E+06
3.411353765197626217E+03  1.00869092904617E+38  1.01164464877841E+06
3.411354730283715526E+03  1.00827581888290E+38  1.01164909128474E+06
3.411356466185908630E+03  1.00737856985789E+38  1.01165713343130E+06
3.411359920631273326E+03  1.00524573815379E+38  1.01167413164770E+06
3.411366794977549034E+03  1.00043309209025E+38  1.01171037380265E+06
3.411380474926637817E+03  9.90817273530227E+37  1.01178299531576E+06
3.411406983042603770E+03  9.75811389718239E+37  1.01190925073771E+06
3.411436651868210447E+03  9.63754988948770E+37  1.01203058804205E+06
3.411472771123377697E+03  9.54092134088176E+37  1.01215316957977E+06
3.411518847663753149E+03  9.46741248726056E+37  1.01227769170721E+06
3.411580352419965038E+03  9.41597049478849E+37  1.01240211363415E+06
3.411667738526986795E+03  9.38464689638246E+37  1.01252019818891E+06
3.411806680577494262E+03  9.36917388608462E+37  1.01261408890914E+06
3.412083175258004303E+03  9.35284635817155E+37  1.01261511393987E+06
3.412633399672219639E+03  9.28285557550342E+37  1.01238577696791E+06
3.413020301298259710E+03  9.23257899221554E+37  1.01220859810031E+06
3.413354242373301531E+03  9.18140200971221E+37  1.01206444048908E+06
3.413691122542517860E+03  9.12442864660181E+37  1.01193249507805E+06
3.414045430345069235E+03  9.06086298774702E+37  1.01180853483493E+06
3.414425333221204710E+03  8.99023303386435E+37  1.01169045845253E+06
3.414836207264213499E+03  8.91260866744370E+37  1.01157719391070E+06
3.415282418972709820E+03  8.82827644631416E+37  1.01146803402382E+06
3.415768094784136792E+03  8.73741129369983E+37  1.01136242367281E+06
3.416297332375452243E+03  8.64010533163616E+37  1.01125986132338E+06
3.416874235050081552E+03  8.53615583000383E+37  1.01115992858038E+06
3.417503112984695235E+03  8.42530949813029E+37  1.01106220795996E+06
3.418188354650056226E+03  8.30716366824577E+37  1.01096632082124E+06
3.418934266374750678E+03  8.18133554986586E+37  1.01087200606754E+06
3.419746154178465986E+03  8.04734507649673E+37  1.01077892340218E+06
3.420628941672977817E+03  7.90526990264306E+37  1.01068692349917E+06
3.421588441481220798E+03  7.75421263442484E+37  1.01059574671761E+06
3.422630264152145628E+03  7.59455869722391E+37  1.01050535122358E+06
3.423761127246402793E+03  7.42706598875491E+37  1.01041575670394E+06
3.424988714704903487E+03  7.27122456441948E+37  1.01031785988301E+06
3.426218737076218076E+03  7.11594910356644E+37  1.01023263736571E+06
3.427501627327228562E+03  6.96467073556204E+37  1.01014686597633E+06
3.427501743988480484E+03  6.96811189013317E+37  1.01080160202341E+06
3.427501776893412625E+03  7.16690114901751E+37  1.01080290119547E+06
3.427501836680401084E+03  1.09424417262020E+38  1.01080384856724E+06
3.427501907067067350E+03  1.09424417262020E+38  1.01080512005188E+06
3.427501990934527839E+03  6.96836105377195E+37  1.01080657713058E+06
3.427502091732826557E+03  6.96849327012813E+37  1.01080823315934E+06
3.427502213491768089E+03  6.96868226929143E+37  1.01081011224945E+06
3.427502362190348322E+03  6.96894903196472E+37  1.01081223907146E+06
3.427502546350029661E+03  6.96931436879316E+37  1.01081463875832E+06
3.427502778655150905E+03  6.96980354541006E+37  1.01081733767841E+06
3.427503069996065278E+03  6.97042700847752E+37  1.01082028465914E+06
3.427503370299176368E+03  6.97105595262012E+37  1.01082289108142E+06
3.427503688881087783E+03  6.97169090944013E+37  1.01082530606020E+06
3.427504022611271466E+03  6.97230965140010E+37  1.01082749014778E+06
3.427504383859778500E+03  6.97291867933421E+37  1.01082955224828E+06
3.427504777072192155E+03  6.97350719963857E+37  1.01083151197334E+06
3.427505217014086611E+03  6.97407395526792E+37  1.01083344086853E+06
3.427505723447274704E+03  6.97461031054484E+37  1.01083542349137E+06
3.427506323521475224E+03  6.97509333509512E+37  1.01083755092924E+06
3.427507075151979734E+03  6.97547719562059E+37  1.01084000801702E+06
3.427508112927424918E+03  6.97562006289658E+37  1.01084324347910E+06
