# time (s)    L (erg/s)   R_phot (cm)
4.440847322817656823E+04  1.16870193341368E+35  1.00806545390341E+06
4.441949351646356808E+04  1.17467512904890E+35  1.00805075213164E+06
4.443163152748869470E+04  1.18010913436928E+35  1.00803632557837E+06
4.444505596423549287E+04  1.18481513445721E+35  1.00802209692664E+06
4.445993329551700299E+04  1.18875668411491E+35  1.00800800600280E+06
4.447644087266187125E+04  1.19193779851761E+35  1.00799400125090E+06
4.449477369886185625E+04  1.19436518266309E+35  1.00798003649463E+06
4.451514965322722128E+04  1.14324507990740E+35  1.00810497180988E+06
4.452319363681430696E+04  1.13711893533542E+35  1.00809240315394E+06
4.453374859608102270E+04  1.14143308844202E+35  1.00807605069526E+06
4.454430290625889029E+04  1.14841206407333E+35  1.00806123427475E+06
4.455582432790158055E+04  1.15553344937451E+35  1.00804674177699E+06
4.456850816121348180E+04  1.16200777088746E+35  1.00803248895515E+06
4.458253619287139736E+04  1.16765069036548E+35  1.00801839928887E+06
4.459808348249436676E+04  1.17243902297944E+35  1.00800441739443E+06
4.461533804494197830E+04  1.17638556397706E+35  1.00799049354661E+06
4.463450528173898056E+04  1.13400399616855E+35  1.00811058679977E+06
4.464191924669162108E+04  1.12851918233018E+35  1.00809848697748E+06
4.465217635470659297E+04  1.13231471663313E+35  1.00808202234037E+06
4.466246117390292056E+04  1.13876374986546E+35  1.00806711542047E+06
4.467370009003712039E+04  1.14524345282776E+35  1.00805253635551E+06
4.468607603552522050E+04  1.15102899329571E+35  1.00803821125568E+06
4.469976251016955939E+04  1.15607460252741E+35  1.00802406820707E+06
4.471493030849441857E+04  1.16043026756866E+35  1.00801005223405E+06
4.473176374131310877E+04  1.16412008159312E+35  1.00799611210955E+06
4.475046386862493819E+04  1.12444676273865E+35  1.00811421366034E+06
4.475764662583895552E+04  1.11904045975534E+35  1.00810227079517E+06
4.476777867453216459E+04  1.12237342009892E+35  1.00808577025821E+06
4.477795717909751693E+04  1.12840529480919E+35  1.00807082807611E+06
4.478908519898509985E+04  1.13480637100515E+35  1.00805623913488E+06
4.480134414718075277E+04  1.14080980063794E+35  1.00804191818796E+06
4.481490650516227470E+04  1.14621151488143E+35  1.00802778696503E+06
4.482994146524387179E+04  1.15096525811055E+35  1.00801378569465E+06
4.484663030645838444E+04  1.15506332278723E+35  1.00799986158801E+06
4.486517110398802470E+04  1.11687441015804E+35  1.00811710298352E+06
4.487226990462336835E+04  1.11163067952127E+35  1.00810523166681E+06
4.488235931277772033E+04  1.11473250254214E+35  1.00808872144766E+06
4.489250311085834255E+04  1.12038462604035E+35  1.00807376069411E+06
4.490359356311191368E+04  1.12637416085698E+35  1.00805915432212E+06
4.491581043347410741E+04  1.13201386255944E+35  1.00804482008161E+06
4.492932600729488331E+04  1.13713353451106E+35  1.00803068050893E+06
4.494430955622197507E+04  1.14169315338193E+35  1.00801667600421E+06
4.496094286032432865E+04  1.14568751814763E+35  1.00800275272561E+06
4.497942392638648016E+04  1.14912072521486E+35  1.00798886318546E+06
4.499997387545443780E+04  1.09965228455925E+35  1.00811320126927E+06
4.500811536699847056E+04  1.09350875821757E+35  1.00810063571686E+06
4.501872795873291761E+04  1.09772111195887E+35  1.00808440447756E+06
4.502934684092980024E+04  1.10475375900321E+35  1.00806968740807E+06
4.504093955224899400E+04  1.11213471005571E+35  1.00805529269072E+06
4.505370502950933587E+04  1.11906997347693E+35  1.00804113548970E+06
4.506782927009282139E+04  1.12535728006107E+35  1.00802713621075E+06
4.508348974127097608E+04  1.13089818098909E+35  1.00801323454729E+06
4.510087595177228650E+04  1.13535975957640E+35  1.00799936326254E+06
4.512019124039603048E+04  1.09385775711768E+35  1.00811892013888E+06
4.512768973652256682E+04  1.08820091365002E+35  1.00810681072202E+06
4.513799594881704252E+04  1.09172064089301E+35  1.00809044717582E+06
4.514833466165279242E+04  1.09805753721483E+35  1.00807562485555E+06
4.515963262967734772E+04  1.10486408038430E+35  1.00806114578484E+06
4.517207837543431378E+04  1.11136420779563E+35  1.00804692479938E+06
4.518585070289052237E+04  1.11734863659522E+35  1.00803288164369E+06
4.520112214516777021E+04  1.12276565766175E+35  1.00801895795491E+06
4.521807828298273671E+04  1.12761475320129E+35  1.00800510104437E+06
4.523692255335250957E+04  1.08942053695613E+35  1.00812275218830E+06
4.524417668266683177E+04  1.08417110476946E+35  1.00811082614965E+06
4.525435922224264505E+04  1.08763711211491E+35  1.00809443262820E+06
4.526459250577881903E+04  1.09388154226666E+35  1.00807957822390E+06
4.527578043943212106E+04  1.10063250081220E+35  1.00806507444463E+06
4.528810761097132490E+04  1.10710580059566E+35  1.00805083390003E+06
4.530174984819484962E+04  1.11284633626016E+35  1.00803676070510E+06
4.531687493992504460E+04  1.11787391845424E+35  1.00802280788553E+06
4.533366489725036081E+04  1.12234138812248E+35  1.00800892826703E+06
4.535232163966585358E+04  1.08492816577696E+35  1.00812577053998E+06
4.535948560749783064E+04  1.07962259957073E+35  1.00811389710787E+06
4.536961597919547785E+04  1.08279483313538E+35  1.00809748327242E+06
4.537980468825132266E+04  1.08876509082319E+35  1.00808260948620E+06
4.539094632616893796E+04  1.09528417914278E+35  1.00806809047379E+06
4.540322380529496877E+04  1.10159852788321E+35  1.00805384076034E+06
4.541681210582602216E+04  1.10749915577033E+35  1.00803977958699E+06
4.543188140235309402E+04  1.11293521586408E+35  1.00802584715686E+06
4.544861499881129566E+04  1.11790040361612E+35  1.00801198930171E+06
4.546721358807687648E+04  1.08139271284947E+35  1.00812846789706E+06
4.547434305710490298E+04  1.07626596559265E+35  1.00811663351951E+06
4.548445913864464092E+04  1.07955127963771E+35  1.00810022838712E+06
4.549463739276889828E+04  1.08548172380986E+35  1.00808534884039E+06
4.550576778532510070E+04  1.09181781269680E+35  1.00807081856700E+06
4.551803152530743682E+04  1.09788220941511E+35  1.00805655587932E+06
4.553160287444230926E+04  1.10353570687733E+35  1.00804248289257E+06
4.554665219927990984E+04  1.10876734905425E+35  1.00802854125980E+06
4.556336344794125034E+04  1.11358455234857E+35  1.00801467702142E+06
4.558193795931876230E+04  1.11798608053236E+35  1.00800084072480E+06
4.560259870826943370E+04  1.07000969239309E+35  1.00812468617166E+06
4.561079869107409468E+04  1.06391779734373E+35  1.00811213205521E+06
4.562144975804295245E+04  1.06807537584031E+35  1.00809597993563E+06
4.563211206397604110E+04  1.07515020708764E+35  1.00808132698826E+06
4.564375264590291772E+04  1.08273018500661E+35  1.00806699571567E+06
4.565657305970474408E+04  1.09003076489943E+35  1.00805290106621E+06
4.567076243565884215E+04  1.09685451188155E+35  1.00803896263114E+06
4.568650075782510248E+04  1.10316137798869E+35  1.00802512275864E+06
4.570398017487493780E+04  1.10861954016731E+35  1.00801130918656E+06
4.572340751263738639E+04  1.06835872951017E+35  1.00813051706945E+06
4.573096089360970655E+04  1.06282603447014E+35  1.00811841839326E+06
4.574130613229232404E+04  1.06641929104833E+35  1.00810212806422E+06
4.575168677021541225E+04  1.07288748705245E+35  1.00808736551607E+06
4.576303071981944959E+04  1.07994147250125E+35  1.00807294438171E+06
4.577552877429776709E+04  1.08682081200827E+35  1.00805877980094E+06
4.578936263034219155E+04  1.09332364035618E+35  1.00804479037246E+06
4.580470674555128790E+04  1.09940873426328E+35  1.00803091741152E+06
4.582174865129209502E+04  1.10506765671663E+35  1.00801710755629E+06
4.584069451656931051E+04  1.06784331842614E+35  1.00813449835661E+06
4.584799808125179698E+04  1.06270082143609E+35  1.00812257939671E+06
4.585821618774224044E+04  1.06627028224869E+35  1.00810624897910E+06
4.586848667329108866E+04  1.07267702311733E+35  1.00809144778806E+06
4.587971563818384311E+04  1.07969952463682E+35  1.00807699587947E+06
4.589208977810235228E+04  1.08658552611814E+35  1.00806280717357E+06
4.590578741001013987E+04  1.09292155752203E+35  1.00804878469112E+06
4.592097862170450389E+04  1.09868471480843E+35  1.00803487872313E+06
4.593784708898270037E+04  1.10398707715619E+35  1.00802104093402E+06
4.595659669244031102E+04  1.06743899234932E+35  1.00813768911579E+06
4.596380384862698702E+04  1.06225549715268E+35  1.00812582137445E+06
4.597396626332012966E+04  1.06556370116360E+35  1.00810946009878E+06
4.598418806591595057E+04  1.07171427747551E+35  1.00809463044328E+06
4.599536607149564225E+04  1.07850588400272E+35  1.00808015407649E+06
4.600768498962480226E+04  1.08520135533394E+35  1.00806594584026E+06
4.602132194943405921E+04  1.09160245387250E+35  1.00805192438059E+06
4.603644882077786315E+04  1.09766927392198E+35  1.00803802948196E+06
4.605325048195789714E+04  1.10339262490620E+35  1.00802420659953E+06
4.607193010891145241E+04  1.06763631323619E+35  1.00814055142715E+06
4.607909626010755892E+04  1.06263701359220E+35  1.00812872194715E+06
4.608924027195369854E+04  1.06608762134384E+35  1.00811236035382E+06
4.609944707691477379E+04  1.07233787680587E+35  1.00809752584205E+06
4.611060968550763937E+04  1.07908287591141E+35  1.00808303426697E+06
4.612291099737241166E+04  1.08559019169225E+35  1.00806880626115E+06
4.613652622273519955E+04  1.09174171052771E+35  1.00805476445698E+06
4.615162668891229987E+04  1.09756464073998E+35  1.00804085150293E+06
4.616839785357796791E+04  1.10308639018056E+35  1.00802701333068E+06
4.618704291740213375E+04  1.10831161770227E+35  1.00801320019764E+06
4.620778709351156431E+04  1.06102172331893E+35  1.00813700492746E+06
4.621602256362073240E+04  1.05505849883444E+35  1.00812445035313E+06
4.622669841530289705E+04  1.05935488001418E+35  1.00810832763261E+06
4.623738634111182182E+04  1.06660313744433E+35  1.00809369855168E+06
4.624905502700806392E+04  1.07443912047651E+35  1.00807939082463E+06
4.626190762125424226E+04  1.08210098160051E+35  1.00806531960944E+06
4.627613481707639585E+04  1.08940897308742E+35  1.00805140465881E+06
4.629191848066660168E+04  1.09632668224125E+35  1.00803758711396E+06
4.630945223970409279E+04  1.10255780895264E+35  1.00802379450764E+06
4.632894505595292867E+04  1.06287716813473E+35  1.00814300893154E+06
4.633652416607359919E+04  1.05749694813465E+35  1.00813091212440E+06
4.634689006543820142E+04  1.06129877521272E+35  1.00811464309209E+06
4.635729100914819719E+04  1.06799815342631E+35  1.00809989886784E+06
4.636865738419882109E+04  1.07534863553137E+35  1.00808549538764E+06
4.638118107848725049E+04  1.08261044169880E+35  1.00807134840193E+06
4.639504519540728506E+04  1.08960091732879E+35  1.00805737642636E+06
4.641042553198275709E+04  1.09628915004224E+35  1.00804352047649E+06
4.642751099151965172E+04  1.10267357068412E+35  1.00802972659310E+06
4.644650931224408851E+04  1.06591727856095E+35  1.00814717251796E+06
4.645383134192081343E+04  1.06093107133001E+35  1.00813525539524E+06
4.646406594655802473E+04  1.06474555878000E+35  1.00811893774112E+06
4.647435199833855586E+04  1.07142080193008E+35  1.00810414862412E+06
4.648559832145851396E+04  1.07877255392306E+35  1.00808970850426E+06
4.649799252418645483E+04  1.08603404684303E+35  1.00807552785130E+06
4.651171363652573200E+04  1.09285195059844E+35  1.00806151578843E+06
4.652693311580766749E+04  1.09922518842812E+35  1.00804762120568E+06
4.654383604678943811E+04  1.10526119392059E+35  1.00803379447194E+06
4.656262782043102197E+04  1.06911144592090E+35  1.00815054888838E+06
4.656984707306433847E+04  1.06409838564119E+35  1.00813868276598E+06
4.658002234902156488E+04  1.06768843979385E+35  1.00812232520143E+06
4.659025561022901093E+04  1.07413855768676E+35  1.00810750031043E+06
4.660144649129108439E+04  1.08128327930120E+35  1.00809302868675E+06
4.661378037411821424E+04  1.08840566220123E+35  1.00807882581561E+06
4.662743532427659375E+04  1.09532461193088E+35  1.00806481037447E+06
4.664258412229501118E+04  1.10201547782777E+35  1.00805092202688E+06
4.665941282727641374E+04  1.10847868281676E+35  1.00803710564846E+06
4.667812577969819540E+04  1.07304562451409E+35  1.00815361572541E+06
4.668529824207929778E+04  1.06823112963454E+35  1.00814178749220E+06
4.669545170837782644E+04  1.07197586577707E+35  1.00812541695752E+06
4.670566586001737596E+04  1.07844341611019E+35  1.00811057076675E+06
4.671683617445009440E+04  1.08547184133341E+35  1.00809607409574E+06
4.672914617660500517E+04  1.09240156245387E+35  1.00808184480946E+06
4.674277253296059644E+04  1.09910823447113E+35  1.00806780436763E+06
4.675788778301857383E+04  1.10560217938421E+35  1.00805389408377E+06
4.677467843137164891E+04  1.11190469130064E+35  1.00804005869707E+06
4.679334851168797468E+04  1.11802427019496E+35  1.00802624753566E+06
4.681412409723516612E+04  1.07095089995963E+35  1.00815032798802E+06
4.682235799626229709E+04  1.06523065068476E+35  1.00813777609882E+06
4.683303956072547589E+04  1.06990319257289E+35  1.00812163767265E+06
4.684373074623961293E+04  1.07752471216856E+35  1.00810699747794E+06
4.685540356317002443E+04  1.08577490726432E+35  1.00809267915035E+06
4.686826129756575392E+04  1.09391986750987E+35  1.00807859900593E+06
4.688249529435233853E+04  1.10179227607953E+35  1.00806467589990E+06
4.689828787640052178E+04  1.10915137678259E+35  1.00805083383051E+06
4.691583076074757992E+04  1.11603633925637E+35  1.00803703295963E+06
4.693533617074391077E+04  1.07647817787191E+35  1.00815656941986E+06
4.694290772554592695E+04  1.07133332187243E+35  1.00814447369952E+06
4.695327486689366197E+04  1.07556716053925E+35  1.00812818081689E+06
4.696367417224844394E+04  1.08270361056730E+35  1.00811341987939E+06
4.697503951392712042E+04  1.09052863287376E+35  1.00809900071534E+06
4.698756282394431037E+04  1.09832722849405E+35  1.00808483972682E+06
4.700142728726457426E+04  1.10593530820074E+35  1.00807085594062E+06
4.701680921952245262E+04  1.11334343522835E+35  1.00805699037080E+06
4.703389847214006295E+04  1.12056616247728E+35  1.00804318848267E+06
4.705290343879134889E+04  1.08389979734352E+35  1.00816100931292E+06
4.706021253315626382E+04  1.07916400293247E+35  1.00814909353371E+06
4.707044588756720623E+04  1.08345214877324E+35  1.00813274072192E+06
4.708072655542467692E+04  1.09050022260981E+35  1.00811791638015E+06
4.709196736064161814E+04  1.09811803247362E+35  1.00810343599688E+06
4.710435415602081048E+04  1.10563496931402E+35  1.00808921843645E+06
4.711806556775315403E+04  1.11294240283652E+35  1.00807518560849E+06
4.713327567872124928E+04  1.12006411995804E+35  1.00806127905478E+06
4.715017227818774700E+04  1.12703594206974E+35  1.00804744422381E+06
4.716896142978987336E+04  1.09100317746274E+35  1.00816463031966E+06
4.717616144684072060E+04  1.08628965695610E+35  1.00815276797320E+06
4.718633234006848215E+04  1.09044028538169E+35  1.00813636974697E+06
4.719655717535292206E+04  1.09744837512709E+35  1.00812151537759E+06
4.720773979024436994E+04  1.10518099577385E+35  1.00810701583322E+06
4.722006511022380437E+04  1.11294501340151E+35  1.00809278754277E+06
4.723371089188127371E+04  1.12059021956323E+35  1.00807874998459E+06
4.724885036960521393E+04  1.12810142491808E+35  1.00806484264307E+06
4.726567032615677454E+04  1.13546505846712E+35  1.00805100570533E+06
4.728437438432861381E+04  1.09966170904894E+35  1.00816800872213E+06
4.729152494158253830E+04  1.09497544376316E+35  1.00815616422439E+06
4.730166835986696242E+04  1.09905409320605E+35  1.00813972820773E+06
4.731186714107442822E+04  1.10595335267981E+35  1.00812483931279E+06
4.732302149249717331E+04  1.11356097959056E+35  1.00811030700954E+06
4.733531519819991809E+04  1.12120253304677E+35  1.00809604853075E+06
4.734892516810481902E+04  1.12874161519597E+35  1.00808198414551E+06
4.736402441204278875E+04  1.13617444872770E+35  1.00806805331122E+06
4.738079945569209667E+04  1.14353337349108E+35  1.00805420003587E+06
4.739945385705426452E+04  1.15084163336417E+35  1.00804037362383E+06
4.742021436406256544E+04  1.10353476586466E+35  1.00816513676913E+06
4.742840861599209893E+04  1.09824414220248E+35  1.00815259310328E+06
4.743907749782972678E+04  1.10367234859193E+35  1.00813639204807E+06
4.744974965728402458E+04  1.11199072613112E+35  1.00812170201159E+06
4.746140281355426123E+04  1.12080477000384E+35  1.00810732399703E+06
4.747423798378321953E+04  1.12939519936923E+35  1.00809318182697E+06
4.748844432955835509E+04  1.13770186652265E+35  1.00807919949517E+06
4.750420345631815144E+04  1.14580046248272E+35  1.00806532267678E+06
4.752171115257722704E+04  1.11685253830835E+35  1.00817770879944E+06
4.752823236668980826E+04  1.11346375445543E+35  1.00816629153997E+06
4.753801323628256796E+04  1.11783748583788E+35  1.00814975152916E+06
4.754791699399153003E+04  1.12483704681076E+35  1.00813473400453E+06
4.755876686776011775E+04  1.13258017820533E+35  1.00812009320886E+06
4.757073308144589828E+04  1.14043991078119E+35  1.00810574694220E+06
4.758398314715590823E+04  1.14828689256352E+35  1.00809161589839E+06
4.759868460870104172E+04  1.15612245619342E+35  1.00807763610123E+06
4.761501693739318580E+04  1.16396902648156E+35  1.00806375069345E+06
4.763317740240650892E+04  1.17174106559552E+35  1.00804989764957E+06
4.765338520948380756E+04  1.12670851970320E+35  1.00817322447124E+06
4.766128703931048949E+04  1.12152863686242E+35  1.00816084109461E+06
4.767181525466466701E+04  1.12677565838361E+35  1.00814451037530E+06
4.768234900217570248E+04  1.13492344609288E+35  1.00812972365076E+06
4.769385495226390776E+04  1.14373470466053E+35  1.00811527173522E+06
4.770653007718625304E+04  1.15253496406175E+35  1.00810107351543E+06
4.772056096518808772E+04  1.16122514428694E+35  1.00808705042367E+06
4.773612746925300598E+04  1.16983904307666E+35  1.00807314460904E+06
4.775342334850247425E+04  1.17842789519188E+35  1.00805930201174E+06
4.777266031178356934E+04  1.13965647670837E+35  1.00817925166714E+06
4.778005345411333838E+04  1.13528101037889E+35  1.00816723601412E+06
4.779033613471063290E+04  1.14075679762695E+35  1.00815079989758E+06
4.780064709283986303E+04  1.14908855739787E+35  1.00813592915433E+06
4.781192043829589966E+04  1.15801797506252E+35  1.00812139550426E+06
4.782434310902816651E+04  1.16683114169791E+35  1.00810712320671E+06
4.783809293831208197E+04  1.17546408254812E+35  1.00809303747314E+06
4.785334513083430647E+04  1.18400953558608E+35  1.00807908055854E+06
4.787028849294963584E+04  1.19256063086127E+35  1.00806519946169E+06
4.788912982809444657E+04  1.15538750256978E+35  1.00818399099702E+06
4.789631900374674296E+04  1.15119019248893E+35  1.00817208883313E+06
4.790649006278546585E+04  1.15660788659109E+35  1.00815557486344E+06
4.791670083542287466E+04  1.16487468381408E+35  1.00814063709639E+06
4.792786886779253109E+04  1.17389245413625E+35  1.00812605831696E+06
4.794017796341172652E+04  1.18300713869059E+35  1.00811175676272E+06
4.795380471234442666E+04  1.19212146414020E+35  1.00809765466949E+06
4.796892352391241729E+04  1.20126190550706E+35  1.00808368910471E+06
4.798572072091013979E+04  1.21020459275171E+35  1.00806978183872E+06
4.800000632323188620E+04  1.21728657663866E+35  1.00805903288083E+06
4.801831905546253256E+04  1.17083809784878E+35  1.00818732362812E+06
4.802556174842883047E+04  1.16475103687991E+35  1.00817582028409E+06
4.803602374165452056E+04  1.17037176854605E+35  1.00815902797834E+06
4.804628709813756723E+04  1.17933351814650E+35  1.00814409718405E+06
4.805748308335753973E+04  1.18914522359668E+35  1.00812952140755E+06
4.806980431607641367E+04  1.19903295574827E+35  1.00811522424480E+06
4.808343537753538840E+04  1.20888899942160E+35  1.00810112557036E+06
4.809855392839181150E+04  1.21877124347511E+35  1.00808716405531E+06
4.811534779588715901E+04  1.22876103843878E+35  1.00807328524802E+06
4.813402241788827087E+04  1.19262374387923E+35  1.00819215420852E+06
4.814110096830883413E+04  1.18899154001256E+35  1.00818031068153E+06
4.815121882587258006E+04  1.19510179866406E+35  1.00816371281234E+06
4.816137677673134749E+04  1.20390963961593E+35  1.00814870331021E+06
4.817248873808902135E+04  1.21340624344516E+35  1.00813405502988E+06
4.818473505825579196E+04  1.22299353252334E+35  1.00811968948431E+06
4.819829061664128676E+04  1.23262024546336E+35  1.00810553081044E+06
4.821332922004229476E+04  1.24236006236376E+35  1.00809151740839E+06
4.823003564794400882E+04  1.25230901678040E+35  1.00807759544167E+06
4.824861431274948700E+04  1.21589183717070E+35  1.00819664199430E+06
4.825564027516770147E+04  1.21238037540970E+35  1.00818481146311E+06
4.826572634068784100E+04  1.21890646636032E+35  1.00816817114500E+06
4.827585304816228745E+04  1.22824939661175E+35  1.00815313458861E+06
4.828693369718774920E+04  1.23838129891798E+35  1.00813846560779E+06
4.829914755635034817E+04  1.24852154835113E+35  1.00812406822026E+06
4.831120240837708116E+04  1.25762263986856E+35  1.00811133597757E+06
4.832595437801185471E+04  1.26756942463174E+35  1.00809735018439E+06
4.834243321169163391E+04  1.27775812578881E+35  1.00808337623008E+06
4.836074097026469099E+04  1.28828087216039E+35  1.00806946376787E+06
4.838111535286831349E+04  1.24047379600813E+35  1.00819598369044E+06
4.838902043024238083E+04  1.23663993806138E+35  1.00818353744388E+06
4.839955908520000958E+04  1.24470086194083E+35  1.00816705482302E+06
4.841008278931767563E+04  1.25558954524840E+35  1.00815216375846E+06
4.842158114642444707E+04  1.26718651063419E+35  1.00813761384696E+06
4.843424910567590996E+04  1.27889624002742E+35  1.00812332723550E+06
4.844827133112296724E+04  1.29061485364956E+35  1.00810921975579E+06
4.846382869822290377E+04  1.30224063793805E+35  1.00809522216981E+06
4.847745494164248521E+04  1.31179586854568E+35  1.00808411860631E+06
4.849498850192733516E+04  1.27307243468738E+35  1.00820771336430E+06
4.850166841749747255E+04  1.26906252122816E+35  1.00819640910087E+06
4.851175193848190975E+04  1.27641306150078E+35  1.00817942807381E+06
4.852173610322993773E+04  1.28685246031606E+35  1.00816427435472E+06
4.853265032210492063E+04  1.29821909143293E+35  1.00814950152908E+06
4.854467092406610755E+04  1.30985514051572E+35  1.00813503846259E+06
4.855797435366510763E+04  1.32172550769063E+35  1.00812080292795E+06
4.857272994031043345E+04  1.33395131596491E+35  1.00810673582345E+06
4.858912054116348736E+04  1.34658951859952E+35  1.00809277430671E+06
4.860734739098347200E+04  1.35942104846092E+35  1.00807884449599E+06
4.861998395474153949E+04  1.31079476578414E+35  1.00822129573500E+06
4.862522909067557339E+04  1.30082511297045E+35  1.00821295141230E+06
4.863566691118430754E+04  1.30651205412971E+35  1.00819437764307E+06
4.864516507412358624E+04  1.31750913188945E+35  1.00817893874059E+06
4.865547021825664706E+04  1.33005836120735E+35  1.00816391902575E+06
4.866676354360577534E+04  1.34295672203047E+35  1.00814926954407E+06
4.867923326183542667E+04  1.35606123402731E+35  1.00813489107889E+06
4.869304548937443906E+04  1.36949707012033E+35  1.00812072088428E+06
4.870837443080630328E+04  1.38345162784384E+35  1.00810670233018E+06
4.872540876248268614E+04  1.39799586797499E+35  1.00809277415183E+06
4.874435802611940744E+04  1.35847319132060E+35  1.00821613889673E+06
4.875148798215724673E+04  1.35643118584567E+35  1.00820417244121E+06
4.876164669607670658E+04  1.36638781131068E+35  1.00818735876488E+06
4.877181004884407594E+04  1.37906507181548E+35  1.00817221236323E+06
4.878293100642712670E+04  1.39261088528640E+35  1.00815743897043E+06
4.879518697027410235E+04  1.40653489982081E+35  1.00814297059695E+06
4.880875561435061536E+04  1.42092886350057E+35  1.00812872963827E+06
4.882380889412678516E+04  1.43601134757265E+35  1.00811466133397E+06
4.884053554661381349E+04  1.45201922016759E+35  1.00810071230413E+06
4.885914290411280672E+04  1.41459713633911E+35  1.00822378673415E+06
4.886608044186524785E+04  1.41341837587253E+35  1.00821193074763E+06
4.887613947919335624E+04  1.42458451737556E+35  1.00819500931453E+06
4.888620956720324466E+04  1.43838821281228E+35  1.00817977749388E+06
4.889723366864702984E+04  1.45312051090369E+35  1.00816492923383E+06
4.890938417251609644E+04  1.46836383123770E+35  1.00815040067307E+06
4.892283659998422081E+04  1.48427952240908E+35  1.00813611551687E+06
4.893776134647485742E+04  1.50115169392812E+35  1.00812202033358E+06
4.895434665955643868E+04  1.51929628254842E+35  1.00810806266809E+06
4.897279827801210195E+04  1.48309906058309E+35  1.00823177847066E+06
4.897962897494716162E+04  1.48299654558772E+35  1.00821998118534E+06
4.898844645017919538E+04  1.49426079778076E+35  1.00820492925634E+06
4.899847945182358671E+04  1.50992717670577E+35  1.00818939797133E+06
4.900932302947026619E+04  1.52651742866775E+35  1.00817446884085E+06
4.902127988214180368E+04  1.54382846023622E+35  1.00815987010329E+06
4.903451430323682143E+04  1.56209213042586E+35  1.00814554135201E+06
4.904919777037123276E+04  1.58169129573681E+35  1.00813142699298E+06
4.906551451963840373E+04  1.60305643264852E+35  1.00811747893767E+06
4.908367009293261799E+04  1.62650141082518E+35  1.00810364127274E+06
4.910389376218658435E+04  1.57936415794509E+35  1.00823625399495E+06
4.911149759908492706E+04  1.58129681336723E+35  1.00822395216551E+06
4.912193248420738382E+04  1.59941166963587E+35  1.00820709632863E+06
4.913231790949161223E+04  1.62008971642775E+35  1.00819197563169E+06
4.914368354658943281E+04  1.64209541943109E+35  1.00817723805999E+06
4.915621211065421812E+04  1.66529433854069E+35  1.00816283257331E+06
4.917008928475997527E+04  1.69019951166551E+35  1.00814869472240E+06
4.918549830386221583E+04  1.71730836936487E+35  1.00813476468687E+06
4.920110530808528711E+04  1.74435158200016E+35  1.00812214515222E+06
4.921016096250293776E+04  1.70062730668097E+35  1.00827203592424E+06
4.921383804861875979E+04  1.69104587825975E+35  1.00826615869878E+06
4.922115544998924452E+04  1.69929103740350E+35  1.00825169620324E+06
4.923016721344370308E+04  1.72047810779101E+35  1.00823478733823E+06
4.923950056817194854E+04  1.74421575352703E+35  1.00821914495955E+06
4.924971910445210233E+04  1.76976021380121E+35  1.00820400184462E+06
4.926098564732329396E+04  1.79725952821976E+35  1.00818929633563E+06
4.927346178222486924E+04  1.82741057681198E+35  1.00817496818069E+06
4.928731198353285436E+04  1.86057733137473E+35  1.00816093198472E+06
4.929444658128048468E+04  1.87822396615558E+35  1.00815434073561E+06
4.930341678991029039E+04  1.90035911845953E+35  1.00814659266320E+06
4.931481396127182961E+04  1.92868018087247E+35  1.00813749171792E+06
4.932981018086790573E+04  1.96702453285441E+35  1.00812660926697E+06
4.935049064840839128E+04  1.93655814242495E+35  1.00826471815444E+06
4.935798741220093507E+04  1.95148810188058E+35  1.00825274497347E+06
4.936844455236567592E+04  1.99063821139989E+35  1.00823609984951E+06
4.937475651737373119E+04  2.01657531538882E+35  1.00822694696446E+06
4.938294156606945762E+04  2.05044858605877E+35  1.00821602757543E+06
4.939348274453835620E+04  2.09433544428996E+35  1.00820342692705E+06
4.940663821532758448E+04  2.15149083565763E+35  1.00818970436899E+06
4.942113741932708217E+04  2.22052393148948E+35  1.00817676692138E+06
4.943736451917562954E+04  2.30922464483853E+35  1.00816461650370E+06
4.944706567182485014E+04  2.29404344824452E+35  1.00831706627284E+06
4.945066006115647178E+04  2.30228488587284E+35  1.00831123119563E+06
4.945781289592639223E+04  2.35153644804300E+35  1.00829767093168E+06
4.946680605551977351E+04  2.43209359964635E+35  1.00828236497087E+06
4.947631366111784882E+04  2.53490605413594E+35  1.00826914348296E+06
4.948690542209283740E+04  2.68977046716570E+35  1.00825864413616E+06
4.948810929982898961E+04  2.70851667970982E+35  1.00825761801240E+06
4.949050501652393723E+04  2.74875377243321E+35  1.00825582368962E+06
4.949500190601559734E+04  2.84118714622568E+35  1.00825356044210E+06
4.950121051368052576E+04  3.09346584798007E+35  1.00825756852127E+06
4.950164383442066173E+04  3.09587614091099E+35  1.00825800595895E+06
4.950250614269353537E+04  3.13374951127411E+35  1.00825919856088E+06
4.950422213615655346E+04  3.23026566007688E+35  1.00826450669230E+06
4.950553186479485157E+04  3.33507318104535E+35  1.00827324848063E+06
4.950630121764322394E+04  3.41915855734212E+35  1.00828214538199E+06
4.950671344151527592E+04  3.46626614586163E+35  1.00829004438246E+06
4.950696152223410900E+04  3.50715536691212E+35  1.00829735667319E+06
4.950707024144501338E+04  3.52225795325899E+35  1.00830124842022E+06
4.950713104949773697E+04  3.53262006453961E+35  1.00830379654564E+06
4.950713686233010958E+04  3.53312796989543E+35  1.00830404235072E+06
4.950714842986653093E+04  3.53749379260025E+35  1.00830455519138E+06
