# time luminosity radius
-2.013203595796039735e+01 1.164822611064440053e+36 1.210967684090809962e+04
-1.974270085847092560e+01 1.217594228557360060e+36 1.211006617600760001e+04
-1.899747423095868726e+01 1.260894890789620019e+36 1.211081140263509951e+04
-1.795515556630925857e+01 1.295769820220709987e+36 1.211185372129969983e+04
-1.670351162156475766e+01 1.331481264609830003e+36 1.211310536524450072e+04
-1.528671684951950738e+01 1.372718270488139912e+36 1.211452216001650049e+04
-1.370476251827312808e+01 1.423350621211949981e+36 1.211610411434779962e+04
-1.193904642854249687e+01 1.488787642814839997e+36 1.211786983043749933e+04
-9.958301389215193922e+00 1.580043275209640056e+36 1.211985057547679935e+04
-7.712273674951575231e+00 1.724911250933800139e+36 1.212209660319109935e+04
-5.171496810802636901e+00 2.028324075372239918e+36 1.212463738005519917e+04
-5.026224174147500889e+00 2.073336118263669999e+36 1.212478265269189978e+04
-4.737131627203780226e+00 2.134425139046459917e+36 1.212507174523879985e+04
-4.161837458786976640e+00 2.260896263139429940e+36 1.212564703940720028e+04
-3.138401044298007037e+00 2.604669845948720015e+36 1.212667047582170017e+04
-2.462291169502350385e+00 3.015736222532350039e+36 1.212734658569649946e+04
-1.981481149405226461e+00 3.506559062269660263e+36 1.212782739571660022e+04
-1.981125588767099543e+00 3.475332303922429734e+36 1.212782775127730019e+04
-1.980984470203111414e+00 3.475501422537969836e+36 1.212782789239580052e+04
-1.980703644261666341e+00 3.475791193371629995e+36 1.212782817322180017e+04
-1.980144800640118774e+00 3.476397531487599772e+36 1.212782873206539989e+04
-1.979032701830874430e+00 3.477609565265270264e+36 1.212782984416420004e+04
-1.977583228892399347e+00 3.479197969579959889e+36 1.212783129363710032e+04
-1.976042522055649897e+00 3.480897412858419907e+36 1.212783283434400073e+04
-1.974424367572282790e+00 3.482692426571930189e+36 1.212783445249850047e+04
-1.972748686641352833e+00 3.484561953316329753e+36 1.212783612817940048e+04
-1.971042147979460424e+00 3.486477018512270116e+36 1.212783783471810057e+04
-1.969337454092965345e+00 3.488401019252059788e+36 1.212783953941189975e+04
-1.967673082112014527e+00 3.490289871559920092e+36 1.212784120378390071e+04
-1.966093036793608917e+00 3.492092166627699994e+36 1.212784278382919911e+04
-1.964642865130372229e+00 3.493753785684349806e+36 1.212784423400090054e+04
-1.963365770145173883e+00 3.495222751706510265e+36 1.212784551109590029e+04
-1.962296180408884538e+00 3.496456885018109961e+36 1.212784658068560020e+04
-1.961451448525622254e+00 3.497433848847880042e+36 1.212784742541749984e+04
-1.960826167271079612e+00 3.498158063035890053e+36 1.212784805069879985e+04
-1.960379537866174360e+00 3.498675462234590201e+36 1.212784849732819930e+04
-1.960059437431482365e+00 3.499045868595280213e+36 1.212784881742859943e+04
-1.959818600473226979e+00 3.499324009163070038e+36 1.212784905826559952e+04
-1.959618700942883152e+00 3.499554310358399969e+36 1.212784925816510076e+04
-1.959435832361123175e+00 3.499764634559499805e+36 1.212784944103370071e+04
-1.959264484787127003e+00 3.499961668194050262e+36 1.212784961238120013e+04
-1.959128437523759203e+00 3.500118459221389872e+36 1.212784974842849988e+04
-1.959008564534087782e+00 3.500256637197120209e+36 1.212784986830150046e+04
-1.958897988150056335e+00 3.500384189793459845e+36 1.212784997887790087e+04
-1.958794555395797943e+00 3.500503630347409898e+36 1.212785008231060056e+04
-1.958694071578065632e+00 3.500619762422549790e+36 1.212785018279450014e+04
-1.958596232776471879e+00 3.500732950259739925e+36 1.212785028063329992e+04
-1.958499907857913058e+00 3.500844481438490091e+36 1.212785037695820029e+04
-1.958404854021864594e+00 3.500954638885830197e+36 1.212785047201199995e+04
-1.958309009656659327e+00 3.501065779819850130e+36 1.212785056785639972e+04
-1.958213888994578156e+00 3.501176180054410222e+36 1.212785066297699996e+04
-1.958115198885934660e+00 3.501290756421080010e+36 1.212785076166719955e+04
-1.958018676539722946e+00 3.501402935549860077e+36 1.212785085818950029e+04
-1.957916314626345411e+00 3.501521899587429854e+36 1.212785096055139911e+04
-1.957814140580012463e+00 3.501640756606579872e+36 1.212785106272550001e+04
-1.957706557086567045e+00 3.501765922876670273e+36 1.212785117030890069e+04
-1.957592406028197729e+00 3.501898781667930152e+36 1.212785128446000090e+04
-1.957472847112512682e+00 3.502038008552970192e+36 1.212785140401890021e+04
-1.957343423191559850e+00 3.502188753337750288e+36 1.212785153344279934e+04
-1.957202848672750406e+00 3.502352547550789733e+36 1.212785167401740000e+04
-1.957045689616279560e+00 3.502535707538280069e+36 1.212785183117640008e+04
-1.956865486059541581e+00 3.502745773623799857e+36 1.212785201138000048e+04
-1.956652454502545879e+00 3.502994176829979782e+36 1.212785222441149926e+04
-1.956390490504418267e+00 3.503299700133380052e+36 1.212785248637549921e+04
-1.956031340019762865e+00 3.503718576906290255e+36 1.212785284552600024e+04
-1.955489037243751227e+00 3.504351203936429997e+36 1.212785338782879990e+04
-1.954440563496973482e+00 3.505574188078249919e+36 1.212785443630249938e+04
-1.952515517014035140e+00 3.507818392667689930e+36 1.212785636134900051e+04
-1.949869627600492095e+00 3.510876071377430168e+36 1.212785900723839950e+04
-1.945760625458206050e+00 3.515340833575349855e+36 1.212786311624059999e+04
-1.940951913797107409e+00 3.519707610313739852e+36 1.212786792495219925e+04
-1.935664138061838457e+00 3.522735629765549881e+36 1.212787321272800000e+04
-1.929798643323010765e+00 3.523038903693279846e+36 1.212787907822270063e+04
-1.923120946028575418e+00 3.518679099228139838e+36 1.212788575592000052e+04
-1.915321181077160873e+00 3.507171947206760169e+36 1.212789355568499923e+04
-1.905976633477621363e+00 3.486066582671029898e+36 1.212790290023260059e+04
-1.894482243595120963e+00 3.454331118208420086e+36 1.212791439462239941e+04
-1.879927545924147125e+00 3.414649366974440143e+36 1.212792894932009949e+04
-1.860864057387516368e+00 3.376125255434430230e+36 1.212794801280859974e+04
-1.834818174720567185e+00 3.356054986993170147e+36 1.212797405869129943e+04
-1.797142635832642554e+00 3.379544005437889789e+36 1.212801173423020009e+04
-1.737802944806389860e+00 3.479231297895010100e+36 1.212807107392120088e+04
-1.629576642377287499e+00 3.713817087698199720e+36 1.212817930022369910e+04
-1.414206300543810357e+00 4.261520227777639754e+36 1.212839467056549984e+04
-1.192416372639854671e+00 5.073573358099320279e+36 1.212861646049340015e+04
-1.025939523071428994e+00 6.012498621531049561e+36 1.212878293734299950e+04
-9.141311475614202209e-01 6.935290285894149911e+36 1.212889474571850042e+04
-8.261816639860626310e-01 7.965838650304440319e+36 1.212898269520209942e+04
-7.717277773954265285e-01 8.809025841908580141e+36 1.212903714908859911e+04
-7.315061823646828998e-01 9.587864378405739674e+36 1.212907737068370079e+04
-6.992617003015766386e-01 1.034982438424190027e+37 1.212910961516570023e+04
-6.724672006475884700e-01 1.111396491963530074e+37 1.212913640966539970e+04
-6.496347956672252622e-01 1.189794042491629988e+37 1.212915924207040007e+04
-6.299521989349159412e-01 1.271006976369490023e+37 1.212917892466709964e+04
-6.128368562094692606e-01 1.356073556729200092e+37 1.212919604000979962e+04
-5.979036277276463807e-01 1.449492199618749945e+37 1.212921097323829963e+04
-5.847982186769513646e-01 1.555244124312009899e+37 1.212922407864739944e+04
-5.738554248619038844e-01 1.665143021039640109e+37 1.212923502144119993e+04
-5.665149696033040527e-01 1.758398897672790010e+37 1.212924236189640033e+04
-5.609064092896005604e-01 1.822847017544289910e+37 1.212924797045669948e+04
-5.564910138837149134e-01 1.886733932922320106e+37 1.212925238585219995e+04
-5.527261978822934907e-01 1.958597694757039884e+37 1.212925615066819955e+04
-5.493927292700391263e-01 2.008788552057679983e+37 1.212925948413680089e+04
-5.462342658556735842e-01 2.058311460961669886e+37 1.212926264260020071e+04
-5.428371132165921154e-01 2.115385868214089973e+37 1.212926603975279977e+04
-5.385611861584038706e-01 2.209640554565049827e+37 1.212927031567989980e+04
-5.349253821332240477e-01 2.448783829963049881e+37 1.212927395148389951e+04
-5.313348264062369708e-01 2.930154841452970105e+37 1.212927754203959921e+04
-5.269833081947581377e-01 3.194081576784460041e+37 1.212928189355779978e+04
-5.212172640131029766e-01 3.565967451218569976e+37 1.212928765960199962e+04
-5.159044835490931291e-01 4.563006268125949957e+37 1.212929297238250001e+04
-5.108268968087941175e-01 4.872509328331699978e+37 1.212929804996920029e+04
-5.058215723402099684e-01 6.958309502215959888e+37 1.212930305529369980e+04
-5.007707648546784185e-01 6.903027525074159553e+37 1.212930810610119988e+04
-4.960174406951409765e-01 7.089205794376589891e+37 1.212931285942529939e+04
-4.917944259923388017e-01 7.346988035122039771e+37 1.212931708244000038e+04
-4.876192696174257435e-01 7.716829561032240256e+37 1.212932125759640076e+04
-4.829377421956451144e-01 8.190981410754910163e+37 1.212932593912380071e+04
-4.776903965193923796e-01 8.768242800551690090e+37 1.212933118646950061e+04
-4.724516552723798668e-01 9.364301563894519604e+37 1.212933642521080037e+04
-4.670093564509443240e-01 1.003795817286260039e+38 1.212934186750959998e+04
-4.614913967434404185e-01 1.075228204191839994e+38 1.212934738546930021e+04
-4.563674572927993722e-01 1.141321154576770015e+38 1.212935250940869992e+04
-4.515518330972554395e-01 1.204164121483289995e+38 1.212935732503289910e+04
-4.469436854560626671e-01 1.265144192889499920e+38 1.212936193318060032e+04
-4.428149403865972999e-01 1.317615910777719945e+38 1.212936606192560066e+04
-4.390757857709104428e-01 1.363880956629059920e+38 1.212936980108030002e+04
