# time luminosity radius
-2.045023867360214354e+01 1.265407641605269999e+36 1.008117515427549952e+06
-1.965874321640148992e+01 1.308812755290649984e+36 1.008105563902099966e+06
-1.857858556933933869e+01 1.345725912936550087e+36 1.008092889852160006e+06
-1.729976346089824801e+01 1.384919817292230040e+36 1.008080441760380054e+06
-1.585827492990574683e+01 1.430781189072469879e+36 1.008068613609779975e+06
-1.428668938489136053e+01 1.486463883640409893e+36 1.008057775874670013e+06
-1.300403622625526623e+01 1.540372010575870050e+36 1.008050271829689969e+06
-1.194554605936718872e+01 1.590713898992219976e+36 1.008044894086139975e+06
-1.105472424051913549e+01 1.637910019494179931e+36 1.008040900248090038e+06
-1.026052036856344785e+01 1.682222537676929925e+36 1.008037666234469973e+06
-9.749032095263828523e+00 1.712537290145289870e+36 1.008035702514800010e+06
-9.438260550039558439e+00 1.731797917260489930e+36 1.008034569887620048e+06
-9.064650601994799217e+00 1.754048858835819913e+36 1.008033275907919975e+06
-8.630514385436981684e+00 1.781956250490969888e+36 1.008031875299640000e+06
-8.132786135771311820e+00 1.817144344809300053e+36 1.008030420662060031e+06
-7.569790443856618367e+00 1.862106581549429877e+36 1.008028996989649953e+06
-6.940947216873610159e+00 1.920011042756459969e+36 1.008027725622000056e+06
-6.247053688613959821e+00 1.995228033005359985e+36 1.008026763728299993e+06
-5.490720125668303808e+00 2.096167877501180067e+36 1.008026366050389945e+06
-4.678885160858044401e+00 2.236445152097349868e+36 1.008026927322790027e+06
-3.825051462867122609e+00 2.444508338272150116e+36 1.008029182748220046e+06
-2.954582492438930785e+00 2.785228501843879808e+36 1.008034614764319966e+06
-2.948244824794528540e+00 2.791644511263189806e+36 1.008219187781860004e+06
-2.947170671370258788e+00 2.792204170567979728e+36 1.008229827436499996e+06
-2.946360167374223238e+00 2.792555523264970098e+36 1.008245630087850033e+06
-2.945823822741658660e+00 2.792807701865739887e+36 1.008265784942539991e+06
-2.945467511315655429e+00 2.792975177832930229e+36 1.008288513936750009e+06
-2.945210629462962970e+00 2.793095637753209891e+36 1.008312322617199970e+06
-2.945001528511056677e+00 2.793193390247489952e+36 1.008336986848930013e+06
-2.944808925542020006e+00 2.793283230944859725e+36 1.008362497314829961e+06
-2.944638046279578703e+00 2.793363016044990205e+36 1.008385837726779981e+06
-2.944502873197052395e+00 2.793426307993159731e+36 1.008402879536479944e+06
-2.944380690991238225e+00 2.793483444412909847e+36 1.008417257392029976e+06
-2.944270759482606081e+00 2.793534908386809924e+36 1.008428723036000039e+06
-2.944165900022198912e+00 2.793584010464260181e+36 1.008438244952230016e+06
-2.944063821691088378e+00 2.793631843870200098e+36 1.008446305225339951e+06
-2.943964383150159847e+00 2.793678483805610001e+36 1.008453045703970012e+06
-2.943866382272972260e+00 2.793724481279160227e+36 1.008458696406060015e+06
-2.943769144188991049e+00 2.793770154603099875e+36 1.008463421585479984e+06
-2.943672139252157649e+00 2.793815749918150123e+36 1.008467328733350034e+06
-2.943574330820410978e+00 2.793861748391960142e+36 1.008470574753660010e+06
-2.943475832362310030e+00 2.793908103723839826e+36 1.008473164028179948e+06
-2.943374174355994910e+00 2.793955960020150258e+36 1.008475300853910041e+06
-2.943271296509919921e+00 2.794004433742909914e+36 1.008476907282599946e+06
-2.943163197978719836e+00 2.794055371380119729e+36 1.008478162947659963e+06
-2.943052367412747117e+00 2.794107639863740129e+36 1.008479058083690004e+06
-2.942937753869045991e+00 2.794161716527319720e+36 1.008479605829410022e+06
-2.942816427101206500e+00 2.794218974804620165e+36 1.008479835257360013e+06
-2.942685995822102996e+00 2.794280550484790066e+36 1.008479747590049985e+06
-2.942542341119406046e+00 2.794348386695499765e+36 1.008479315044980031e+06
-2.942377059909631498e+00 2.794426446650069808e+36 1.008478521185389953e+06
-2.942186171851062682e+00 2.794516638496260254e+36 1.008477323507150053e+06
-2.941958664319827221e+00 2.794624196530969910e+36 1.008475619863379980e+06
-2.941672211007244186e+00 2.794759659927079756e+36 1.008473191529719974e+06
-2.941274447606701870e+00 2.794947789658090277e+36 1.008469542507739970e+06
-2.940637643623631448e+00 2.795249122769100150e+36 1.008463488176450017e+06
-2.939370403699285816e+00 2.795849516411300256e+36 1.008451761922699981e+06
-2.937449202207062626e+00 2.796762929195840051e+36 1.008435493745579966e+06
-2.934816355984366965e+00 2.798002693779589740e+36 1.008416037421370042e+06
-2.930738368591846665e+00 2.799765829884950272e+36 1.008391487904420006e+06
-2.925944314658408985e+00 2.801315993579609711e+36 1.008368479546030052e+06
-2.920739579305518419e+00 2.801885116559050052e+36 1.008348641082230024e+06
-2.914971121259441134e+00 2.800489150462240118e+36 1.008331269808450015e+06
-2.908413742497941712e+00 2.795585775887940271e+36 1.008315779706189991e+06
-2.900779431041883072e+00 2.785003116528809904e+36 1.008301764803249971e+06
-2.891682399258570513e+00 2.766181208860970293e+36 1.008288939551820047e+06
-2.880582468671491370e+00 2.737002778443930193e+36 1.008277100735450047e+06
-2.866690708488022210e+00 2.697431916329580093e+36 1.008266106170649990e+06
-2.848798959570558509e+00 2.651737436498849992e+36 1.008255861912279972e+06
-2.824950209687813185e+00 2.610274211724540076e+36 1.008246318678610027e+06
-2.791734164649824379e+00 2.589181654575229855e+36 1.008237476245590020e+06
-2.742590319507144159e+00 2.607091692274400040e+36 1.008229403155780048e+06
-2.662955859712383244e+00 2.681223592823300097e+36 1.008222296744829975e+06
-2.512158819579781266e+00 2.834602323621250081e+36 1.008216714694450027e+06
-2.212072709717176622e+00 3.122736216827460221e+36 1.008215043681130046e+06
-1.796226209611631930e+00 3.641737227898060131e+36 1.008221125019239960e+06
-1.484677322874631500e+00 4.247792216114069881e+36 1.008231150019090041e+06
-1.237631107731431257e+00 5.007803427382200034e+36 1.008244446909900056e+06
-1.078373455358814681e+00 5.736971011769030192e+36 1.008256590084859985e+06
