# time luminosity u_luminosity radius u_radius
-8.244911913498071954e+00 7.518169807801393431e+36 6.043181278953891686e+36 1.008628832074863254e+06 1.463108590426570288e+02
-8.241164057297282852e+00 7.230477850261745522e+36 5.412965270966152980e+36 1.008631067196228658e+06 1.459994242867431353e+02
-8.237186752143315971e+00 6.972303696710253003e+36 4.850528894858122157e+36 1.008633350042717531e+06 1.457634754452832340e+02
-8.232990688265999779e+00 6.732062124490582914e+36 4.324681065507799709e+36 1.008635680381046725e+06 1.455908119572018222e+02
-8.228542821176233701e+00 6.519821055331659130e+36 3.864129093969916333e+36 1.008638069622942479e+06 1.454840402528779748e+02
-8.223813579999841750e+00 6.331208439632213677e+36 3.457710120014687155e+36 1.008640551477323519e+06 1.454248707838315227e+02
-8.218823976334533654e+00 6.163663132426253043e+36 3.115036417453194631e+36 1.008643113008020446e+06 1.454133144713440231e+02
-8.213525403160019778e+00 6.017455422764300154e+36 2.822028633834271221e+36 1.008645769386188360e+06 1.454567409667478728e+02
-8.207901673391461372e+00 5.890536134624819575e+36 2.573035726941345166e+36 1.008648530200544745e+06 1.455578335492018880e+02
-8.201946573521126993e+00 5.779809453656718853e+36 2.366452770195145087e+36 1.008651401455992716e+06 1.457113173958230732e+02
-8.195594398275716230e+00 5.679094649115380048e+36 2.192148379975460888e+36 1.008654420445895521e+06 1.459181154378480301e+02
-8.188868358454783447e+00 5.595966046906452786e+36 2.052650653257714712e+36 1.008657593824392185e+06 1.461750445324321106e+02
-8.181700129702221602e+00 5.531696779352783114e+36 1.939081920229805193e+36 1.008660966889637872e+06 1.464527397944243035e+02
-8.174069258879171684e+00 5.490856760116882755e+36 1.856112866269949377e+36 1.008664541187621420e+06 1.467777976768942381e+02
-8.165935681754490361e+00 5.464885894100155545e+36 1.798943080502654774e+36 1.008668340849767672e+06 1.471337658198671079e+02
-8.157242334928014316e+00 5.443425764054909876e+36 1.753654005164505356e+36 1.008672394112735288e+06 1.474738419139444829e+02
-8.147961441398365423e+00 5.429030443991561425e+36 1.721288085807894325e+36 1.008676720523716649e+06 1.478338832332810853e+02
-8.138016307435464114e+00 5.425338787198718619e+36 1.702223891956592200e+36 1.008681418250881601e+06 1.480693703332859741e+02
-8.127362928658840246e+00 5.445749312027604168e+36 1.696335670130806333e+36 1.008686512265741709e+06 1.481951710073136042e+02
-8.115930541927809827e+00 5.480281009538725394e+36 1.700501680153001293e+36 1.008692294250568608e+06 1.475775225975409626e+02
-8.103616085558314808e+00 5.519009095645114399e+36 1.708783153469420316e+36 1.008700021780252689e+06 1.433909211618598931e+02
-8.090387997726793401e+00 5.556191445021302851e+36 1.717252526243251728e+36 1.008710288912027841e+06 1.346932352886014428e+02
-8.076102721359347925e+00 6.719896499523525667e+36 2.459524162878384672e+36 1.008720443766551092e+06 1.280136578813288395e+02
-8.060657134614302777e+00 7.296023321539364862e+36 4.059966962002260256e+36 1.008730174752295250e+06 1.237841882400102520e+02
-8.043969338192255236e+00 6.956729595748447675e+36 2.719844408305515588e+36 1.008739736191317206e+06 1.212785127096551747e+02
-8.026242959909723140e+00 6.720315668342836547e+36 1.626386513638067030e+36 1.008749363139135530e+06 1.197053401174362222e+02
-8.006629694558796473e+00 6.615181617595566884e+36 1.092642786318865226e+36 1.008759651930360589e+06 1.186661376348684342e+02
-7.988309674503398128e+00 6.621417760076913771e+36 9.378395382690860223e+35 1.008769115326393512e+06 1.180133578083667913e+02
-7.969721212692093104e+00 6.644012705883332442e+36 9.638267875698393833e+35 1.008778687570655253e+06 1.175038352280087253e+02
-7.950327612910768948e+00 6.704644718985046251e+36 1.020845724460332399e+36 1.008788647247577086e+06 1.170463373432807543e+02
-7.929816463714814745e+00 6.860090946680134918e+36 1.042681345824888297e+36 1.008799188997592311e+06 1.166302530490962255e+02
-7.907870418886886910e+00 7.063931090310155230e+36 1.042801564332854350e+36 1.008810517920448212e+06 1.161320142448116286e+02
-7.883860006040777080e+00 7.237035797764789122e+36 1.098124366082817911e+36 1.008823009083431214e+06 1.155417926442026442e+02
-7.857733666038257070e+00 7.481106518799880963e+36 1.114504415111553240e+36 1.008836669802275370e+06 1.148793463696747779e+02
-7.829713786486536264e+00 7.727622661581841558e+36 1.154696097022560553e+36 1.008851407933030510e+06 1.141225212907152127e+02
-7.800173170078778639e+00 7.977967963762746105e+36 1.211669531857980699e+36 1.008867024955861270e+06 1.133178722992824561e+02
-7.770979064822313376e+00 8.295046528310378528e+36 1.215200074985521146e+36 1.008882529650383745e+06 1.124908194579327017e+02
-7.742949856372433715e+00 8.532987307991860716e+36 1.278004554873540248e+36 1.008897464035336976e+06 1.116863350555782546e+02
-7.716155199377681129e+00 8.864081802205515616e+36 1.222534182479742601e+36 1.008911782566368580e+06 1.109180075120246300e+02
-7.690051463214331307e+00 9.115507644954493506e+36 1.248720306928720333e+36 1.008925751753113116e+06 1.101457627498407703e+02
-7.664448198818718083e+00 9.409621081584605904e+36 1.232192355342254846e+36 1.008939483409351320e+06 1.093745864232026719e+02
-7.639068318647332489e+00 9.666146840292378357e+36 1.259822889246540710e+36 1.008953115937177092e+06 1.086048304830022460e+02
-7.614110272697871551e+00 9.938680957107895193e+36 1.273748076882685364e+36 1.008966505229798844e+06 1.078350785024383640e+02
-7.589213260333053768e+00 1.024175528882601795e+37 1.265454375100573152e+36 1.008979859739694977e+06 1.070584556514119328e+02
-7.564007598411990330e+00 1.053329989372378601e+37 1.265683614943862954e+36 1.008993368749581976e+06 1.062878628947249524e+02
-7.538301055639749393e+00 1.083139096953145744e+37 1.278525513000536983e+36 1.009007115105955163e+06 1.055003331253376047e+02
-7.510118477963260375e+00 1.116661244675179875e+37 1.290532002178615549e+36 1.009022152583007934e+06 1.046483974387847553e+02
-7.479073410824639723e+00 1.154120556505369503e+37 1.304997497685082601e+36 1.009038680381539511e+06 1.037395897195009411e+02
-7.444634864135878161e+00 1.196452808271053056e+37 1.323875981040992953e+36 1.009056941996851820e+06 1.027524521537004034e+02
-7.406199673772789538e+00 1.244693300686984814e+37 1.345704922889539953e+36 1.009077236093628337e+06 1.017132347610044008e+02
-7.359976355772232637e+00 1.304124247511588899e+37 1.376006455055053002e+36 1.009101485889636213e+06 1.005390013487810705e+02
-7.301408907456789166e+00 1.381515129063263031e+37 1.419842581688871484e+36 1.009131965683645336e+06 9.923995937363950759e+01
-7.241501658121705987e+00 1.463148529080247728e+37 1.471693210154027713e+36 1.009162827571108239e+06 9.812817403743537170e+01
-7.180179250732180662e+00 1.549601405459065144e+37 1.530382808482423037e+36 1.009194045659701223e+06 9.719713798007691707e+01
-7.117613575435825624e+00 1.640491152664654193e+37 1.594725215545757380e+36 1.009225522838591482e+06 9.648106879669279579e+01
-7.053958448203047737e+00 1.735658679808854247e+37 1.663002393292135633e+36 1.009257142794974730e+06 9.599433659372222394e+01
-6.989340772663126700e+00 1.834903931064433682e+37 1.733452468747743055e+36 1.009288803444355959e+06 9.574314411695493732e+01
-6.923856456764042377e+00 1.937949992973499365e+37 1.804905383848680976e+36 1.009320403884543572e+06 9.571079024126400725e+01
-6.857570658146869391e+00 2.044305318539722475e+37 1.876937309875021551e+36 1.009351891473132069e+06 9.590798856463466393e+01
-6.790520041962736286e+00 2.153470905440373170e+37 1.949701042769103306e+36 1.009383223627617699e+06 9.633810771532952799e+01
-6.722764319827547297e+00 2.264921057508943636e+37 2.023413938178423536e+36 1.009414342881665449e+06 9.700361015659926522e+01
-6.654331233905395493e+00 2.378320756799275985e+37 2.096836367221904889e+36 1.009445190869637881e+06 9.787867745427296029e+01
-6.585198794244206510e+00 2.493275829084145780e+37 2.169854962826369725e+36 1.009475773749579559e+06 9.896998660671138737e+01
-6.515382832716568373e+00 2.609410858130360700e+37 2.241881563222848294e+36 1.009506048673214391e+06 1.002638845909519603e+02
-6.444887897654552944e+00 2.726431580686354488e+37 2.312327770808298929e+36 1.009536002291882411e+06 1.017357959123716995e+02
-6.373664724145783111e+00 2.844249078370950422e+37 2.380904381141342379e+36 1.009565663256838685e+06 1.033737315047449101e+02
-6.301753646344877779e+00 2.962623474857066505e+37 2.447592251033773201e+36 1.009595025817785296e+06 1.051736693816904022e+02
-6.229081175712053664e+00 3.081563985883769446e+37 2.512103201958709705e+36 1.009624120568584069e+06 1.071144308643770557e+02
-6.155695882131112739e+00 3.200965065227368893e+37 2.573835136850153542e+36 1.009652940288366633e+06 1.091741083694823686e+02
-6.081558590434724465e+00 3.320859926133594653e+37 2.632999283248059582e+36 1.009681521507307654e+06 1.113475776949879616e+02
-6.006685041153104976e+00 3.441229905882915400e+37 2.689467132590120011e+36 1.009709869512103731e+06 1.136136685851687247e+02
-5.931053274689475074e+00 3.562235423295423624e+37 2.743332598259936505e+36 1.009738032394875074e+06 1.159600612410673506e+02
-5.854620783924474381e+00 3.684004346135976273e+37 2.794907750514022817e+36 1.009766053531753365e+06 1.183718937016444102e+02
-5.777415345975896344e+00 3.806557853860983576e+37 2.845264974671299477e+36 1.009793959820163553e+06 1.208505394012104404e+02
-5.699431919711059891e+00 3.930056399628715416e+37 2.894493711010284666e+36 1.009821792836319190e+06 1.233842618825120354e+02
-5.620652636411250569e+00 4.054739436828670593e+37 2.942707636587676265e+36 1.009849591474870918e+06 1.259591676317622273e+02
