# time luminosity u_luminosity radius u_radius
-1.241717202763538808e+01 7.155514548067437333e+34 3.891802684042578906e+33 1.008254402572758612e+06 6.022272256750213160e+01
-1.241717164649162441e+01 7.155551707137598243e+34 3.891763715256794224e+33 1.008254405658568721e+06 6.022298369689108455e+01
-1.241717157466337085e+01 7.155559080958807873e+34 3.891755991873865163e+33 1.008254406250714906e+06 6.022303382416267681e+01
-1.241717143182177097e+01 7.155575518458156490e+34 3.891738790474526748e+33 1.008254407475690474e+06 6.022313748219126239e+01
-1.241717114753555506e+01 7.155619216428615624e+34 3.891693158340415906e+33 1.008254410126734059e+06 6.022336165104174910e+01
-1.241717062680982053e+01 7.155832432674730544e+34 3.891472172205563411e+33 1.008254416011085617e+06 6.022385857370836959e+01
-1.241717040888033807e+01 7.155955347067077218e+34 3.891345859879134199e+33 1.008254418682768359e+06 6.022408432143883061e+01
-1.241717026545666158e+01 7.156054612112218454e+34 3.891244424461540673e+33 1.008254420541341067e+06 6.022424139356528627e+01
-1.241717016405891627e+01 7.156135452165443096e+34 3.891162193831702291e+33 1.008254421908120974e+06 6.022435692125013418e+01
-1.241717008082196116e+01 7.156210058451883719e+34 3.891086603877168954e+33 1.008254423069093376e+06 6.022445506262398851e+01
-1.241717000945936888e+01 7.156280800156280208e+34 3.891015194675214592e+33 1.008254424094827031e+06 6.022454177965902034e+01
-1.241717000864446163e+01 7.156281604252265370e+34 3.891014384461651183e+33 1.008254424106480670e+06 6.022454276511394511e+01
-1.241717000852804631e+01 7.156281707585877719e+34 3.891014280340625843e+33 1.008254424107968807e+06 6.022454289113710502e+01
-1.241717000841163099e+01 7.156281861197898823e+34 3.891014125576731356e+33 1.008254424110180233e+06 6.022454307759751657e+01
-1.241717000829521567e+01 7.156282011442301697e+34 3.891013974206077972e+33 1.008254424112358247e+06 6.022454326131955327e+01
-1.241717000794596970e+01 7.156282310740580408e+34 3.891013672631093691e+33 1.008254424116696115e+06 6.022454362873592260e+01
-1.241717000736389309e+01 7.156282840232138873e+34 3.891013139134164747e+33 1.008254424124373472e+06 6.022454427858194492e+01
-1.241717000666540116e+01 7.156283577493068878e+34 3.891012396354961696e+33 1.008254424135025241e+06 6.022454517872792223e+01
-1.241717000573407859e+01 7.156284514454646506e+34 3.891011452406888890e+33 1.008254424148563878e+06 6.022454632339256619e+01
-1.241717000433709472e+01 7.156285851462883334e+34 3.891010105485726320e+33 1.008254424167841207e+06 6.022454795421720775e+01
-1.241717000212520361e+01 7.156288092531121954e+34 3.891007848047058295e+33 1.008254424200118985e+06 6.022455068321379912e+01
-1.241716999805066735e+01 7.156292151766694145e+34 3.891003759792425086e+33 1.008254424258356565e+06 6.022455560832842991e+01
-1.241716999083291739e+01 7.156299493489610778e+34 3.890996367771553990e+33 1.008254424362987163e+06 6.022456445560950300e+01
-1.241716998245101422e+01 7.156308139460392694e+34 3.890987666138343256e+33 1.008254424485222087e+06 6.022457479125586133e+01
-1.241716996929608285e+01 7.156321891693400878e+34 3.890973833299593848e+33 1.008254424677293398e+06 6.022459103281548920e+01
-1.241716994310263544e+01 7.156350262682645886e+34 3.890945326869936432e+33 1.008254425063724746e+06 6.022462370942086096e+01
-1.241716989106498659e+01 7.156410997042348417e+34 3.890884442199042976e+33 1.008254425850033178e+06 6.022469019798343481e+01
-1.241716978733893484e+01 7.156551859073653784e+34 3.890743962971867141e+33 1.008254427489412366e+06 6.022482882210430688e+01
-1.241716958105098456e+01 7.156945616781989041e+34 3.890356685266601923e+33 1.008254431110175676e+06 6.022513499896683697e+01
-1.241716917057055980e+01 7.158321354499767819e+34 3.889065975212829102e+33 1.008254440761563019e+06 6.022595138234242285e+01
-1.241716835356783122e+01 7.159129731740114769e+34 3.888352580632163068e+33 1.008254486641908414e+06 6.022985920084749267e+01
-1.241716672782786191e+01 7.154546705992863341e+34 3.892837821664611646e+33 1.008254626318712137e+06 6.024217300382565554e+01
-1.241716618556529284e+01 7.152929978452559104e+34 3.894676210640457637e+33 1.008254672806219780e+06 6.024641435132707556e+01
-1.241716510639525950e+01 7.152229853097309321e+34 3.895513447825275915e+33 1.008254712965011713e+06 6.025014384659201738e+01
-1.241716295888181776e+01 7.154334191429575948e+34 3.893070728919646915e+33 1.008254644758959883e+06 6.024389398878846436e+01
-1.241715868527535349e+01 7.155638771208999799e+34 3.891668952022964443e+33 1.008254582120314823e+06 6.023832053293956790e+01
-1.241715610085520893e+01 7.155619835297410603e+34 3.891687858182180126e+33 1.008254584323494812e+06 6.023855071901278535e+01
-1.241715442470740527e+01 7.155478443785944092e+34 3.891835061377869405e+33 1.008254593851753161e+06 6.023942172745707779e+01
-1.241715240292251110e+01 7.155340463582685461e+34 3.891979580536498899e+33 1.008254604134836700e+06 6.024036790950586351e+01
-1.241715145402122289e+01 7.155298962371856996e+34 3.892023134126550741e+33 1.008254607853343827e+06 6.024071380882612914e+01
-1.241715039662085474e+01 7.155283251540619728e+34 3.892039429710536011e+33 1.008254610317869694e+06 6.024094900079446546e+01
-1.241714829253032804e+01 7.155310328504098504e+34 3.892010142055724980e+33 1.008254611595760914e+06 6.024109168666259251e+01
-1.241714410530403256e+01 7.155351641662507250e+34 3.891965225964970444e+33 1.008254613941453863e+06 6.024135804650029513e+01
-1.241713577264454216e+01 7.155355712770284023e+34 3.891958360929668898e+33 1.008254621213009930e+06 6.024212314675921931e+01
-1.241712736641056836e+01 7.155354201465233560e+34 3.891957361503608774e+33 1.008254628291517380e+06 6.024287345119527970e+01
-1.241712447744794190e+01 7.155355026292037725e+34 3.891955600166255408e+33 1.008254630747914664e+06 6.024313381892160635e+01
-1.241711872839368880e+01 7.155354429290912450e+34 3.891954456200530909e+33 1.008254635498007643e+06 6.024364000386292872e+01
-1.241711510147433728e+01 7.155354681171034008e+34 3.891953071538247114e+33 1.008254638452733518e+06 6.024395590141934065e+01
-1.241711256490088999e+01 7.155354944377743275e+34 3.891952011319288605e+33 1.008254640516367625e+06 6.024417673898789616e+01
-1.241710751724895090e+01 7.155354636022723811e+34 3.891950779303528401e+33 1.008254644478499773e+06 6.024460347135591576e+01
-1.241710096772294492e+01 7.155354841325391200e+34 3.891948542105394091e+33 1.008254649363407516e+06 6.024513459316936093e+01
-1.241709368396550417e+01 7.155355222758500720e+34 3.891945892590566137e+33 1.008254654605114018e+06 6.024570873102945257e+01
-1.241708564443979412e+01 7.155355530984736086e+34 3.891943087136785522e+33 1.008254660223042476e+06 6.024632811844794844e+01
-1.241707674972712994e+01 7.155355800969052137e+34 3.891940058191276474e+33 1.008254666233974043e+06 6.024699580454618086e+01
-1.241707351675722748e+01 7.155359221296776162e+34 3.891935452884527223e+33 1.008254668814016157e+06 6.024727499298815303e+01
-1.241706771205645055e+01 7.155355388878042417e+34 3.891937704702005395e+33 1.008254673178066150e+06 6.024775215860932320e+01
-1.241706019802950323e+01 7.155355549331778275e+34 3.891935217284123090e+33 1.008254678075903095e+06 6.024830162732919092e+01
-1.241705155151430517e+01 7.155356941051283448e+34 3.891931081538097078e+33 1.008254683889819775e+06 6.024895122461057895e+01
-1.241704316809773445e+01 7.155358015351485531e+34 3.891927361844029777e+33 1.008254690503841382e+06 6.024967227864646446e+01
-1.241703601437620819e+01 7.155359083928077980e+34 3.891924027580338128e+33 1.008254697473196196e+06 6.025041134151418021e+01
-1.241702989593613893e+01 7.155360243155669379e+34 3.891920917113304780e+33 1.008254704928405234e+06 6.025118335525762348e+01
-1.241702422837261111e+01 7.155363503952245626e+34 3.891915729142348814e+33 1.008254714472214342e+06 6.025214564090455127e+01
-1.241702019027434289e+01 7.155382670813824920e+34 3.891894277120437918e+33 1.008254726588819642e+06 6.025332988048434402e+01
-1.241701781423762441e+01 7.155461396970758664e+34 3.891810745201320720e+33 1.008254740772773162e+06 6.025469123559997797e+01
-1.241701693041250110e+01 7.155529242806025134e+34 3.891739370602068075e+33 1.008254747517738841e+06 6.025533767870421542e+01
-1.241701634146738797e+01 7.155611996823180730e+34 3.891652781666377665e+33 1.008254752898304607e+06 6.025585289795019861e+01
-1.241701575147453696e+01 7.155815262365156894e+34 3.891441846606091496e+33 1.008254759628923493e+06 6.025649679883727572e+01
-1.241701546451076865e+01 7.155958333933259727e+34 3.891294682625048207e+33 1.008254763289380469e+06 6.025684716473354996e+01
-1.241701526811812073e+01 7.156084089535904789e+34 3.891166211260644432e+33 1.008254766004103585e+06 6.025710707678349820e+01
-1.241701515112072229e+01 7.156170700031726550e+34 3.891078206186177427e+33 1.008254767701955396e+06 6.025726967848024884e+01
-1.241701506136450917e+01 7.156244897860601566e+34 3.891003121917008442e+33 1.008254769053889555e+06 6.025739917506123788e+01
-1.241701498464681208e+01 7.156314765720512180e+34 3.890932679106667047e+33 1.008254770249460242e+06 6.025751370932006523e+01
-1.241701491642743349e+01 7.156382475710323127e+34 3.890864652002265551e+33 1.008254771344941459e+06 6.025761866916710829e+01
-1.241701491561252624e+01 7.156383242064279138e+34 3.890863883387544839e+33 1.008254771357334801e+06 6.025761985740087567e+01
-1.241701491549611092e+01 7.156383352870785570e+34 3.890863772257079569e+33 1.008254771359126433e+06 6.025762002910521886e+01
-1.241701491537969559e+01 7.156383522122428536e+34 3.890863602530983694e+33 1.008254771361887804e+06 6.025762029301936451e+01
-1.241701491526328027e+01 7.156383690623623826e+34 3.890863433558723816e+33 1.008254771364609129e+06 6.025762055313261101e+01
-1.241701491491403431e+01 7.156384025575151517e+34 3.890863097638354334e+33 1.008254771370023605e+06 6.025762107213954266e+01
-1.241701491433195770e+01 7.156384625568590479e+34 3.890862495937370601e+33 1.008254771379707730e+06 6.025762199989996759e+01
-1.241701491351705045e+01 7.156385478471448883e+34 3.890861640642791063e+33 1.008254771393484436e+06 6.025762331958225815e+01
-1.241701491235289723e+01 7.156386594987920368e+34 3.890860521021218001e+33 1.008254771411492373e+06 6.025762504585624413e+01
-1.241701491072308272e+01 7.156388209228784678e+34 3.890858902420381105e+33 1.008254771437519346e+06 6.025762754019992684e+01
-1.241701490804553032e+01 7.156390911184547490e+34 3.890856193480725835e+33 1.008254771480942960e+06 6.025763170128461610e+01
-1.241701490327250212e+01 7.156395735470328074e+34 3.890851357656121412e+33 1.008254771558202803e+06 6.025763910500828047e+01
-1.241701489489059895e+01 7.156404267495137426e+34 3.890842808156559443e+33 1.008254771693934337e+06 6.025765211247124142e+01
-1.241701488057151437e+01 7.156419162156994614e+34 3.890827892008154621e+33 1.008254771928250324e+06 6.025767456686413226e+01
-1.241701487184036523e+01 7.156428365450333461e+34 3.890818681145628533e+33 1.008254772072033025e+06 6.025768834574016353e+01
-1.241701485926751047e+01 7.156441753434857348e+34 3.890805289923911815e+33 1.008254772279103869e+06 6.025770819064702977e+01
-1.241701483423821628e+01 7.156469237618518120e+34 3.890777828062569808e+33 1.008254772695830674e+06 6.025774812903130595e+01
-1.241701478441245854e+01 7.156527543244026213e+34 3.890719698720807013e+33 1.008254773544268101e+06 6.025782944446204681e+01
-1.241701476031448692e+01 7.156556649802030663e+34 3.890690745468729924e+33 1.008254773959583021e+06 6.025786925365804336e+01
-1.241701472061686218e+01 7.156607117104883011e+34 3.890640647329556438e+33 1.008254774656447000e+06 6.025793605326499147e+01
-1.241701464157085866e+01 7.156718898434231546e+34 3.890530150274213329e+33 1.008254776097223512e+06 6.025807417329476579e+01
-1.241701448429375887e+01 7.157001141195127777e+34 3.890254008002988653e+33 1.008254779209913337e+06 6.025837262703758057e+01
-1.241701433318667114e+01 7.157345511484458655e+34 3.889922614294708840e+33 1.008254782460549031e+06 6.025868447547640727e+01
-1.241701403260231018e+01 7.158479250644370212e+34 3.888874549775493613e+33 1.008254790366853471e+06 6.025944353686460886e+01
-1.241701345460023731e+01 7.160363689854128681e+34 3.887278173817919367e+33 1.008254817560535506e+06 6.026206407395815035e+01
-1.241701230441685766e+01 7.156388409994139631e+34 3.890857888029730163e+33 1.008254935190676711e+06 6.027366303437373318e+01
-1.241701001569163054e+01 7.152731592167540038e+34 3.894864211116027012e+33 1.008255048661676818e+06 6.028529992191752029e+01
-1.241700936004053801e+01 7.152572848414440520e+34 3.895053419009940583e+33 1.008255062350111431e+06 6.028673735213580187e+01
-1.241700805537402630e+01 7.154040375550490667e+34 3.893351030905279639e+33 1.008255020742400666e+06 6.028243015356596146e+01
-1.241700545907951891e+01 7.155648208208869062e+34 3.891611713977701299e+33 1.008254945452519343e+06 6.027478468667578682e+01
-1.241700029245112091e+01 7.155603549571156687e+34 3.891656621203481554e+33 1.008254948530774680e+06 6.027516247685729667e+01
-1.241699256363790482e+01 7.155369684076309240e+34 3.891899441964936235e+33 1.008254972324225120e+06 6.027767226842997417e+01
-1.241699045209679753e+01 7.155353705116407984e+34 3.891915646780918893e+33 1.008254977838646155e+06 6.027826075460554733e+01
-1.241698780271690339e+01 7.155338650480770627e+34 3.891930722793356134e+33 1.008254982628959580e+06 6.027878339790636630e+01
-1.241698649758473039e+01 7.155333985571894448e+34 3.891935247401211331e+33 1.008254984446484712e+06 6.027898580217971869e+01
-1.241698577627539635e+01 7.155333425464628100e+34 3.891935616606987277e+33 1.008254985281714820e+06 6.027908043596430332e+01
-1.241698434087447822e+01 7.155341791030133477e+34 3.891926338544486891e+33 1.008254986431208090e+06 6.027921648492839779e+01
-1.241698148439172655e+01 7.155356532895477059e+34 3.891909896296798429e+33 1.008254988612152054e+06 6.027947646097604206e+01
-1.241697579994797707e+01 7.155358405221156269e+34 3.891906167058395544e+33 1.008254993888945784e+06 6.028009009964482345e+01
-1.241696651792153716e+01 7.155356872858230643e+34 3.891904920514896856e+33 1.008255002027814859e+06 6.028104499793986548e+01
-1.241696136549580842e+01 7.155357535406321977e+34 3.891902631893936812e+33 1.008255006537052337e+06 6.028157507505032697e+01
-1.241695527022238821e+01 7.155357317958312756e+34 3.891900981011388291e+33 1.008255011716831359e+06 6.028218706877154887e+01
-1.241694893443491310e+01 7.155357409887791897e+34 3.891898929474672334e+33 1.008255016879525618e+06 6.028280127798263521e+01
-1.241694229072891176e+01 7.155357879513282346e+34 3.891896384381217301e+33 1.008255022218612954e+06 6.028343854428189275e+01
-1.241694040084257722e+01 7.155358739066671603e+34 3.891894894328255664e+33 1.008255023762428202e+06 6.028362257325306217e+01
-1.241693663992919028e+01 7.155357858455404416e+34 3.891894663393941609e+33 1.008255026807275601e+06 6.028398618710237145e+01
-1.241692973417229950e+01 7.155357240466081019e+34 3.891893185233519207e+33 1.008255031690884731e+06 6.028458135922316075e+01
-1.241692097252234817e+01 7.155358158534036664e+34 3.891889513528397206e+33 1.008255037391350023e+06 6.028528613868979846e+01
-1.241691194684244692e+01 7.155359064239842205e+34 3.891885773425177385e+33 1.008255043446685188e+06 6.028603223851422399e+01
-1.241690382116939873e+01 7.155359676441352997e+34 3.891882620701896852e+33 1.008255049380369019e+06 6.028675511345668525e+01
-1.241689671750646085e+01 7.155359949643971030e+34 3.891880141003290376e+33 1.008255054990920122e+06 6.028743210375333916e+01
-1.241689009324181825e+01 7.155360092508640490e+34 3.891877946743155137e+33 1.008255060573460534e+06 6.028810092717275637e+01
-1.241688345256261528e+01 7.155360611493913975e+34 3.891875350490948159e+33 1.008255066727970145e+06 6.028883081136343947e+01
-1.241687665844801813e+01 7.155362108566257299e+34 3.891871674734989758e+33 1.008255074442357756e+06 6.028972751846534095e+01
-1.241687072359491140e+01 7.155367661484711795e+34 3.891863984743075924e+33 1.008255084806597675e+06 6.029089379157643691e+01
-1.241686682694125921e+01 7.155390479521289130e+34 3.891838722406617185e+33 1.008255097585498355e+06 6.029229218969607729e+01
-1.241686463204678148e+01 7.155484146713758584e+34 3.891739556999031325e+33 1.008255111849409877e+06 6.029383145829113033e+01
-1.241686452436260879e+01 7.155489005562524699e+34 3.891734427040312118e+33 1.008255112566918600e+06 6.029390902806251518e+01
-1.241686431004200131e+01 7.155499368131116721e+34 3.891723495027958206e+33 1.008255114070122596e+06 6.029407144786325290e+01
-1.241686388361267745e+01 7.155523895025589767e+34 3.891697667122174103e+33 1.008255117411836516e+06 6.029443213438099036e+01
-1.241686303494498134e+01 7.155683335655006428e+34 3.891531112388057584e+33 1.008255126354418346e+06 6.029539536351408202e+01
-1.241686256718821824e+01 7.155853504063338470e+34 3.891354919585800214e+33 1.008255132217159844e+06 6.029602713360998223e+01
-1.241686231980565935e+01 7.155978050687319529e+34 3.891226931095607574e+33 1.008255135623584501e+06 6.029639441381490172e+01
-1.241686215321533382e+01 7.156082383809105921e+34 3.891120337649091910e+33 1.008255138073070906e+06 6.029665860672259470e+01
-1.241686204634606838e+01 7.156159169593973100e+34 3.891042248716594630e+33 1.008255139711605967e+06 6.029683538430101919e+01
-1.241686195926740766e+01 7.156229326672408595e+34 3.890971167809151115e+33 1.008255141095803119e+06 6.029698474941705655e+01
-1.241686188452877104e+01 7.156295730101601099e+34 3.890904124198021387e+33 1.008255142320265644e+06 6.029711690086504206e+01
-1.241686181304976344e+01 7.156365641621545976e+34 3.890833784573861812e+33 1.008255143527627573e+06 6.029724722634287559e+01
-1.241686181235127151e+01 7.156366343316778016e+34 3.890833079854557018e+33 1.008255143539782963e+06 6.029724853842621712e+01
-1.241686181223485619e+01 7.156366474812495898e+34 3.890832947799458800e+33 1.008255143542047939e+06 6.029724878267223431e+01
-1.241686181211844087e+01 7.156366633358750796e+34 3.890832788587388505e+33 1.008255143544769264e+06 6.029724907592436267e+01
-1.241686181200202554e+01 7.156366785025427153e+34 3.890832636283415763e+33 1.008255143547397456e+06 6.029724935916829054e+01
-1.241686181165277958e+01 7.156367088498951141e+34 3.890832331501971157e+33 1.008255143552635214e+06 6.029724992514569237e+01
-1.241686181107070297e+01 7.156367644034445614e+34 3.890831773602265871e+33 1.008255143562199082e+06 6.029725095792046119e+01
-1.241686181025579572e+01 7.156368451083645667e+34 3.890830963156172030e+33 1.008255143576099188e+06 6.029725245852874593e+01
-1.241686180920805782e+01 7.156369516955363439e+34 3.890829892858102216e+33 1.008255143594439141e+06 6.029725443805002527e+01
-1.241686180769465864e+01 7.156371060404535990e+34 3.890828343103451846e+33 1.008255143620961346e+06 6.029725730081123203e+01
-1.241686180513352156e+01 7.156373648676785590e+34 3.890825744523468681e+33 1.008255143665340147e+06 6.029726209134793180e+01
-1.241686180047690868e+01 7.156378325355892749e+34 3.890821050079278137e+33 1.008255143745225039e+06 6.029727071546783890e+01
-1.241686179209500551e+01 7.156386766276271114e+34 3.890812579932980194e+33 1.008255143888336723e+06 6.029728616627367188e+01
-1.241686177742667496e+01 7.156401784455450438e+34 3.890797518839400257e+33 1.008255144139727112e+06 6.029731330817553214e+01
-1.241686176764778793e+01 7.156411885870003863e+34 3.890787395075331686e+33 1.008255144307342940e+06 6.029733140629405597e+01
-1.241686176054645330e+01 7.156419326008254562e+34 3.890779941844393701e+33 1.008255144430061802e+06 6.029734465659685583e+01
-1.241686174646019936e+01 7.156434409546465438e+34 3.890764840546990523e+33 1.008255144675734919e+06 6.029737118238777072e+01
-1.241686171828769147e+01 7.156465566623106927e+34 3.890733683914563233e+33 1.008255145170564414e+06 6.029742461342603121e+01
-1.241686166229192168e+01 7.156532513046187416e+34 3.890666907806138360e+33 1.008255146179765812e+06 6.029753359181517425e+01
-1.241686163726262748e+01 7.156563449462539642e+34 3.890636127794096998e+33 1.008255146635585814e+06 6.029758282103860267e+01
-1.241686159942764789e+01 7.156612740386047467e+34 3.890587187837042347e+33 1.008255147336899652e+06 6.029765856854662331e+01
-1.241686152410693467e+01 7.156722015532435890e+34 3.890479136580916090e+33 1.008255148781639640e+06 6.029781462918742818e+01
-1.241686144599225372e+01 7.156849081473060393e+34 3.890354264847823285e+33 1.008255150336377905e+06 6.029798261061205267e+01
-1.241686129057779908e+01 7.157174282311092023e+34 3.890038455986162197e+33 1.008255153684510849e+06 6.029834446338854548e+01
-1.241686098126228899e+01 7.158274693161539706e+34 3.889010040310903963e+33 1.008255161750681349e+06 6.029921689653502170e+01
-1.241686036565806717e+01 7.160182536362392226e+34 3.887373984968948156e+33 1.008255191133950953e+06 6.030240649382673013e+01
-1.241685914061963558e+01 7.156183131279121215e+34 3.891017048009388899e+33 1.008255315234176465e+06 6.031617380228081515e+01
-1.241685670276638120e+01 7.152884455713920928e+34 3.894637027862687407e+33 1.008255419292800711e+06 6.032812673532391301e+01
-1.241685609286651015e+01 7.152744657755626368e+34 3.894802559675774393e+33 1.008255430040309089e+06 6.032938613911675674e+01
-1.241685487912036479e+01 7.154014597445873953e+34 3.893333423907426105e+33 1.008255393434969708e+06 6.032515428741897523e+01
-1.241685246373526752e+01 7.155611372074657632e+34 3.891602737679949156e+33 1.008255319411856122e+06 6.031673118935839284e+01
-1.241684765706304461e+01 7.155635254341787424e+34 3.891576365055080954e+33 1.008255317445180030e+06 6.031657069387273395e+01
-1.241683809179812670e+01 7.155371023933516563e+34 3.891850370244836831e+33 1.008255342046676204e+06 6.031948119592058077e+01
-1.241683576512150466e+01 7.155341440803638238e+34 3.891880883643218780e+33 1.008255346105005010e+06 6.031997279690514802e+01
-1.241683113493490964e+01 7.155349535185316041e+34 3.891870905759830620e+33 1.008255350142542273e+06 6.032049205520458202e+01
-1.241682192089501768e+01 7.155358267543553523e+34 3.891858843537774613e+33 1.008255356848323136e+06 6.032137511203838187e+01
-1.241680358489975333e+01 7.155359362557058503e+34 3.891852031591901600e+33 1.008255366873298190e+06 6.032275623502953010e+01
-1.241676709626335651e+01 7.155361152790931167e+34 3.891838886314249114e+33 1.008255378464369103e+06 6.032455245121374077e+01
-1.241675826360005885e+01 7.155361129202937480e+34 3.891836186690207673e+33 1.008255380372136948e+06 6.032488461062335006e+01
-1.241674068663269281e+01 7.155362616261203840e+34 3.891829194993817463e+33 1.008255383533866261e+06 6.032547288407744190e+01
-1.241670570860151201e+01 7.155364244062903365e+34 3.891816687190108412e+33 1.008255388551315293e+06 6.032649752494369011e+01
-1.241663610225077718e+01 7.155367445114826221e+34 3.891791837121696369e+33 1.008255396355040022e+06 6.032828667122792865e+01
-1.241649758559651673e+01 7.155373813645810780e+34 3.891742387433955966e+33 1.008255409382969490e+06 6.033156155179203495e+01
-1.241622193751391023e+01 7.155386549439621583e+34 3.891643917850003507e+33 1.008255431591039989e+06 6.033765648772730117e+01
-1.241591103386599571e+01 7.155400997783957666e+34 3.891532767459635136e+33 1.008255453322565299e+06 6.034415454026159864e+01
-1.241559458442497998e+01 7.155415757379623588e+34 3.891419579828575703e+33 1.008255473451807979e+06 6.035054337198388197e+01
-1.241524844698142260e+01 7.155431938568543162e+34 3.891295736636977670e+33 1.008255494112055399e+06 6.035737906153376997e+01
-1.241486142948269844e+01 7.155450059693529436e+34 3.891157239353025417e+33 1.008255516128467047e+06 6.036490143768986627e+01
-1.241441988921724260e+01 7.155470757815744553e+34 3.890999208704853878e+33 1.008255540193727356e+06 6.037336692727558329e+01
-1.241390857391525060e+01 7.155494761213345518e+34 3.890816173290735089e+33 1.008255566842298838e+06 6.038303446718931866e+01
-1.241330774163361639e+01 7.155523011185488430e+34 3.890601053031656408e+33 1.008255596531633753e+06 6.039421138046662207e+01
