# time luminosity radius
-2.205550251610111445e+01 4.605076855707449706e+35 1.008215954023130005e+06
-1.928852538613136858e+01 4.815422248186159829e+35 1.008218732761849998e+06
-1.722490834994823672e+01 5.011525131899590335e+35 1.008221849284769967e+06
-1.566840145766036585e+01 5.192041773789739924e+35 1.008225059385870001e+06
-1.447923864951007999e+01 5.356567314410969855e+35 1.008228221355390036e+06
-1.355558242177357897e+01 5.505974673271449674e+35 1.008231267914660042e+06
-1.282028568501118571e+01 5.642754185182630148e+35 1.008234188772020047e+06
-1.220041013247100636e+01 5.774098427806749691e+35 1.008237101673690020e+06
-1.172967116069048643e+01 5.885308908233440091e+35 1.008239608833870036e+06
-1.150366941012907773e+01 5.941969132688530013e+35 1.008240903691050014e+06
-1.124314512262935750e+01 6.011177057789260069e+35 1.008242527538790018e+06
-1.095696331452927552e+01 6.093242343619309983e+35 1.008244491633070051e+06
-1.064700883469777182e+01 6.190139211353450015e+35 1.008246875830859994e+06
-1.031646105242543854e+01 6.304637091475899697e+35 1.008249796156079974e+06
-9.970929381961468607e+00 6.439432183521930006e+35 1.008253384015429998e+06
-9.619285463937558234e+00 6.596772079660039922e+35 1.008257787532140035e+06
-9.273566874820971861e+00 6.777582112110979457e+35 1.008263132616669987e+06
-8.956955719884717837e+00 6.973704543909989808e+35 1.008269314961330034e+06
-8.680964397586649284e+00 7.177723673871550342e+35 1.008276252834449988e+06
-8.663867836032295600e+00 7.190706866057260705e+35 1.008276694588260027e+06
-8.629845678544370458e+00 7.217477566051399719e+35 1.008277612553030020e+06
-8.562141585134668276e+00 7.271479621115960283e+35 1.008279564463560004e+06
-8.550150703144026920e+00 7.281110748987609708e+35 1.008279915608579991e+06
-8.526288847962860018e+00 7.302765260637560026e+35 1.008280642101239995e+06
-8.478803756152046844e+00 7.341183943872310417e+35 1.008282253182000015e+06
-8.459577758039813489e+00 7.357963542355039734e+35 1.008282944150810014e+06
-8.450679889938328415e+00 7.365555547267409572e+35 1.008283266566409962e+06
-8.442969812022056431e+00 7.373624305909159445e+35 1.008283548043370014e+06
-8.436206279176985845e+00 7.377770517627600271e+35 1.008283797685449943e+06
-8.430596203892491758e+00 7.383712865501850207e+35 1.008284006300600013e+06
-8.425680855609243736e+00 7.390075117826960563e+35 1.008284189548120019e+06
-8.421143368381308392e+00 7.392536993707409868e+35 1.008284358619090053e+06
-8.416732683283044025e+00 7.395173675810869700e+35 1.008284522252819967e+06
-8.412151115568121895e+00 7.399413440491200165e+35 1.008284690863299998e+06
-8.406909814511891454e+00 7.404151986296759587e+35 1.008284882202359964e+06
-8.400062038941541687e+00 7.410333017933340261e+35 1.008285130005110055e+06
-8.387616905500181019e+00 7.422347343331769542e+35 1.008285579683320015e+06
-8.362851089972537011e+00 7.444890976672509765e+35 1.008286496704890043e+06
-8.313567117089405656e+00 7.492117933907269393e+35 1.008288449978739955e+06
-8.251246850850293413e+00 7.553380233031830160e+35 1.008291151894030045e+06
-8.196040762471966445e+00 7.613286197540359653e+35 1.008293798646560055e+06
-8.147901476215338334e+00 7.668492042420319659e+35 1.008296336761120008e+06
-8.116918985557276756e+00 7.702472331956539495e+35 1.008298077670049970e+06
-8.091546883428236470e+00 7.731567282386699556e+35 1.008299593492669985e+06
-8.068968395236879587e+00 7.760280646643399398e+35 1.008301025544869946e+06
-8.047814520075917244e+00 7.787763178780090514e+35 1.008302449443439953e+06
-8.027476552349980921e+00 7.810441765659529311e+35 1.008303901373000001e+06
-8.007467974297469482e+00 7.835215029743889834e+35 1.008305430459680036e+06
-7.988068445061799139e+00 7.861978269578789490e+35 1.008307019556620042e+06
-7.969530621339799836e+00 7.889744994192429474e+35 1.008308655022599967e+06
-7.954035554226720706e+00 7.907960350400899756e+35 1.008310139653009945e+06
-7.939921504294034094e+00 7.925114860794620134e+35 1.008311601592210005e+06
-7.926035888580372557e+00 7.945263905769410638e+35 1.008313151194439968e+06
-7.910120860266033560e+00 7.970795528884799382e+35 1.008315084538029972e+06
-7.892624773085117340e+00 7.994901682989659777e+35 1.008317449245320051e+06
-7.875776070461142808e+00 8.016150020469869730e+35 1.008319991566839977e+06
-7.859227219450986013e+00 8.041480009322140520e+35 1.008322811940080021e+06
-7.844145929353544489e+00 8.068079048516979957e+35 1.008325689724080032e+06
-7.830715583782875910e+00 8.095272667404430569e+35 1.008328406091209967e+06
-7.818768678029300645e+00 8.111472977175170521e+35 1.008331044022380025e+06
-7.807423106452915817e+00 8.130627357365629375e+35 1.008333653183129965e+06
-7.796412063034949824e+00 8.134508383109180593e+35 1.008336380328580039e+06
-7.785024647426325828e+00 8.169114577450019950e+35 1.008339680317539955e+06
-7.774042838893365115e+00 8.187482459115590263e+35 1.008342760834940011e+06
-7.760349210962885991e+00 8.208067010902039654e+35 1.008346466029700008e+06
-7.745273734501097351e+00 8.244466133492010691e+35 1.008350573839480057e+06
-7.729680627788184211e+00 8.337877458737919890e+35 1.008354733889490017e+06
-7.710689762985566631e+00 8.566666166691329587e+35 1.008359730736159952e+06
-7.689105424156878144e+00 9.187178204479000293e+35 1.008365394662739942e+06
-7.665129598113708198e+00 1.075088210528899980e+36 1.008371730375339976e+06
-7.638977501250337809e+00 2.056129051867379941e+36 1.008379230933779967e+06
-7.619311767542967573e+00 2.840416777815679879e+36 1.008384859613180044e+06
-7.590164875582559034e+00 3.184867696927129760e+36 1.008393336551830056e+06
-7.559728584106778726e+00 3.814700051893389908e+36 1.008402419348309981e+06
-7.528700463037239388e+00 4.157344297560300137e+36 1.008411914499799954e+06
-7.497142907173838466e+00 4.764001047345489996e+36 1.008422002440199954e+06
-7.466349140362581238e+00 5.073752561120569969e+36 1.008432203157269978e+06
-7.436042160290526226e+00 5.367162762048569629e+36 1.008442648105359985e+06
-7.406063352886121720e+00 5.676108436173250413e+36 1.008453456458969973e+06
-7.376306858815951273e+00 6.608344696085189828e+36 1.008465104238279979e+06
-7.348060717456974089e+00 6.891593785286269819e+36 1.008476710717119975e+06
-7.321444712113589048e+00 7.168032176143399753e+36 1.008488183768689982e+06
-7.296619700995506719e+00 7.435680529394859442e+36 1.008499390596830053e+06
-7.273296168888919055e+00 7.699603042242759815e+36 1.008510403507329989e+06
-7.251029243576340377e+00 7.964654743039650143e+36 1.008521393612880027e+06
-7.229784929455490783e+00 8.229219572196350082e+36 1.008532349077460007e+06
-7.209218573785619810e+00 8.500869129104770346e+36 1.008543431386349956e+06
-7.189003421051893383e+00 8.784743012807290332e+36 1.008554811039349996e+06
-7.169530871295137331e+00 9.075570057971949770e+36 1.008566230999169988e+06
-7.150825948163401335e+00 9.371645985810889890e+36 1.008577626957930042e+06
-7.132765216956613585e+00 9.673256300503700056e+36 1.008589032999129966e+06
-7.115146344498498365e+00 9.983359585224100229e+36 1.008600591598600033e+06
-7.097995703399647027e+00 1.029961048720390042e+37 1.008612286819000030e+06
-7.082118011545389891e+00 1.060183446271450041e+37 1.008623508826270001e+06
-7.066995358851272613e+00 1.090395119026710010e+37 1.008634563819439965e+06
-7.052767679997486994e+00 1.119179222703180097e+37 1.008645288413990056e+06
-7.039314474852290004e+00 1.148342118261680097e+37 1.008655726843139972e+06
-7.025878880085656419e+00 1.179023040585649900e+37 1.008666456769690034e+06
-7.011874989606440067e+00 1.212948800124689965e+37 1.008678017319309991e+06
-6.997098373773042113e+00 1.250151477494249885e+37 1.008690625413189991e+06
-6.982303574419347569e+00 1.288771003536190071e+37 1.008703665190360043e+06
-6.967095645901281387e+00 1.330457535912129989e+37 1.008717514574639965e+06
-6.952142349618952721e+00 1.372688879397219896e+37 1.008731556673189974e+06
-6.937792810407700017e+00 1.414483108061300083e+37 1.008745426781320013e+06
-6.924521872337209061e+00 1.454011108931419975e+37 1.008758595056219958e+06
-6.912070578837301582e+00 1.492357203374890041e+37 1.008771252208290040e+06
-6.900275362713728100e+00 1.539462175552029910e+37 1.008783511405079975e+06
-6.888993320288136601e+00 1.566532705771760023e+37 1.008795489483349957e+06
-6.878137022344162688e+00 1.602627118915180026e+37 1.008807244707109989e+06
-6.867575063923140988e+00 1.638469852278939937e+37 1.008818897639389965e+06
-6.857294324203394353e+00 1.673834839222769965e+37 1.008830441690810025e+06
-6.847066774964332581e+00 1.709661290748819897e+37 1.008842123115019989e+06
-6.836942214489681646e+00 1.745354206656109958e+37 1.008853874343479984e+06
-6.826848465541843325e+00 1.781222037157000024e+37 1.008865777109239949e+06
-6.816846654313849285e+00 1.815164908351909891e+37 1.008877740314009949e+06
-6.806860260345274583e+00 1.851139529207349936e+37 1.008889859419150045e+06
-6.797197253908962011e+00 1.879127634757899925e+37 1.008901728461010032e+06
-6.787784776097396389e+00 1.914795493168919977e+37 1.008913429863680038e+06
-6.778574227006174624e+00 1.945621125435939965e+37 1.008925006680010003e+06
-6.769512063328875229e+00 1.974221783221610069e+37 1.008936508211110020e+06
-6.760551629908150062e+00 2.004883933211949943e+37 1.008947987644530018e+06
-6.751685194874880835e+00 2.036734712775419906e+37 1.008959454822230036e+06
-6.742821438179817051e+00 2.069821744561319914e+37 1.008971016436159960e+06
-6.734045882738428190e+00 2.103420089590140061e+37 1.008982553497930057e+06
-6.725465938303386793e+00 2.138171828987519867e+37 1.008993919377919985e+06
-6.717031823878642172e+00 2.169534163765369951e+37 1.009005162339169998e+06
-6.708719765389105305e+00 2.202701292305159783e+37 1.009016300001129974e+06
-6.700498586549656466e+00 2.236965464495349936e+37 1.009027368441569968e+06
-6.692318738001631573e+00 2.272390862467239817e+37 1.009038425643560011e+06
-6.684146686369786039e+00 2.310590613324249858e+37 1.009049514763160027e+06
-6.675968355732038617e+00 2.349400503427150226e+37 1.009060644759860006e+06
-6.667759297793963924e+00 2.388555771465940223e+37 1.009071846365979989e+06
-6.659496756590669975e+00 2.431608585790329962e+37 1.009083164296600036e+06
-6.651185567141510546e+00 2.488544785906549887e+37 1.009094580303449999e+06
-6.642772390012396500e+00 2.544025676361180090e+37 1.009106155923289945e+06
-6.634206240065395832e+00 2.579080089195039846e+37 1.009117963546919986e+06
-6.625575886078877375e+00 2.650024985134340173e+37 1.009129856846370036e+06
-6.617019662371603772e+00 2.723821390228899912e+37 1.009141657110549975e+06
-6.608617057296214625e+00 2.757487413397149964e+37 1.009153242807129980e+06
-6.600331945577636361e+00 2.821500903855679847e+37 1.009164667895250022e+06
-6.592129556811414659e+00 2.846483118435020188e+37 1.009175972347590025e+06
-6.584034565981710330e+00 2.920205027347969820e+37 1.009187118378969957e+06
-6.576015203725546598e+00 2.936016811009739778e+37 1.009198148150480003e+06
-6.568063933518715203e+00 3.011276547411500102e+37 1.009209069551329943e+06
-6.560272662929492071e+00 3.051924441629610164e+37 1.009219753066550009e+06
-6.552573173627024516e+00 3.106974147518440060e+37 1.009230294739559991e+06
-6.544859424553578719e+00 3.143520990967509964e+37 1.009240835543320049e+06
-6.536508485092781484e+00 3.189828809307429989e+37 1.009252226020560018e+06
-6.527874591440195218e+00 3.239658246865010092e+37 1.009263969550019945e+06
-6.518618753529153764e+00 3.293711231694990156e+37 1.009276513571840012e+06
-6.508101701270788908e+00 3.355448579121980114e+37 1.009290707135370001e+06
-6.494390553911216557e+00 3.435721852436319892e+37 1.009309130451560020e+06
-6.478950781107414514e+00 3.526497787463990131e+37 1.009329758499450050e+06
-6.462576652236748487e+00 3.623441238848350092e+37 1.009351482563419966e+06
-6.445950626861304045e+00 3.722666636876549989e+37 1.009373383653620025e+06
-6.428785159194376320e+00 3.825876151971399995e+37 1.009395839225820033e+06
-6.411948282882804051e+00 3.928091108423690040e+37 1.009417703142769984e+06
-6.394270900636911392e+00 4.036256695338939813e+37 1.009440496394830057e+06
-6.375440429692389444e+00 4.152493740550040061e+37 1.009464584154390031e+06
-6.355575961963040754e+00 4.276306156037130271e+37 1.009489775516140042e+06
-6.335532451077597216e+00 4.402360176907950092e+37 1.009514967151549994e+06
-6.315642192523228005e+00 4.528370303708309821e+37 1.009539733215779997e+06
-6.295834558113710955e+00 4.654449733244639721e+37 1.009564161124540027e+06
-6.276171263220021501e+00 4.780058784904560070e+37 1.009588175546349958e+06
-6.256625326990615577e+00 4.905122895490550009e+37 1.009611810616440023e+06
-6.237124819890595973e+00 5.029894925607299683e+37 1.009635154916640022e+06
-6.217662424518493935e+00 5.154224865481529928e+37 1.009658209570480045e+06
-6.198170883435523137e+00 5.278332212711029679e+37 1.009681060987800010e+06
-6.178652963018976152e+00 5.402007199187459868e+37 1.009703711498489953e+06
-6.159100129996659234e+00 5.525134095161009748e+37 1.009726150664529996e+06
-6.139526671147905290e+00 5.647444400057679662e+37 1.009748351726250025e+06
-6.119928372005233541e+00 5.768794214909869941e+37 1.009770320327789988e+06
-6.100250385788967833e+00 5.889332189577849830e+37 1.009792119949370041e+06
-6.080497671122429892e+00 6.008889979854059727e+37 1.009813731705159997e+06
-6.060614965739659965e+00 6.127632147354499857e+37 1.009835204693290056e+06
-6.040611925709526986e+00 6.245347520018179893e+37 1.009856519090360031e+06
-6.020431550859939307e+00 6.362170848331789621e+37 1.009877731923560030e+06
-6.000086137762991711e+00 6.477946158540349783e+37 1.009898813388690003e+06
-5.979544758185511455e+00 6.592627902155100100e+37 1.009919782142980024e+06
-5.958848303125705570e+00 6.705863078227550392e+37 1.009940586442979984e+06
-5.937998534238431603e+00 6.817508508875159581e+37 1.009961219164700015e+06
-5.916945047269109637e+00 6.927757570505229593e+37 1.009981715314120054e+06
-5.895694718084996566e+00 7.036383704070729658e+37 1.010002054537490010e+06
-5.874193088209722191e+00 7.143535914578169997e+37 1.010022275759179960e+06
-5.852448299963725731e+00 7.249041798876650087e+37 1.010042357667959994e+06
-5.830400949635077268e+00 7.353105071533909633e+37 1.010062339949539979e+06
-5.808058947353856638e+00 7.455569433344050270e+37 1.010082198165589944e+06
-5.785426535207079723e+00 7.556199561958269717e+37 1.010101911934040021e+06
-5.762526653677923605e+00 7.654887473271300178e+37 1.010121447943410021e+06
-5.739357841928722337e+00 7.751476919358019720e+37 1.010140792101189960e+06
-5.715859963471302763e+00 7.846162022588429889e+37 1.010159981022750027e+06
-5.694604696211172268e+00 7.929716032211610447e+37 1.010176976390219992e+06
-5.675571737607242540e+00 8.002416152528679925e+37 1.010191909462500014e+06
-5.656521525233983994e+00 8.072586388379059999e+37 1.010206563275660039e+06
-5.631826100172474980e+00 8.158931773900450278e+37 1.010225079340550001e+06
-5.606840600725263357e+00 8.244092615855549775e+37 1.010243313893249957e+06
-5.581358849798562005e+00 8.327368899763229712e+37 1.010261418114620028e+06
-5.555431616259738803e+00 8.408491483039870189e+37 1.010279334614609950e+06
-5.529110615374520421e+00 8.487309097672620306e+37 1.010297011662669946e+06
-5.502320284722372890e+00 8.563981262897619803e+37 1.010314482943429961e+06
-5.475037871627137065e+00 8.638388082520819089e+37 1.010331741637110012e+06
-5.447171739302575588e+00 8.710805976714929232e+37 1.010348824657169986e+06
-5.418839827063493431e+00 8.780862867010129177e+37 1.010365638753319974e+06
-5.390016947174444795e+00 8.848559607275749914e+37 1.010382184019529959e+06
-5.360599997889949009e+00 8.914049635266510779e+37 1.010398500455330010e+06
-5.330549409467494115e+00 8.977403216364919177e+37 1.010414588752010022e+06
-5.299996980029391125e+00 9.038339983796210795e+37 1.010430361610559979e+06
-5.268817864678567275e+00 9.097116938504530778e+37 1.010445867915380048e+06
-5.236941290379036218e+00 9.153792831148590704e+37 1.010461124381199945e+06
-5.204489960800856352e+00 9.208227277635280793e+37 1.010476056320520001e+06
-5.171347259922185913e+00 9.260651108246029163e+37 1.010490706055809977e+06
-5.137446822598576546e+00 9.311197582752450003e+37 1.010505085608819965e+06
-5.102916302857920527e+00 9.359784336571040689e+37 1.010519131615089951e+06
-5.067581138195237145e+00 9.406655050559449408e+37 1.010532904364919988e+06
-5.031511519511695951e+00 9.451885481494760224e+37 1.010546367853680043e+06
-4.994666485232301056e+00 9.495582841135599491e+37 1.010559531708569964e+06
-4.956982348958263174e+00 9.537941212065390788e+37 1.010572414522410021e+06
-4.918479489191668108e+00 9.579096832602700196e+37 1.010585007588329958e+06
-4.879069862596224993e+00 9.619255891230060459e+37 1.010597340930950013e+06
-4.838823589379899204e+00 9.658576087058860564e+37 1.010609395830090041e+06
-4.797625631414121017e+00 9.697269383405649636e+37 1.010621214486269979e+06
-4.755491724819876254e+00 9.735567913495849623e+37 1.010632802256700001e+06
-4.712387279927497730e+00 9.773694850012869317e+37 1.010644182249650010e+06
-4.668259146128548309e+00 9.811934373586479348e+37 1.010655386176749947e+06
-4.623152134940028191e+00 9.850437035815830340e+37 1.010666424989540013e+06
-4.576932577561819926e+00 9.889584978770029339e+37 1.010677357019930030e+06
-4.529642599489307031e+00 9.929623444214269733e+37 1.010688201610389980e+06
-4.481260647589806467e+00 9.970867739691569935e+37 1.010698996376749943e+06
-4.431688692129682750e+00 1.001361982498860069e+38 1.010709802384300041e+06
-4.380958016467047855e+00 1.005816764580189932e+38 1.010720654748720000e+06
-4.329064183082664385e+00 1.010487167095680082e+38 1.010731599003999960e+06
