# time luminosity radius
-2.138961123034823686e+01 4.840071051953269877e+35 1.008142990978759946e+06
-1.719666855863761157e+01 5.212250007105699757e+35 1.008149295879769954e+06
-1.448271801514783874e+01 5.571171656569600248e+35 1.008156101194230025e+06
-1.276169765545637347e+01 5.887460508259470097e+35 1.008162564570100047e+06
-1.164918010836117901e+01 6.153542337750150080e+35 1.008168319852759945e+06
-1.090590675998828374e+01 6.372150270412179906e+35 1.008173255659869988e+06
-1.038142787129618227e+01 6.553872208170289833e+35 1.008177516188199981e+06
-9.987751283711986616e+00 6.710127164275830568e+35 1.008181282479139976e+06
-9.670557700446806848e+00 6.851971935823409551e+35 1.008184780309560010e+06
-9.381946594745386392e+00 6.997203474345189826e+35 1.008188415203780052e+06
-9.032624467508867383e+00 7.203673579784560454e+35 1.008193670968709979e+06
-8.879962584906024858e+00 7.301533546518560090e+35 1.008196201524800039e+06
-8.692519660282414407e+00 7.434566228156320214e+35 1.008199711153449956e+06
-8.402708684181561694e+00 7.678676494755219615e+35 1.008206547251199954e+06
-8.345363245956832543e+00 7.728619371142120371e+35 1.008207947464519995e+06
-8.269816474436083809e+00 7.798420091895339670e+35 1.008209905731289997e+06
-8.166652037907624617e+00 7.901548284736220647e+35 1.008212843404210056e+06
-8.154147283872589469e+00 7.913621048115039832e+35 1.008213203811189975e+06
-8.129262823349563405e+00 7.939244605197200381e+35 1.008213944591289968e+06
-8.079742746922420338e+00 7.993022189557330167e+35 1.008215494973610039e+06
-7.993727491062600166e+00 8.090121249847220433e+35 1.008218460851680022e+06
-7.940291697421343997e+00 8.154522878316480430e+35 1.008220408788549947e+06
-7.897494528617244214e+00 8.207162870337699744e+35 1.008222059555909946e+06
-7.864325486851157621e+00 8.249764589520399810e+35 1.008223399345470010e+06
-7.835980626725358889e+00 8.287280381433730451e+35 1.008224593705220032e+06
-7.807964027480920777e+00 8.324659731359400365e+35 1.008225825943159987e+06
-7.769192195730283856e+00 8.379437078664779269e+35 1.008227645016100025e+06
-7.716265239985659719e+00 8.456658264064269847e+35 1.008230394273409969e+06
