# time luminosity radius
-2.357196934192324989e+01 4.472985640189629908e+35 1.008114999656819971e+06
-1.884908062325848732e+01 4.817218396862579896e+35 1.008120770026599988e+06
-1.571247035799024161e+01 5.155925654937240278e+35 1.008127181616579997e+06
-1.365739429170207586e+01 5.470231600348680267e+35 1.008133617022390012e+06
-1.231594440221670084e+01 5.745093028203490318e+35 1.008139636437140056e+06
-1.143352134349697735e+01 5.973425507344230104e+35 1.008144972507640021e+06
-1.083266801181889605e+01 6.160637837128860330e+35 1.008149606018509949e+06
-1.039965017084614374e+01 6.317572572697320241e+35 1.008153700068710023e+06
-1.006088687367446255e+01 6.457565360718749957e+35 1.008157515436029993e+06
-9.742239537285058759e+00 6.608854574675230037e+35 1.008161769519630005e+06
-9.526119842688785866e+00 6.589498738366510065e+35 1.008355786747439997e+06
-9.435983559713349678e+00 6.631113012119480268e+35 1.008358976680370048e+06
-9.294727596497978084e+00 6.695651365301569949e+35 1.008364332479550038e+06
-9.273461900462280028e+00 6.705271450193869728e+35 1.008365146877510007e+06
-9.231143165350658819e+00 6.724890993054260368e+35 1.008366792458659969e+06
-9.146928882473730482e+00 6.764280572819859458e+35 1.008370125458320021e+06
-9.130170240183360875e+00 6.772205476714999436e+35 1.008370790453169961e+06
-9.096820542021305300e+00 6.788201046009579746e+35 1.008372124641460017e+06
-9.030454642677796073e+00 6.820435505748070315e+35 1.008374815320290043e+06
-8.981107203057035804e+00 6.845333523148900150e+35 1.008376834806779982e+06
-8.948991557685076259e+00 6.861376336692099677e+35 1.008378153530120035e+06
-8.912372930353740230e+00 6.880247823271850423e+35 1.008379663841119967e+06
-8.849949103067046963e+00 6.913969608469970395e+35 1.008382276115490007e+06
-8.725725686774239875e+00 6.989567799495999757e+35 1.008387721701210015e+06
-8.619043434198829345e+00 7.059209135967230532e+35 1.008392689937329968e+06
-8.535361793590709567e+00 7.119830492537120214e+35 1.008396858965459978e+06
-8.466168173239566386e+00 7.173304624910850666e+35 1.008400552839569980e+06
-8.408057035077945329e+00 7.222326094634589846e+35 1.008403898126970045e+06
-8.358444565979880281e+00 7.266854947275860006e+35 1.008406980859430041e+06
-8.314945901351165958e+00 7.304300400895539405e+35 1.008409894973280025e+06
-8.281125144974794239e+00 7.336826240071569907e+35 1.008412337952799979e+06
-8.252643132072989829e+00 7.365978171421790637e+35 1.008414541096930043e+06
-8.226828893850324675e+00 7.390724977834039474e+35 1.008416700744049973e+06
-8.203506344536435790e+00 7.419777051413120156e+35 1.008418809331879951e+06
-8.181941886141430587e+00 7.440139709374730142e+35 1.008420937145219999e+06
-8.163854700629599392e+00 7.457513378741519979e+35 1.008422874182809959e+06
-8.148987480875803158e+00 7.475174085362280418e+35 1.008424561988599948e+06
-8.138810991149512120e+00 7.488330403634629857e+35 1.008425804226889974e+06
-8.124582736782031134e+00 7.504580790864149598e+35 1.008427791564580053e+06
-8.110150671753217466e+00 7.523177535994440665e+35 1.008430048862620024e+06
-8.093499914553831331e+00 7.330414785026339459e+35 1.008432974896000000e+06
-8.078757650509942323e+00 7.559384159299090458e+35 1.008435825148329954e+06
-8.064388499711640179e+00 7.582908224237269684e+35 1.008438885950880009e+06
-8.052621341281337664e+00 7.587080841152419505e+35 1.008441505784859997e+06
-8.041791907860897481e+00 7.606185172270659658e+35 1.008444032438389957e+06
-8.031436775228939950e+00 7.621248369703069479e+35 1.008446508005419979e+06
-8.020920214694342576e+00 7.632904218418279979e+35 1.008449141986759962e+06
-8.009934406116371974e+00 7.650889526804309714e+35 1.008452041352260043e+06
-7.998274354671593755e+00 7.708135748051210062e+35 1.008455255425350042e+06
-7.986061031770077534e+00 7.681370063599670390e+35 1.008459375415349961e+06
-7.979472370585426688e+00 7.692265028417170171e+35 1.008461448600189993e+06
-7.966360934820841067e+00 7.711744134542230034e+35 1.008465396514829947e+06
-7.950828755769180134e+00 7.772462770853540461e+35 1.008469894082610030e+06
-7.932959466183092445e+00 7.956889153468370505e+35 1.008474938086200040e+06
-7.911192644140101038e+00 9.449177925543369802e+35 1.008481103173019947e+06
-7.888183119925088249e+00 1.189740735817599965e+36 1.008487487825930002e+06
-7.862515762346447445e+00 1.655112806884660063e+36 1.008494575458270032e+06
-7.835510896256892011e+00 2.133504342736770040e+36 1.008502030800290057e+06
-7.806338946713367477e+00 3.683234802434309726e+36 1.008510605002110009e+06
-7.781792261012014933e+00 3.764574264088269861e+36 1.008517832698549959e+06
-7.747700083913514391e+00 4.134480464928709811e+36 1.008528197874550009e+06
-7.716369957997812890e+00 4.362972198219319904e+36 1.008537913726669969e+06
-7.687222821812611073e+00 4.575334285166939840e+36 1.008547191650460009e+06
-7.659695574475335889e+00 4.972676657975019878e+36 1.008556322290770011e+06
-7.633342451343196444e+00 5.174756358356430265e+36 1.008565354170039995e+06
-7.606835617116303183e+00 5.371558777004670376e+36 1.008574774196170038e+06
-7.577607824554434046e+00 5.582874656004189743e+36 1.008585622839309974e+06
-7.546606312098447233e+00 5.825614952493989755e+36 1.008597663879430038e+06
-7.517982615070650354e+00 6.061788151500760003e+36 1.008609313296240056e+06
-7.491622745728818700e+00 6.284039742577290282e+36 1.008620552445359994e+06
-7.467517700191820040e+00 6.495277644424570055e+36 1.008631295200539986e+06
-7.445219982168055139e+00 6.700565261604500471e+36 1.008641680380280013e+06
-7.424427133795688860e+00 6.899343450571180227e+36 1.008651782343429979e+06
-7.404773344649584033e+00 7.099164786631230045e+36 1.008661727399889962e+06
-7.386005587075487711e+00 7.300531476787580460e+36 1.008671608873349964e+06
-7.367959103896282613e+00 7.505997263189490020e+36 1.008681490557059995e+06
-7.350606169900856912e+00 7.714896440101709786e+36 1.008691366512860055e+06
-7.333739452558802441e+00 7.929172208673699701e+36 1.008701336017120047e+06
