# time luminosity radius
-2.090465274146117736e+01 4.722341047974629664e+35 1.008151982866029954e+06
-1.886650911647302564e+01 4.891184414443079975e+35 1.008154820993609959e+06
-1.728875627469096798e+01 5.046428084717269861e+35 1.008157608568080002e+06
-1.605056431152479490e+01 5.188339728544420271e+35 1.008160279324930045e+06
-1.506061625896109035e+01 5.318361252666690314e+35 1.008162821984910057e+06
-1.424091098455392057e+01 5.440274481681319687e+35 1.008165266818000004e+06
-1.326670542977080913e+01 5.610874349692599974e+35 1.008168748041269951e+06
-1.293990554362244438e+01 5.672308401987969749e+35 1.008170014338520006e+06
-1.255917157221847447e+01 5.748550319004739765e+35 1.008171627036659978e+06
-1.213993815395951970e+01 5.839410928366450185e+35 1.008173600150770042e+06
-1.168501169241062598e+01 5.948304413265919774e+35 1.008176021561759990e+06
-1.119886066549224779e+01 6.079259253648720302e+35 1.008179034366050037e+06
-1.068979282276995946e+01 6.237330852588510231e+35 1.008182840639809961e+06
-1.017250230172066949e+01 6.428005143660919913e+35 1.008187711883830023e+06
-9.729950563661986962e+00 6.622183721576930064e+35 1.008193007292650058e+06
-9.376967583571968134e+00 6.803997921659229474e+35 1.008198245997629943e+06
-9.070222458249190822e+00 6.990360426086919348e+35 1.008203940982379951e+06
-8.848583939325180836e+00 7.144466659409869692e+35 1.008208905801950023e+06
-8.826149242100655101e+00 7.160492932850530511e+35 1.008209420431970037e+06
-8.781704873930721078e+00 7.193173935151150536e+35 1.008210485290220007e+06
-8.693260581268987153e+00 7.261316295218429743e+35 1.008212771443090052e+06
-8.577669908787356690e+00 7.358120457166909911e+35 1.008216154980550054e+06
-8.469274221548403148e+00 7.459362475292710300e+35 1.008219780848660041e+06
-8.460759883397258818e+00 7.464238773768240504e+35 1.008220073529919959e+06
-8.443816350474662613e+00 7.481097612675499729e+35 1.008220689570700051e+06
-8.410718028324481566e+00 7.512867184019769396e+35 1.008222075597629999e+06
-8.402605932598817162e+00 7.519858253578700518e+35 1.008222432552349987e+06
-8.397714089456712827e+00 7.524706271826709586e+35 1.008222649503250024e+06
-8.393374734034296125e+00 7.531032984046640052e+35 1.008222842335539986e+06
-8.389464506697549950e+00 7.532504942715209623e+35 1.008223016729349969e+06
-8.386015869880793616e+00 7.538698391547280265e+35 1.008223170568870031e+06
-8.382909338833997026e+00 7.538916911471990679e+35 1.008223309010419995e+06
-8.380058070804807357e+00 7.542371501816789565e+35 1.008223435666449950e+06
-8.377343659252801444e+00 7.545108108668239560e+35 1.008223555447350023e+06
-8.374639547400875017e+00 7.547441772246899681e+35 1.008223673767240020e+06
-8.371778039232594892e+00 7.550758215491620511e+35 1.008223797467650031e+06
-8.368402594271174166e+00 7.554645301270040076e+35 1.008223941028889967e+06
-8.363587038060359191e+00 7.557769846558770063e+35 1.008224141990849981e+06
-8.354004081207676791e+00 7.567491176503240467e+35 1.008224538383650011e+06
-8.334933997066400480e+00 7.586933569160989756e+35 1.008225345255370019e+06
-8.296984529632027261e+00 7.627354554560660615e+35 1.008227060908850050e+06
-8.254573854930640664e+00 7.672535199921210027e+35 1.008229136649879976e+06
-8.224805965779523831e+00 7.706679902792529672e+35 1.008230689641900011e+06
-8.201618003142357338e+00 7.732819505174010519e+35 1.008231964131109999e+06
-8.182400180499826092e+00 7.754984184706530539e+35 1.008233067804040038e+06
-8.164498076206655242e+00 7.776946967075750301e+35 1.008234145543229999e+06
-8.146304583897290286e+00 7.801048374385579837e+35 1.008235301757149980e+06
-8.128776062803808600e+00 7.821354529314739738e+35 1.008236478807120002e+06
-8.112154985312372446e+00 7.842811024589990650e+35 1.008237656231250032e+06
-8.095684590487508103e+00 7.863571565534730120e+35 1.008238894899940002e+06
-8.079595953226089478e+00 7.885191257654450706e+35 1.008240183385030017e+06
-8.063643507404776756e+00 7.903449400114549367e+35 1.008241552850130014e+06
-8.047992681742471177e+00 7.926294304358649606e+35 1.008242993626500014e+06
-8.032298243502737023e+00 7.945568057635210380e+35 1.008244565305529977e+06
-8.020352663530502468e+00 7.965103583604629500e+35 1.008245872966600000e+06
-8.004277511143300217e+00 7.991840220493019762e+35 1.008247851447739988e+06
-7.989219924274948426e+00 8.008736492177730596e+35 1.008249910999860032e+06
-7.974659816718485672e+00 8.029376281903139937e+35 1.008252108045549947e+06
-7.959956945807789452e+00 8.047656881404060221e+35 1.008254588480970007e+06
-7.945948492895695381e+00 8.069755086507660422e+35 1.008257223362970049e+06
-7.932841944762913045e+00 8.093807557030189516e+35 1.008260006241569994e+06
-7.922084144396649208e+00 8.115740032861749542e+35 1.008262454157229979e+06
-7.911947193024388980e+00 8.130697361710790577e+35 1.008264933826809982e+06
-7.902135096002893988e+00 8.144952089389979977e+35 1.008267402428840054e+06
-7.892138062787125818e+00 8.166100587447049273e+35 1.008269953926280024e+06
-7.881346748879877850e+00 8.174019975403859879e+35 1.008272754510379978e+06
-7.870354719838360325e+00 8.197451981369979321e+35 1.008275815320029971e+06
-7.859097454362199642e+00 8.229103328698899753e+35 1.008279296934599988e+06
-7.846386328492371831e+00 8.230759257786610194e+35 1.008283223981149960e+06
-7.833606420907017309e+00 8.265097627140079973e+35 1.008287540963510051e+06
-7.824407391337445006e+00 8.316601366809900433e+35 1.008290513898469973e+06
-7.809869479060580488e+00 8.577459074646309772e+35 1.008295188788369996e+06
-7.802872227934130933e+00 8.778412800778099955e+35 1.008297377977819997e+06
-7.788947698194533587e+00 9.810153550033809518e+35 1.008301694888510043e+06
-7.771016988976043649e+00 1.348837000103800028e+36 1.008307203175729956e+06
-7.752092062844894826e+00 1.949855223395050129e+36 1.008312953354920028e+06
-7.730409602467261720e+00 3.452309799936009983e+36 1.008319687524780049e+06
-7.706512918462976813e+00 3.685374163590059975e+36 1.008327094127789955e+06
-7.679586701575317420e+00 4.060445942936859834e+36 1.008335505215900019e+06
-7.649827938934322447e+00 4.682337087184619976e+36 1.008345011179010035e+06
-7.616559133632108569e+00 6.196649581293839460e+36 1.008356585259219981e+06
-7.589137889059202280e+00 6.232448011611449581e+36 1.008366281407169998e+06
-7.558054790286405478e+00 6.397997773462310194e+36 1.008377646114640054e+06
-7.526991533144610003e+00 6.687014177837939552e+36 1.008389522725119954e+06
-7.497443625870801043e+00 6.886527812897309462e+36 1.008401289907710045e+06
-7.468928614172909874e+00 7.084328090813230155e+36 1.008413149682480027e+06
-7.441690741485217586e+00 7.287599665746200229e+36 1.008425014031050028e+06
-7.416325876329210587e+00 7.627461086369560144e+36 1.008436773987900000e+06
-7.392511468955490272e+00 7.881505921896209749e+36 1.008448353964549955e+06
-7.369930615350313019e+00 8.122658640247219514e+36 1.008459825370279956e+06
-7.348492686171084642e+00 8.380018006300040156e+36 1.008471165876080049e+06
-7.327779130224371329e+00 8.651532501603959865e+36 1.008482554988329997e+06
